seed,policy,family,success,ms,words,intersections,whitePct,checkedPct,averageLength,shortPct,three,long,fullLength,twoCount,two,signature
15,approved-only,two-fully-checked,False,1491.4842079999944,0,0,,,,,0,0,0,0,[],
15,compatibility,two-unchecked,True,98.31820900000457,63,98,70.41420118343196,82.35294117647058,3.4444444444444446,63.49206349206349,15,1,1,25,"[{""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""LO"", ""clue"": ""انظر!""}]",1010110011101/1111110011001/0011011110111/1101111101111/0110110111011/0111111101011/1110011111100/0011111110011/1101011110011/1101111001101/0111110010111/1110111111011/0010011011110
15,compatibility,two-symmetric-unchecked,True,72.94270900000993,73,104,70.41420118343196,87.39495798319328,3.0547945205479454,76.71232876712328,22,0,0,34,"[{""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""MY"", ""clue"": ""بلدي""}]",1101101110111/1110110111111/0011011001111/0111011111001/1101100110111/0011110110011/0101111111010/1100110111100/1110110011011/1001111101110/1111001101100/1111110110111/1110111011011
15,compatibility,two-fully-checked,True,577.1338329999999,82,119,70.41420118343196,100,2.902439024390244,75.60975609756098,17,0,0,45,"[{""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""OK"", ""clue"": ""موافق""}]",1111110110011/1111110111011/0111001101110/1101101110110/1100110011111/0011110111011/0111101101110/1110011001100/1110011110011/0111100111011/1101101101110/1111111011111/0011011011011
16,compatibility,two-unchecked,True,256.2755840000027,63,93,70.41420118343196,78.15126050420169,3.365079365079365,61.904761904761905,12,0,0,27,"[{""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}]",1001101011110/1100111001111/0111011111101/1110101011101/1011111101111/0110010111100/1111100110011/1011001111001/0111111001111/1101101011110/1011001101111/1111111011011/0010111011111
16,compatibility,two-symmetric-unchecked,True,69.2529579999973,67,92,70.41420118343196,77.31092436974791,3.1492537313432836,76.11940298507463,25,0,0,26,"[{""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}]",1111100110111/1101101111011/1110111010101/0011111001111/0100110111010/1111111011001/1110101010111/1001101111111/0101110110010/1111001111100/1010101110111/1101111011011/1110110011111
16,compatibility,two-fully-checked,True,1019.3640420000011,80,119,70.41420118343196,100,2.975,80,21,1,1,43,"[{""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}]",0110011011011/1110011111111/1111110110110/1101111011011/0011101111111/0011111110110/1110011101110/1100110111011/1101100110111/0011011001110/0110011001111/1111101111011/1101100110011
16,approved-only,two-unchecked,True,3684.611208000002,53,85,70.41420118343196,71.42857142857143,3.849056603773585,58.490566037735846,17,1,0,14,"[{""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""WE"", ""clue"": ""نحن.""}]",1111111111110/0010101110010/1101101111101/0101110111101/1110111111111/0110010101001/0111110011110/1011011010100/1111011110111/1110110011100/1110111001110/1001110111111/1110111110011
16,approved-only,two-symmetric-unchecked,True,2387.958792000005,56,83,70.41420118343196,69.74789915966386,3.607142857142857,62.5,21,0,0,14,"[{""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""IF"", ""clue"": ""لو""}]",1101010111111/1101111101001/1111110101110/1011001010110/0010111111111/0101011111001/1111011101111/1001111101010/1111111110100/0110101001101/0111010111111/1001011111011/1111110101011
16,approved-only,two-fully-checked,False,1145.9274580000056,0,0,,,,,0,0,0,0,[],
17,approved-only,two-unchecked,False,3491.371250000011,0,0,,,,,0,0,0,0,[],
17,approved-only,two-symmetric-unchecked,True,1784.3860829999903,56,83,70.41420118343196,69.74789915966386,3.607142857142857,69.64285714285714,25,0,0,14,"[{""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""HE"", ""clue"": ""هو.""}]",0011010111011/1110111001101/0011011101111/1111110111110/0101111111111/1010101011100/1110011100111/0011101010101/1111111111010/0111110111111/1111011101100/1011001110111/1101110101100
17,approved-only,two-fully-checked,False,1228.5481670000008,0,0,,,,,0,0,0,0,[],
17,compatibility,two-unchecked,True,71.41687499999534,61,98,70.41420118343196,82.35294117647058,3.557377049180328,65.57377049180327,14,1,1,26,"[{""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""TO"", ""clue"": ""من أجل""}]",0010110111100/0111110110011/1001111011011/1110101011101/1100110111111/1111110110111/1110111001100/0111101110111/1111110111111/0010101110111/1100101111100/1111110111111/0011110100100
17,compatibility,two-symmetric-unchecked,True,66.42287499998929,68,97,70.41420118343196,81.5126050420168,3.176470588235294,70.58823529411765,24,0,0,24,"[{""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""HE"", ""clue"": ""هو.""}]",1001101111101/1001111101111/1110111100111/0111110110111/1010110011001/1101011010111/0111011101110/1110101101011/1001100110101/1110110111110/1110011110111/1111011111001/1011111011001
17,compatibility,two-fully-checked,True,98.15345800001523,84,119,70.41420118343196,100,2.8333333333333335,83.33333333333334,26,0,0,44,"[{""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}]",1101110111011/1101110111111/1110111011100/0110011101111/0011011110011/1101110011011/1111101101110/0110011110111/0110110011011/1111110011100/1101101110110/1110011111011/0110011011011
18,compatibility,two-unchecked,True,72.43249999999534,62,98,70.41420118343196,82.35294117647058,3.5,56.451612903225815,10,0,0,25,"[{""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""TO"", ""clue"": ""من أجل""}]",1010100101111/1111111101111/1100110110101/1101101011001/1111101001111/1011111101001/0011111110011/1101110011110/1111001001100/1111101100111/0110111110011/1111101111011/0111101001111
18,compatibility,two-symmetric-unchecked,True,63.13645799999358,63,92,70.41420118343196,77.31092436974791,3.3492063492063493,58.730158730158735,9,0,0,28,"[{""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}]",1111101100101/1100111101101/0101111011011/0111001111111/1111110011111/0110101110011/1011001001101/1100111010110/1111100111111/1111111001110/1101101111010/1011011110011/1010011011111
