"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"1361","0","PROGRAMME","البرنامج","approved","msa","high","true","true","false","false","noun","valid-alternative","PROGRAMME — البرنامج: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1361:0","البرنامج","false",""
"1361","1","PROGRAMME","برنامج","approved","msa","high","true","true","true","true","noun","natural-preferred","PROGRAMME — برنامج: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1361:1","البرنامج","false",""
"1362","0","JOINED","انضمت","approved","msa","high","true","true","false","false","verb","valid-alternative","JOINED — انضمت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1362:0","انضم","false",""
"1362","1","JOINED","انضم","approved","msa","high","true","true","true","true","verb","natural-preferred","JOINED — انضم: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1362:1","انضم","false",""
"1363","0","INPUT","ادخال","review","msa","medium","","","","","verb","orthography-review","INPUT — ادخال: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1363:0","المدخلات","false",""
"1363","1","INPUT","مساهمة","approved","msa","high","true","true","false","false","noun","valid-alternative","INPUT — مساهمة (contribution): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1363:1","المدخلات","false","contribution"
"1363","2","INPUT","مدخلات","approved","msa","high","true","true","true","true","noun","natural-preferred","INPUT — مدخلات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1363:2","المدخلات","false",""
"1363","3","INPUT","المدخلات","approved","msa","high","true","true","false","false","noun","valid-alternative","INPUT — المدخلات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1363:3","المدخلات","false",""
"1364","0","STRATEGY","استراتيجية","approved","msa","high","true","true","true","true","noun","natural-preferred","STRATEGY — استراتيجية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1364:0","الاستراتيجية","false",""
"1364","1","STRATEGY","الاستراتيجية","approved","msa","high","true","true","false","false","noun","valid-alternative","STRATEGY — الاستراتيجية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1364:1","الاستراتيجية","false",""
"1365","0","FEET","الاقدام","review","msa","medium","","","","","noun","orthography-review","FEET — الاقدام: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1365:0","أقدام","false",""
"1365","1","FEET","اقدام","review","msa","medium","","","","","noun","orthography-review","FEET — اقدام: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1365:1","أقدام","false",""
"1365","2","FEET","القدم","review","msa","medium","","","","","noun","construction-or-sense-review","FEET — القدم: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1365:2","أقدام","false",""
"1365","3","FEET","قدم","review","msa","medium","","","","","noun","construction-or-sense-review","FEET — قدم: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1365:3","أقدام","false",""
"1365","4","FEET","القدمين","review","msa","medium","","","","","noun","construction-or-sense-review","FEET — القدمين: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1365:4","أقدام","false",""
"1365","5","FEET","أقدام","approved","msa","high","true","true","true","true","noun","natural-preferred","FEET — أقدام: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1365:5","أقدام","false",""
"1366","0","AGENT","عميل","approved","msa","high","true","true","false","false","noun","valid-alternative","AGENT — عميل (agent or operative): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1366:0","وكيل","false","agent or operative"
"1366","1","AGENT","وكيل","approved","msa","high","true","true","true","true","noun","natural-preferred","AGENT — وكيل (representative): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1366:1","وكيل","false","representative"
"1366","2","AGENT","العميل","approved","msa","high","true","true","false","false","noun","valid-alternative","AGENT — العميل (agent or operative): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1366:2","وكيل","false","agent or operative"
"1366","3","AGENT","عميلة","approved","msa","high","true","true","false","false","noun","valid-alternative","AGENT — عميلة (agent or operative): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1366:3","وكيل","false","agent or operative"
"1366","4","AGENT","الوكيل","approved","msa","high","true","true","false","false","noun","valid-alternative","AGENT — الوكيل (representative): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1366:4","وكيل","false","representative"
"1367","0","VALID","سارية","approved","msa","high","true","true","false","false","adjective","valid-alternative","VALID — سارية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1367:0","صالح","false",""
"1367","1","VALID","صالح","approved","msa","high","true","true","true","true","adjective","natural-preferred","VALID — صالح: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1367:1","صالح","false",""
"1367","2","VALID","صالحة","approved","msa","high","true","true","false","false","adjective","valid-alternative","VALID — صالحة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1367:2","صالح","false",""
"1369","0","MODERN","حديثة","approved","msa","high","true","true","true","true","adjective","natural-preferred","MODERN — حديثة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1369:0","الحديثة","false",""
"1369","1","MODERN","الحديثة","approved","msa","high","true","true","false","false","adjective","valid-alternative","MODERN — الحديثة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1369:1","الحديثة","false",""
"1370","0","SENIOR","كبار","review","msa","medium","","","","","uncertain","construction-or-sense-review","SENIOR — كبار: كبار means seniors or senior plural in some constructions; the isolated POS remains unresolved.","AI-assisted linguistic review","[]","1370:0","كبار","true",""
"1370","1","SENIOR","الاقدم","review","msa","medium","","","","","adjective","orthography-review","SENIOR — الاقدم: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1370:1","كبار","false",""
"1373","0","TEACHING","تدريس","approved","msa","high","true","true","true","true","noun","natural-preferred","TEACHING — تدريس: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1373:0","التدريس","false",""
"1373","1","TEACHING","التدريس","approved","msa","high","true","true","false","false","noun","valid-alternative","TEACHING — التدريس: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1373:1","التدريس","false",""
"1373","2","TEACHING","تعليم","approved","msa","high","true","true","false","false","noun","valid-alternative","TEACHING — تعليم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1373:2","التدريس","false",""
"1374","0","DOOR","باب","approved","msa","high","true","true","true","true","noun","natural-preferred","DOOR — باب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1374:0","باب","false",""
"1374","1","DOOR","الباب","approved","msa","high","true","true","false","false","noun","valid-alternative","DOOR — الباب: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1374:1","باب","false",""
"1376","0","TESTING","الاختبار","approved","msa","high","true","true","false","false","noun","valid-alternative","TESTING — الاختبار: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1376:0","اختبار الاختبار","false",""
"1376","1","TESTING","اختبار","approved","msa","high","true","true","true","true","noun","natural-preferred","TESTING — اختبار: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1376:1","اختبار الاختبار","false",""
"1376","2","TESTING","اختبار الاختبار","review","msa","high","false","false","false","false","noun","unsuitable-pending-review","TESTING — اختبار الاختبار: A potentially misleading or malformed relationship remains excluded pending review; a categorical rejection is not sufficiently established.","AI-assisted linguistic review","[]","1376:2","اختبار الاختبار","true",""
"1377","0","TRIAL","محاكمة","approved","msa","high","true","true","true","true","noun","natural-preferred","TRIAL — محاكمة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1377:0","المحاكمة","false",""
"1377","1","TRIAL","المحاكمات","review","msa","medium","","","","","noun","construction-or-sense-review","TRIAL — المحاكمات: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1377:1","المحاكمة","false",""
"1377","2","TRIAL","المحاكمة","approved","msa","high","true","true","false","false","noun","valid-alternative","TRIAL — المحاكمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1377:2","المحاكمة","false",""
"1378","0","CHARGE","التهمة","approved","msa","high","true","true","false","false","noun","valid-alternative","CHARGE — التهمة (accusation): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1378:0","تهمة","false","accusation"
"1378","1","CHARGE","تهمة","approved","msa","high","true","true","true","true","noun","natural-preferred","CHARGE — تهمة (accusation): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1378:1","تهمة","false","accusation"
"1379","0","UNITS","وحدات","approved","msa","high","true","true","true","true","noun","natural-preferred","UNITS — وحدات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1379:0","الوحدات","false",""
"1379","1","UNITS","الوحدات","approved","msa","high","true","true","false","false","noun","valid-alternative","UNITS — الوحدات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1379:1","الوحدات","false",""
"1380","0","INSTEAD","بدلا من ذلك","approved","msa","high","true","true","true","true","adverb","natural-preferred","INSTEAD — بدلا من ذلك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1380:0","بدلا من ذلك","false",""
"1381","0","CANADIAN","كندي","approved","msa","high","true","true","true","true","adjective","natural-preferred","CANADIAN — كندي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1381:0","الكنديّة","false",""
"1381","1","CANADIAN","كندية","approved","msa","high","true","true","false","false","adjective","valid-alternative","CANADIAN — كندية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1381:1","الكنديّة","false",""
"1381","2","CANADIAN","الكندي","approved","msa","high","true","true","false","false","adjective","valid-alternative","CANADIAN — الكندي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1381:2","الكنديّة","false",""
"1381","3","CANADIAN","الكندية","approved","msa","high","true","true","false","false","adjective","valid-alternative","CANADIAN — الكندية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1381:3","الكنديّة","false",""
"1382","0","COOL","بارد","approved","msa","high","true","true","true","true","adjective","natural-preferred","COOL — بارد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1382:0","بارد","false",""
"1383","0","NORMAL","طبيعي","approved","msa","high","true","true","false","false","adjective","valid-alternative","NORMAL — طبيعي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1383:0","عادي","false",""
"1383","1","NORMAL","عادي","approved","msa","high","true","true","true","true","adjective","natural-preferred","NORMAL — عادي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1383:1","عادي","false",""
"1384","0","WROTE","كتبت","approved","msa","high","true","true","false","false","verb","valid-alternative","WROTE — كتبت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1384:0","كتب","false",""
"1384","1","WROTE","كتب","approved","msa","high","true","true","true","true","verb","natural-preferred","WROTE — كتب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1384:1","كتب","false",""
"1385","0","ENTERPRISE","المؤسسة","approved","msa","high","true","true","true","true","noun","natural-preferred","ENTERPRISE — المؤسسة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1385:0","المؤسسة","false",""
"1386","0","SHIPS","السفن","approved","msa","high","true","true","false","false","noun","valid-alternative","SHIPS — السفن: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1386:0","السفن","false",""
"1386","1","SHIPS","سفن","approved","msa","high","true","true","true","true","noun","natural-preferred","SHIPS — سفن: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1386:1","السفن","false",""
"1387","0","ENTIRE","كامل","approved","msa","high","true","true","true","true","adjective","natural-preferred","ENTIRE — كامل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1387:0","كامل","false",""
"1388","0","EDUCATIONAL","التعليمية","approved","msa","high","true","true","false","false","adjective","valid-alternative","EDUCATIONAL — التعليمية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1388:0","التعليمية","false",""
"1388","1","EDUCATIONAL","تعليمية","approved","msa","high","true","true","true","true","adjective","natural-preferred","EDUCATIONAL — تعليمية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1388:1","التعليمية","false",""
"1388","2","EDUCATIONAL","تربوية","approved","msa","high","true","true","false","false","adjective","valid-alternative","EDUCATIONAL — تربوية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1388:2","التعليمية","false",""
"1389","0","LEADING","الرائدة","approved","msa","high","true","true","true","true","adjective","natural-preferred","LEADING — الرائدة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1389:0","الرائدة","false",""
"1390","0","METAL","المعدن","approved","msa","high","true","true","false","false","noun","valid-alternative","METAL — المعدن: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1390:0","معدن","false",""
"1390","1","METAL","معادن","review","msa","medium","","","","","noun","construction-or-sense-review","METAL — معادن: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1390:1","معدن","false",""
"1390","2","METAL","معدني","approved","msa","high","true","true","false","false","adjective","valid-alternative","METAL — معدني: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1390:2","معدن","false",""
"1390","3","METAL","معدن","approved","msa","high","true","true","true","true","noun","natural-preferred","METAL — معدن: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1390:3","معدن","false",""
"1390","4","METAL","المعادن","review","msa","medium","","","","","noun","construction-or-sense-review","METAL — المعادن: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1390:4","معدن","false",""
"1391","0","POSITIVE","ايجابي","review","msa","medium","","","","","adjective","orthography-review","POSITIVE — ايجابي: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1391:0","إيجابي","false",""
"1391","1","POSITIVE","الايجابي","review","msa","medium","","","","","adjective","orthography-review","POSITIVE — الايجابي: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1391:1","إيجابي","false",""
"1391","2","POSITIVE","ايجابية","review","msa","medium","","","","","adjective","orthography-review","POSITIVE — ايجابية: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1391:2","إيجابي","false",""
"1391","3","POSITIVE","الايجابية","review","msa","medium","","","","","adjective","orthography-review","POSITIVE — الايجابية: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1391:3","إيجابي","false",""
"1391","4","POSITIVE","موجب","approved","msa","high","true","true","false","false","adjective","valid-alternative","POSITIVE — موجب: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1391:4","إيجابي","false",""
"1391","5","POSITIVE","إيجابي","approved","msa","high","true","true","true","true","adjective","natural-preferred","POSITIVE — إيجابي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1391:5","إيجابي","false",""
"1392","0","FITNESS","اللياقة","approved","msa","high","true","true","false","false","noun","valid-alternative","FITNESS — اللياقة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1392:0","اللياقة البدنية","false",""
"1392","1","FITNESS","لياقة","approved","msa","high","true","true","false","false","noun","valid-alternative","FITNESS — لياقة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1392:1","اللياقة البدنية","false",""
"1392","2","FITNESS","لياقته","review","msa","medium","","","","","noun","construction-or-sense-review","FITNESS — لياقته: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1392:2","اللياقة البدنية","false",""
"1392","3","FITNESS","اللياقة البدنية","approved","msa","high","true","true","true","true","noun","natural-preferred","FITNESS — اللياقة البدنية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1392:3","اللياقة البدنية","false",""
"1394","0","OPINION","الراي","review","msa","medium","","","","","noun","orthography-review","OPINION — الراي: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1394:0","الرأي","false",""
"1394","1","OPINION","الرأي","approved","msa","high","true","true","true","true","noun","natural-preferred","OPINION — الرأي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1394:1","الرأي","false",""
"1396","0","FOOTBALL","كرة القدم","approved","msa","high","true","true","true","true","noun","natural-preferred","FOOTBALL — كرة القدم: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1396:0","كرة القدم","false",""
"1397","0","ABSTRACT","مجردة","approved","msa","high","true","true","true","true","adjective","natural-preferred","ABSTRACT — مجردة (not concrete): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1397:0","مجردة","false","not concrete"
"1397","1","ABSTRACT","خلاصة","approved","msa","high","true","true","true","true","noun","natural-preferred","ABSTRACT — خلاصة (summary): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1397:1","مجردة","false","summary"
"1397","2","ABSTRACT","الخلاصة","approved","msa","high","true","true","false","false","noun","valid-alternative","ABSTRACT — الخلاصة (summary): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1397:2","مجردة","false","summary"
"1398","0","USES","الاستخدامات","approved","msa","high","true","true","false","false","noun","valid-alternative","USES — الاستخدامات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1398:0","الاستخدامات","false",""
"1398","1","USES","استخدامات","approved","msa","high","true","true","true","true","noun","natural-preferred","USES — استخدامات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1398:1","الاستخدامات","false",""
"1399","0","OUTPUT","ناتج","approved","msa","high","true","true","true","true","noun","natural-preferred","OUTPUT — ناتج: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1399:0","الإخراج","false",""
"1399","1","OUTPUT","الناتج","approved","msa","high","true","true","false","false","noun","valid-alternative","OUTPUT — الناتج: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1399:1","الإخراج","false",""
"1399","2","OUTPUT","الاخراج","review","msa","medium","","","","","noun","orthography-review","OUTPUT — الاخراج: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1399:2","الإخراج","false",""
"1399","3","OUTPUT","النواتج","review","msa","medium","","","","","noun","construction-or-sense-review","OUTPUT — النواتج: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1399:3","الإخراج","false",""
"1399","4","OUTPUT","الإخراج","approved","msa","high","true","true","false","false","noun","valid-alternative","OUTPUT — الإخراج: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1399:4","الإخراج","false",""
"1400","0","FUNDS","الأموال","approved","msa","high","true","true","true","true","noun","natural-preferred","FUNDS — الأموال: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1400:0","الأموال","false",""
"1401","0","GREATER","اعظم","review","msa","medium","","","","","adjective","orthography-review","GREATER — اعظم: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1401:0","أكبر","false",""
"1401","1","GREATER","أكبر","approved","msa","high","true","true","true","true","adjective","natural-preferred","GREATER — أكبر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1401:1","أكبر","false",""
"1402","0","LIKELY","محتمل","approved","msa","high","true","true","true","true","adjective","natural-preferred","LIKELY — محتمل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1402:0","محتمل","false",""
"1403","0","DEVELOP","تطوير","approved","msa","high","true","true","true","true","verb","natural-preferred","DEVELOP — تطوير: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1403:0","تطوير","false",""
"1404","0","EMPLOYEES","العاملون","approved","msa","high","true","true","false","false","noun","valid-alternative","EMPLOYEES — العاملون: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1404:0","الموظفون","false",""
"1404","1","EMPLOYEES","موظفين","approved","msa","high","true","true","false","false","noun","valid-alternative","EMPLOYEES — موظفين: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1404:1","الموظفون","false",""
"1404","2","EMPLOYEES","الموظفون","approved","msa","high","true","true","true","true","noun","natural-preferred","EMPLOYEES — الموظفون: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1404:2","الموظفون","false",""
"1404","3","EMPLOYEES","الموظفين","approved","msa","high","true","true","false","false","noun","valid-alternative","EMPLOYEES — الموظفين: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1404:3","الموظفون","false",""
"1405","0","ARTISTS","للفنانين","review","msa","medium","","","","","noun","construction-or-sense-review","ARTISTS — للفنانين: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1405:0","الفنانون","false",""
"1405","1","ARTISTS","الفنانين","approved","msa","high","true","true","false","false","noun","valid-alternative","ARTISTS — الفنانين: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1405:1","الفنانون","false",""
"1405","2","ARTISTS","الفنانون","approved","msa","high","true","true","true","true","noun","natural-preferred","ARTISTS — الفنانون: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1405:2","الفنانون","false",""
"1406","0","ALTERNATIVE","البديل","approved","msa","high","true","true","false","false","adjective","valid-alternative","ALTERNATIVE — البديل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1406:0","البديل","false",""
"1406","1","ALTERNATIVE","بديل","approved","msa","high","true","true","true","true","adjective","natural-preferred","ALTERNATIVE — بديل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1406:1","البديل","false",""
"1406","2","ALTERNATIVE","بديلة","approved","msa","high","true","true","false","false","adjective","valid-alternative","ALTERNATIVE — بديلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1406:2","البديل","false",""
"1407","0","PROCESSING","معالجة","approved","msa","high","true","true","true","true","noun","natural-preferred","PROCESSING — معالجة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1407:0","تجهيز","false",""
"1407","1","PROCESSING","التجهيز","approved","msa","high","true","true","false","false","noun","valid-alternative","PROCESSING — التجهيز: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1407:1","تجهيز","false",""
"1407","2","PROCESSING","المعالجة","approved","msa","high","true","true","false","false","noun","valid-alternative","PROCESSING — المعالجة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1407:2","تجهيز","false",""
