"id","size","mode","seed","attempt","template","row","col","slotDirection","length","pattern","constraints","liveZero","criticallySmall","fullCriticallySmall","liveDomain","observedLiveUnique","observerReason","type","fullCount","sampledCount","windowCount","fullUnused","sampledUnused","windowUnused","usedMatches","omittedAnswers","retainedPct","samplingZero","samplingHealthyToSmall","earlierChoicesConsumedMatches"
"b5e37e5dadd3cfd1","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","1","3","down","5","ت??ن?","[{""position"":0,""characters"":[""ت""]},{""position"":1,""characters"":[""ا"",""ث"",""ح"",""خ"",""د"",""ذ"",""ر"",""س"",""ص"",""ط"",""ق"",""ن"",""و""]},{""position"":2,""characters"":[""ا"",""ب"",""خ"",""د"",""ر"",""ز"",""س"",""ط"",""ع"",""ف"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ن""]},{""position"":4,""characters"":[""ب"",""ت"",""ث"",""خ"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ق"",""ل"",""م"",""ن"",""ي""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""قنوات""]","50","false","false","false"
"1f4d110979f4035c","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","0","across","4","ا???","[{""position"":3,""characters"":[""ا"",""ت"",""ح"",""د"",""ر"",""س"",""ص"",""ض"",""ط"",""ف"",""ق"",""ل"",""م"",""و"",""ي""]},{""position"":2,""characters"":[""ا"",""ت"",""ط"",""و"",""ي""]},{""position"":1,""characters"":[""ا"",""ت"",""ر"",""س"",""ع"",""ق"",""ك"",""ن""]},{""position"":0,""characters"":[""ا""]}]","false","true","false","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","5","1","1","5","1","1","[]","[""اسال"",""اسود"",""اساس"",""ميتا""]","20","false","true","false"
"ec77ea0be5bfe845","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","3","0","across","5","?و???","[{""position"":4,""characters"":[""ء"",""ا"",""ب"",""ث"",""ج"",""ح"",""د"",""ر"",""ص"",""ع"",""ف"",""ق"",""ل"",""م"",""ن"",""ي""]},{""position"":3,""characters"":[""ئ"",""ب"",""ت"",""ح"",""د"",""ر"",""س"",""ش"",""ل"",""و""]},{""position"":2,""characters"":[""ا"",""ح"",""ف"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":1,""characters"":[""و""]},{""position"":0,""characters"":[""ب"",""ح"",""د"",""ز"",""س"",""ش"",""ف""]}]","true","false","false","0","0","arc-support","C_API_SAMPLING_LOSS","5","0","0","5","0","0","[]","[""الفوز"",""الكوب"",""اللوح"",""فوائد"",""مولود""]","0","true","false","false"
"ff76c0338b965f5c","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","1","3","down","5","ت??ل?","[{""position"":0,""characters"":[""ت""]},{""position"":1,""characters"":[""ا"",""ث"",""ح"",""خ"",""د"",""ذ"",""ر"",""س"",""ص"",""ط"",""ق"",""ن"",""و""]},{""position"":2,""characters"":[""ا"",""ب"",""خ"",""د"",""ر"",""ز"",""س"",""ط"",""ع"",""ف"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ل""]},{""position"":4,""characters"":[""ب"",""ت"",""ث"",""خ"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ق"",""ل"",""م"",""ن"",""ي""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""ملفات"",""طلبات""]","33.333333333333336","false","false","false"
"915a6c6005ab4cea","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","4","5","down","5","ز????","[{""position"":0,""characters"":[""ز""]},{""position"":1,""characters"":[""ا"",""ب"",""ث"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":2,""characters"":[""ب"",""ت"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""غ"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ي""]},{""position"":3,""characters"":[""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""س"",""ش"",""ص"",""ط"",""ظ"",""ع"",""غ"",""ف"",""ك"",""ل"",""م"",""ن"",""ي""]},{""position"":4,""characters"":[""ا"",""ب"",""ت"",""ح"",""خ"",""د"",""ر"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""و"",""ي""]}]","false","true","false","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","8","1","1","8","1","1","[]","[""الفوز"",""تركيز"",""ممتاز"",""زوجين"",""تعزيز"",""الحجز"",""تلفاز""]","12.5","false","true","false"
"bea511c7c25ce82c","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","0","across","4","خ???","[{""position"":3,""characters"":[""ا"",""ب"",""ت"",""ج"",""ح"",""د"",""ر"",""ز"",""س"",""ش"",""ص"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""و"",""ي""]},{""position"":2,""characters"":[""ا"",""ر"",""ل"",""ه""]},{""position"":1,""characters"":[""ا"",""ح"",""د"",""ر"",""س"",""ط"",""ع"",""ف"",""م"",""ن"",""ي""]},{""position"":0,""characters"":[""خ""]}]","false","true","false","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","7","1","1","7","1","1","[]","[""خسرت"",""خيار"",""خارج"",""خطاب"",""المخ"",""خالص""]","14.285714285714286","false","true","false"
"00c356c010a915c5","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","0","1","down","5","????ي","[{""position"":0,""characters"":[""ب"",""ت"",""ث"",""ر"",""ط"",""م"",""ي""]},{""position"":1,""characters"":[""ث"",""ح"",""خ"",""د"",""ر"",""س"",""ش"",""ل"",""م"",""ن""]},{""position"":2,""characters"":[""ا"",""ط"",""و"",""ي""]},{""position"":3,""characters"":[""ئ"",""د"",""ر"",""س"",""ش"",""ل"",""و""]},{""position"":4,""characters"":[""ي""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""رمادي""]","75","false","false","false"
"22197a217dd7ce1e","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","1","3","down","5","ت??ي?","[{""position"":0,""characters"":[""ت""]},{""position"":1,""characters"":[""ا"",""ح"",""خ"",""د"",""ر"",""س"",""ط"",""ق""]},{""position"":2,""characters"":[""ع"",""ف"",""ك"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ي""]},{""position"":4,""characters"":[""ب"",""ت"",""ث"",""خ"",""ر"",""س"",""ص"",""ط"",""ق"",""ل"",""ن""]}]","false","true","false","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","4","2","2","4","2","2","[]","[""تسويق"",""تطوير""]","50","false","false","false"
"d2d0edb8bb98eef0","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","0","across","4","????","[{""position"":3,""characters"":[""ر"",""ط"",""ف"",""ق"",""ل"",""م""]},{""position"":2,""characters"":[""ا"",""ي""]},{""position"":1,""characters"":[""ا"",""ب"",""ر"",""ل""]},{""position"":0,""characters"":[""ر"",""س""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","6","3","3","6","3","3","[]","[""مارس"",""سلام"",""قياس""]","50","false","true","false"
"df07d9e5db95bbfd","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","1","3","down","5","ت??ك?","[{""position"":0,""characters"":[""ت""]},{""position"":1,""characters"":[""ا"",""ث"",""ح"",""خ"",""د"",""ذ"",""ر"",""س"",""ص"",""ط"",""ق"",""ن"",""و""]},{""position"":2,""characters"":[""ا"",""ب"",""خ"",""د"",""ر"",""ز"",""س"",""ط"",""ع"",""ف"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ك""]},{""position"":4,""characters"":[""ب"",""ت"",""ث"",""خ"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ق"",""ل"",""م"",""ن"",""ي""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""تحركت""]","50","false","false","false"
"f80e98fbaddb7c1d","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","0","across","4","ذ???","[{""position"":3,""characters"":[""ا"",""ت"",""ط"",""ي""]},{""position"":2,""characters"":[""ا"",""ت"",""ع"",""ي""]},{""position"":1,""characters"":[""ا"",""ب"",""ت"",""ح"",""خ"",""د"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ل"",""م"",""ن"",""ي""]},{""position"":0,""characters"":[""ذ""]}]","true","false","true","0","0","arc-support","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""ياخذ""]","0","true","false","false"
"297139c02fea37e7","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","0","0","down","5","????ك","[{""position"":0,""characters"":[""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ر"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ي""]},{""position"":1,""characters"":[""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ظ"",""ع"",""غ"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ي""]},{""position"":2,""characters"":[""ا"",""ب"",""ت"",""ج"",""ح"",""د"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ء"",""ا"",""ت"",""ج"",""د"",""ص"",""ف"",""ق"",""ل"",""م"",""ن"",""و"",""ي""]},{""position"":4,""characters"":[""ك""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""تدليك""]","50","false","false","false"
"01dd65d81fdf556e","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","2","down","5","??ذ??","[{""position"":0,""characters"":[""ا"",""ب"",""ت"",""ح"",""خ"",""د"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ي""]},{""position"":1,""characters"":[""ا"",""ب"",""ت"",""ج"",""ح"",""د"",""ر"",""س"",""ش"",""ص"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""و"",""ي""]},{""position"":2,""characters"":[""ذ""]},{""position"":3,""characters"":[""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ظ"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ي""]},{""position"":4,""characters"":[""ئ"",""ا"",""ب"",""ة"",""ت"",""ج"",""ح"",""خ"",""د"",""ر"",""س"",""ش"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ى"",""ي""]}]","false","true","false","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","8","1","1","8","1","1","[]","[""الذات"",""معذلك"",""تتذكر"",""الذكر"",""تحذير"",""الذرة"",""الذوق""]","12.5","false","true","false"
"b5e37e5dadd3cfd1","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","1","3","down","5","ت??ن?","[{""position"":0,""characters"":[""ت""]},{""position"":1,""characters"":[""ا"",""ث"",""ح"",""خ"",""د"",""ذ"",""ر"",""س"",""ص"",""ط"",""ق"",""ن"",""و""]},{""position"":2,""characters"":[""ا"",""ب"",""خ"",""د"",""ر"",""ز"",""س"",""ط"",""ع"",""ف"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ن""]},{""position"":4,""characters"":[""ب"",""ت"",""ث"",""خ"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ق"",""ل"",""م"",""ن"",""ي""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""قنوات""]","50","false","false","false"
"37a20e4baa5216fc","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","0","0","down","5","????ن","[{""position"":0,""characters"":[""ت"",""ج"",""ح"",""ط"",""ف"",""م"",""ي""]},{""position"":1,""characters"":[""ت"",""ح"",""د"",""ذ"",""ر"",""ش"",""ل"",""ي""]},{""position"":2,""characters"":[""ا"",""ت"",""د"",""ر"",""س"",""ق"",""ي""]},{""position"":3,""characters"":[""ا"",""م""]},{""position"":4,""characters"":[""ن""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""ميدان""]","75","false","false","false"
"758ae0f802ffaf54","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","5","5","across","3","ا??","[{""position"":2,""characters"":[""ا"",""ج"",""ح"",""ر"",""ع"",""ف"",""ق"",""ك"",""ل"",""ن""]},{""position"":1,""characters"":[""ت"",""ج"",""ق"",""ي""]},{""position"":0,""characters"":[""ا""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""حيا""]","66.66666666666667","false","false","false"
"9e15a2284926f300","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","0","1","down","5","????ا","[{""position"":0,""characters"":[""ب"",""ر"",""ق"",""ل"",""ن""]},{""position"":1,""characters"":[""خ"",""د"",""ل""]},{""position"":2,""characters"":[""ا"",""ب"",""د"",""ق""]},{""position"":3,""characters"":[""ب"",""ل"",""ن""]},{""position"":4,""characters"":[""ا""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""الدخل"",""الادب""]","33.333333333333336","false","false","false"
"2966b4307ae912e6","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","2","down","5","??ر??","[{""position"":0,""characters"":[""ب"",""م""]},{""position"":1,""characters"":[""ا"",""ح"",""د"",""ط"",""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":3,""characters"":[""د"",""ر"",""ل""]},{""position"":4,""characters"":[""ا"",""ة"",""ت"",""خ"",""س"",""ط""]}]","false","true","false","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","4","2","2","4","2","2","[]","[""باردة"",""تدريب""]","50","false","false","false"
"b5e37e5dadd3cfd1","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","1","3","down","5","ت??ن?","[{""position"":0,""characters"":[""ت""]},{""position"":1,""characters"":[""ا"",""ث"",""ح"",""خ"",""د"",""ذ"",""ر"",""س"",""ص"",""ط"",""ق"",""ن"",""و""]},{""position"":2,""characters"":[""ا"",""ب"",""خ"",""د"",""ر"",""ز"",""س"",""ط"",""ع"",""ف"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ن""]},{""position"":4,""characters"":[""ب"",""ت"",""ث"",""خ"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ق"",""ل"",""م"",""ن"",""ي""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""قنوات""]","50","false","false","false"
"3d9293b9c4ad9c5d","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","0","across","4","ا???","[{""position"":3,""characters"":[""ا"",""ح"",""ر"",""س"",""ص"",""ض"",""ط"",""ف"",""ق"",""ل"",""م"",""و"",""ي""]},{""position"":2,""characters"":[""ا"",""ت"",""ط"",""و"",""ي""]},{""position"":1,""characters"":[""ا"",""ت"",""ر"",""س"",""ع"",""ق"",""ك"",""ن""]},{""position"":0,""characters"":[""ا""]}]","false","true","false","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","4","1","1","4","1","1","[]","[""اسال"",""اساس"",""ميتا""]","25","false","false","false"
"ca1653d2db733da8","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","3","0","across","5","?و???","[{""position"":4,""characters"":[""ء"",""ا"",""ج"",""د"",""ص"",""ف"",""ق"",""ل"",""م"",""ن"",""ي""]},{""position"":3,""characters"":[""ئ"",""ب"",""ت"",""ح"",""د"",""ر"",""س"",""ش"",""ل"",""و""]},{""position"":2,""characters"":[""ا"",""ح"",""ف"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":1,""characters"":[""و""]},{""position"":0,""characters"":[""ب"",""ح"",""د"",""ز"",""س"",""ش"",""ف""]}]","true","false","false","0","0","arc-support","C_API_SAMPLING_LOSS","5","0","0","5","0","0","[]","[""الفوز"",""الكوب"",""اللوح"",""فوائد"",""مولود""]","0","true","false","false"
"ff76c0338b965f5c","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","1","3","down","5","ت??ل?","[{""position"":0,""characters"":[""ت""]},{""position"":1,""characters"":[""ا"",""ث"",""ح"",""خ"",""د"",""ذ"",""ر"",""س"",""ص"",""ط"",""ق"",""ن"",""و""]},{""position"":2,""characters"":[""ا"",""ب"",""خ"",""د"",""ر"",""ز"",""س"",""ط"",""ع"",""ف"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ل""]},{""position"":4,""characters"":[""ب"",""ت"",""ث"",""خ"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ق"",""ل"",""م"",""ن"",""ي""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""ملفات"",""طلبات""]","33.333333333333336","false","false","false"
"915a6c6005ab4cea","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","4","5","down","5","ز????","[{""position"":0,""characters"":[""ز""]},{""position"":1,""characters"":[""ا"",""ب"",""ث"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""س"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""ن"",""و"",""ي""]},{""position"":2,""characters"":[""ب"",""ت"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""غ"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ي""]},{""position"":3,""characters"":[""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""س"",""ش"",""ص"",""ط"",""ظ"",""ع"",""غ"",""ف"",""ك"",""ل"",""م"",""ن"",""ي""]},{""position"":4,""characters"":[""ا"",""ب"",""ت"",""ح"",""خ"",""د"",""ر"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""و"",""ي""]}]","false","true","false","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","8","1","1","8","1","1","[]","[""الفوز"",""تركيز"",""ممتاز"",""زوجين"",""تعزيز"",""الحجز"",""تلفاز""]","12.5","false","true","false"
"935902f58b283f19","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","0","across","4","خ???","[{""position"":3,""characters"":[""ا"",""ب"",""ت"",""ج"",""ح"",""د"",""ر"",""ز"",""س"",""ش"",""ص"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""و""]},{""position"":2,""characters"":[""ا"",""ر"",""ل"",""ه""]},{""position"":1,""characters"":[""ا"",""ح"",""د"",""ر"",""س"",""ط"",""ع"",""ف"",""م"",""ن"",""ي""]},{""position"":0,""characters"":[""خ""]}]","false","true","false","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","7","1","1","7","1","1","[]","[""خسرت"",""خيار"",""خارج"",""خطاب"",""المخ"",""خالص""]","14.285714285714286","false","true","false"
"3415b8f4b49a4f96","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","0","0","down","5","????ة","[{""position"":0,""characters"":[""ب"",""خ"",""د"",""ر"",""س"",""ش"",""ص"",""ط"",""ع"",""ف"",""ق"",""م"",""ن""]},{""position"":1,""characters"":[""ب"",""ح"",""د"",""ر"",""س"",""ص"",""ظ"",""ع"",""غ"",""ف"",""ك"",""ن"",""ي""]},{""position"":2,""characters"":[""ت"",""د"",""ر"",""س"",""ض"",""ط"",""ف"",""ق"",""ل"",""م""]},{""position"":3,""characters"":[""ا"",""م"",""ي""]},{""position"":4,""characters"":[""ة""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","13","3","3","13","3","3","[]","[""مظلمة"",""معلمة"",""محلية"",""رسمية"",""مصممة"",""نظرية"",""فعلية"",""شرقية"",""محمية"",""فردية""]","23.076923076923077","false","true","false"
"3974f434feb8235d","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","2","down","5","??ك??","[{""position"":0,""characters"":[""ا"",""ب"",""ر"",""ل""]},{""position"":1,""characters"":[""ا"",""ت"",""ر""]},{""position"":2,""characters"":[""ك""]},{""position"":3,""characters"":[""ب"",""ذ"",""ر"",""ف"",""ل"",""ي""]},{""position"":4,""characters"":[""ا"",""ب"",""ت"",""ش"",""م""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","5","3","3","5","3","3","[]","[""مبكرا"",""باكرا""]","60","false","true","false"
"985c992acea992b3","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","3","0","across","5","?????","[{""position"":4,""characters"":[""ا"",""ي""]},{""position"":3,""characters"":[""ئ"",""ح"",""ل""]},{""position"":2,""characters"":[""ا"",""ت""]},{""position"":1,""characters"":[""ر"",""ك"",""ي""]},{""position"":0,""characters"":[""ث"",""ع"",""ف"",""ن""]}]","false","true","true","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""الترف""]","50","false","false","false"
"2f0c8175cd470c63","13","en_to_ar","20","2","1100110110110/1101111111111/1111011001111/1111100111011/1111111110110/0011011100110/1110110111011/1100110011011/0111111001100/0011001110111/1101100110011/1111111001111/1110011001110","2","0","across","4","????","[{""position"":3,""characters"":[""ر"",""ط"",""ف""]},{""position"":2,""characters"":[""ا"",""ي""]},{""position"":1,""characters"":[""ب"",""ر"",""ل""]},{""position"":0,""characters"":[""ا"",""د"",""ر"",""ق""]}]","false","true","true","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""طابق"",""الاف""]","33.333333333333336","false","false","false"
"4580b89450d8f07c","13","en_to_ar","21","1","1111001100111/1111111101111/1100110011110/1111100110011/0111001111011/1101111001100/1110110110111/0011001111011/1101111001110/1100110011111/0111100110011/1111011111111/1110011001111","0","0","across","4","ق???","[{""position"":3,""characters"":[""ة"",""ت"",""س"",""ص"",""غ"",""ق"",""م""]},{""position"":2,""characters"":[""ا"",""ح"",""س"",""م"",""ي""]},{""position"":1,""characters"":[""ا"",""ت"",""د""]},{""position"":0,""characters"":[""ق""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","6","3","3","6","3","3","[]","[""قدمت"",""سياق"",""قديس""]","50","false","true","false"
"df69d5bcf73d6939","13","en_to_ar","21","1","1111001100111/1111111101111/1100110011110/1111100110011/0111001111011/1101111001100/1110110110111/0011001111011/1101111001110/1100110011111/0111100110011/1111011111111/1110011001111","0","1","down","7","الش????","[{""position"":0,""characters"":[""ا""]},{""position"":1,""characters"":[""ل""]},{""position"":2,""characters"":[""ش""]},{""position"":3,""characters"":[""ب"",""ت"",""ح"",""د"",""ر"",""س"",""ص"",""ط"",""ع"",""ف"",""ق"",""ل"",""ن"",""و"",""ي""]},{""position"":4,""characters"":[""ا"",""ت"",""ح"",""ز"",""ض"",""ف"",""ك"",""ل"",""ه"",""و"",""ي""]},{""position"":5,""characters"":[""ا"",""ب"",""د"",""ر"",""س"",""ش"",""ص"",""ق"",""ك"",""ل"",""م"",""ن"",""و""]},{""position"":6,""characters"":[""ب"",""ت"",""ث"",""ح"",""د"",""ر"",""ز"",""س"",""ط"",""ع"",""م"",""ن""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""الشركات""]","50","false","false","false"
