"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"1760","2","REGULATIONS","انظمة","review","msa","medium","","","","","noun","orthography-review","REGULATIONS — انظمة: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1760:2","اللوائح التنظيمية","false",""
"1760","3","REGULATIONS","اللوائح التنظيمية","approved","msa","high","true","true","false","false","noun","valid-alternative","REGULATIONS — اللوائح التنظيمية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1760:3","اللوائح التنظيمية","false",""
"1762","0","SPECIES","الانواع","review","msa","medium","","","","","noun","orthography-review","SPECIES — الانواع: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1762:0","الأنواع","false",""
"1762","1","SPECIES","الأنواع","approved","msa","high","true","true","true","true","noun","natural-preferred","SPECIES — الأنواع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1762:1","الأنواع","false",""
"1769","0","PRICING","تسعير","approved","msa","high","true","true","true","true","noun","natural-preferred","PRICING — تسعير: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1769:0","التسعير","false",""
"1769","1","PRICING","التسعير","approved","msa","high","true","true","false","false","noun","valid-alternative","PRICING — التسعير: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1769:1","التسعير","false",""
"1771","0","CERTIFICATE","الشهادة","approved","msa","high","true","true","false","false","noun","valid-alternative","CERTIFICATE — الشهادة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1771:0","شهادة","false",""
"1771","1","CERTIFICATE","شهادة","approved","msa","high","true","true","true","true","noun","natural-preferred","CERTIFICATE — شهادة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1771:1","شهادة","false",""
"1771","2","CERTIFICATE","الشهادات","review","msa","medium","","","","","noun","construction-or-sense-review","CERTIFICATE — الشهادات: الشهادات is certificates plural; review presentation rather than reject a valid related form.","AI-assisted linguistic review","[]","1771:2","شهادة","false",""
"3375","0","COLLECTED","جمعت","approved","msa","high","true","true","true","true","verb","natural-preferred","COLLECTED — جمعت: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3375:0","تم جمعها","false",""
"3375","1","COLLECTED","تم جمعها","approved","msa","high","true","true","false","false","verb","valid-alternative","COLLECTED — تم جمعها: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3375:1","تم جمعها","false",""
"1780","0","TRADING","التداول","approved","msa","high","true","true","false","false","noun","valid-alternative","TRADING — التداول: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1780:0","التداول","false",""
"1780","1","TRADING","تجارة","approved","msa","high","true","true","true","true","noun","natural-preferred","TRADING — تجارة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1780:1","التداول","false",""
"1780","2","TRADING","المتاجرة","approved","msa","high","true","true","false","false","noun","valid-alternative","TRADING — المتاجرة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1780:2","التداول","false",""
"3384","0","CHAMBER","غرفة","approved","msa","high","true","true","true","true","noun","natural-preferred","CHAMBER — غرفة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3384:0","غرفة","false",""
"1791","0","CLIENTS","زبائن","approved","msa","high","true","true","false","false","noun","valid-alternative","CLIENTS — زبائن: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1791:0","العملاء","false",""
"1791","1","CLIENTS","عملاء","approved","msa","high","true","true","true","true","noun","natural-preferred","CLIENTS — عملاء: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1791:1","العملاء","false",""
"1791","2","CLIENTS","العملاء","approved","msa","high","true","true","false","false","noun","valid-alternative","CLIENTS — العملاء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1791:2","العملاء","false",""
"1792","0","ACTIONS","الاجراءات","review","msa","medium","","","","","noun","orthography-review","ACTIONS — الاجراءات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1792:0","الإجراءات","false",""
"1792","1","ACTIONS","الافعال","review","msa","medium","","","","","noun","orthography-review","ACTIONS — الافعال: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1792:1","الإجراءات","false",""
"1792","2","ACTIONS","الدعاوى","approved","msa","high","true","true","false","false","noun","valid-alternative","ACTIONS — الدعاوى (lawsuits): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1792:2","الإجراءات","false","lawsuits"
"1792","3","ACTIONS","اجراءات","review","msa","medium","","","","","noun","orthography-review","ACTIONS — اجراءات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1792:3","الإجراءات","false",""
"1792","4","ACTIONS","الإجراءات","approved","msa","high","true","true","true","true","noun","natural-preferred","ACTIONS — الإجراءات (steps taken): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1792:4","الإجراءات","false","steps taken"
"3402","0","TEMPORARY","مؤقتا","review","msa","medium","","","","","adverb","construction-or-sense-review","TEMPORARY — مؤقتا: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","3402:0","مؤقت","false",""
"3402","1","TEMPORARY","المؤقت","approved","msa","high","true","true","false","false","adjective","valid-alternative","TEMPORARY — المؤقت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3402:1","مؤقت","false",""
"3402","2","TEMPORARY","مؤقتة","approved","msa","high","true","true","false","false","adjective","valid-alternative","TEMPORARY — مؤقتة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3402:2","مؤقت","false",""
"3402","3","TEMPORARY","مؤقت","approved","msa","high","true","true","true","true","adjective","natural-preferred","TEMPORARY — مؤقت: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3402:3","مؤقت","false",""
"1801","0","WIND","الرياح","approved","msa","high","true","true","false","false","noun","valid-alternative","WIND — الرياح: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1801:0","رياح","false",""
"1801","1","WIND","الريح","approved","msa","high","true","true","false","false","noun","valid-alternative","WIND — الريح: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1801:1","رياح","false",""
"1801","2","WIND","ريح","approved","msa","high","true","true","true","true","noun","natural-preferred","WIND — ريح: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1801:2","رياح","false",""
"1801","3","WIND","رياح","approved","msa","high","true","true","false","false","noun","valid-alternative","WIND — رياح: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1801:3","رياح","false",""
"1802","0","COMMUNITIES","المجتمعات","approved","msa","high","true","true","true","true","noun","natural-preferred","COMMUNITIES — المجتمعات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1802:0","المجتمعات المحلية","false",""
"1802","1","COMMUNITIES","الجاليات","approved","msa","high","true","true","false","false","noun","valid-alternative","COMMUNITIES — الجاليات (expatriate communities): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1802:1","المجتمعات المحلية","false","expatriate communities"
"1802","2","COMMUNITIES","المجتمعات المحلية","approved","msa","high","true","true","false","false","noun","valid-alternative","COMMUNITIES — المجتمعات المحلية (local communities): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1802:2","المجتمعات المحلية","false","local communities"
"1804","0","SITUATION","الوضع","approved","msa","high","true","true","true","true","noun","natural-preferred","SITUATION — الوضع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1804:0","الحالة","false",""
"1804","1","SITUATION","الموقف","approved","msa","high","true","true","false","false","noun","valid-alternative","SITUATION — الموقف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1804:1","الحالة","false",""
"1804","2","SITUATION","الحالة","approved","msa","high","true","true","false","false","noun","valid-alternative","SITUATION — الحالة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1804:2","الحالة","false",""
"1806","0","MARKETS","اسواق","review","msa","medium","","","","","noun","orthography-review","MARKETS — اسواق: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1806:0","الأسواق","false",""
"1806","1","MARKETS","الاسواق","review","msa","medium","","","","","noun","orthography-review","MARKETS — الاسواق: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1806:1","الأسواق","false",""
"1806","2","MARKETS","الأسواق","approved","msa","high","true","true","true","true","noun","natural-preferred","MARKETS — الأسواق: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1806:2","الأسواق","false",""
"1811","0","EMERGENCY","طوارئ","approved","msa","high","true","true","false","false","noun","valid-alternative","EMERGENCY — طوارئ: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1811:0","حالة طوارئ","false",""
"1811","1","EMERGENCY","الطوارئ","approved","msa","high","true","true","false","false","noun","valid-alternative","EMERGENCY — الطوارئ: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1811:1","حالة طوارئ","false",""
"1811","2","EMERGENCY","حالة طوارئ","approved","msa","high","true","true","true","true","noun","natural-preferred","EMERGENCY — حالة طوارئ: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1811:2","حالة طوارئ","false",""
"3415","0","OAK","البلوط","approved","msa","high","true","true","true","true","noun","natural-preferred","OAK — البلوط: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3415:0","البلوط","false",""
"3416","0","AWARENESS","التوعية","review","msa","medium","","","","","noun","construction-or-sense-review","AWARENESS — التوعية: التوعية denotes raising awareness, not awareness itself; investigate this action/state shift.","AI-assisted linguistic review","[]","3416:0","الوعي","false",""
"3416","1","AWARENESS","وعي","approved","msa","high","true","true","true","true","noun","natural-preferred","AWARENESS — وعي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3416:1","الوعي","false",""
"3416","2","AWARENESS","الوعي","approved","msa","high","true","true","false","false","noun","valid-alternative","AWARENESS — الوعي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3416:2","الوعي","false",""
"1816","0","DETERMINE","تحديد","approved","msa","high","true","true","true","true","verb","natural-preferred","DETERMINE — تحديد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1816:0","تحديد","false",""
"3422","0","MEASUREMENT","القياس","approved","msa","high","true","true","false","false","noun","valid-alternative","MEASUREMENT — القياس: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3422:0","القياس","false",""
"3422","1","MEASUREMENT","قياس","approved","msa","high","true","true","true","true","noun","natural-preferred","MEASUREMENT — قياس: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3422:1","القياس","false",""
"3425","0","FORMULA","المعادلة","approved","msa","high","true","true","false","false","noun","valid-alternative","FORMULA — المعادلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3425:0","صيغة","false",""
"3425","1","FORMULA","الصيغة","approved","msa","high","true","true","false","false","noun","valid-alternative","FORMULA — الصيغة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3425:1","صيغة","false",""
"3425","2","FORMULA","صيغة","approved","msa","high","true","true","true","true","noun","natural-preferred","FORMULA — صيغة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3425:2","صيغة","false",""
"1826","0","RINGTONES","نغمات الرنين","approved","msa","high","true","true","true","true","noun","natural-preferred","RINGTONES — نغمات الرنين: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1826:0","نغمات الرنين","false",""
"1828","0","PERSONS","الأشخاص","approved","msa","high","true","true","true","true","noun","natural-preferred","PERSONS — الأشخاص: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1828:0","الأشخاص","false",""
"2435","0","SPEAKER","متكلم","approved","msa","high","true","true","false","false","noun","valid-alternative","SPEAKER — متكلم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2435:0","المتكلم:","false",""
"2435","1","SPEAKER","المتحدث","approved","msa","high","true","true","false","false","noun","valid-alternative","SPEAKER — المتحدث: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2435:1","المتكلم:","false",""
"2435","2","SPEAKER","المتكلم","approved","msa","high","true","true","false","false","noun","valid-alternative","SPEAKER — المتكلم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2435:2","المتكلم:","false",""
"2435","3","SPEAKER","متحدث","approved","msa","high","true","true","true","true","noun","natural-preferred","SPEAKER — متحدث: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2435:3","المتكلم:","false",""
"1842","0","FACTORS","عوامل","approved","msa","high","true","true","true","true","noun","natural-preferred","FACTORS — عوامل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1842:0","العوامل","false",""
"1842","1","FACTORS","العوامل","approved","msa","high","true","true","false","false","noun","valid-alternative","FACTORS — العوامل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1842:1","العوامل","false",""
"3455","0","BIGGEST","الاكبر","review","msa","medium","","","","","adjective","orthography-review","BIGGEST — الاكبر: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","3455:0","أكبر","false",""
"3455","1","BIGGEST","أكبر","approved","msa","high","true","true","true","true","adjective","natural-preferred","BIGGEST — أكبر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3455:1","أكبر","false",""
"3457","0","VISITOR","الزائر","approved","msa","high","true","true","false","false","noun","valid-alternative","VISITOR — الزائر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3457:0","زائر","false",""
"3457","1","VISITOR","زائر","approved","msa","high","true","true","true","true","noun","natural-preferred","VISITOR — زائر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3457:1","زائر","false",""
"4064","0","ILL","مريضة","approved","msa","high","true","true","true","true","adjective","natural-preferred","ILL — مريضة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4064:0","مريضة","false",""
"3465","0","DRAWING","ارسم","review","msa","medium","","","","","verb","orthography-review","DRAWING — ارسم: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","3465:0","رسم الرسم","false",""
"3465","1","DRAWING","رسمة","approved","msa","high","true","true","false","false","noun","valid-alternative","DRAWING — رسمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3465:1","رسم الرسم","false",""
"3465","2","DRAWING","رسم","approved","msa","high","true","true","true","true","noun","natural-preferred","DRAWING — رسم: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3465:2","رسم الرسم","false",""
"3465","3","DRAWING","الرسم","approved","msa","high","true","true","false","false","noun","valid-alternative","DRAWING — الرسم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3465:3","رسم الرسم","false",""
"3465","4","DRAWING","رسم الرسم","review","msa","high","false","false","false","false","noun","unsuitable-pending-review","DRAWING — رسم الرسم: رسم الرسم duplicates the noun; withhold the malformed standalone label without silently removing words.","AI-assisted linguistic review","[]","3465:4","رسم الرسم","true",""
"3468","0","ORDERED","امرت","review","msa","medium","","","","","verb","orthography-review","ORDERED — امرت: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","3468:0","أمرت","false",""
"3468","1","ORDERED","أمرت","approved","msa","high","true","true","true","true","verb","natural-preferred","ORDERED — أمرت: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3468:1","أمرت","false",""
"1867","0","INITIAL","الاولي","review","msa","medium","","","","","adjective","orthography-review","INITIAL — الاولي: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1867:0","الأولي","false",""
"1867","1","INITIAL","اولية","review","msa","medium","","","","","adjective","orthography-review","INITIAL — اولية: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1867:1","الأولي","false",""
"1867","2","INITIAL","اوليا","review","msa","medium","","","","","adverb","orthography-review","INITIAL — اوليا: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1867:2","الأولي","false",""
"1867","3","INITIAL","الأولي","approved","msa","high","true","true","true","true","adjective","natural-preferred","INITIAL — الأولي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1867:3","الأولي","false",""
"3472","0","HAPPENS","يحدث","approved","msa","high","true","true","true","true","verb","natural-preferred","HAPPENS — يحدث: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3472:0","يحدث","false",""
"2271","0","PROMOTE","الترويج","approved","msa","high","true","true","false","false","verb","valid-alternative","PROMOTE — الترويج: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2271:0","الترويج","false",""
"2271","1","PROMOTE","ترويج","approved","msa","high","true","true","true","true","verb","natural-preferred","PROMOTE — ترويج: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2271:1","الترويج","false",""
"5089","0","BAN","بحظر","review","msa","medium","","","","","noun","construction-or-sense-review","BAN — بحظر: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","5089:0","الحظر","false",""
"5089","1","BAN","الحظر","approved","msa","high","true","true","false","false","noun","valid-alternative","BAN — الحظر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","5089:1","الحظر","false",""
"5089","2","BAN","حظر","approved","msa","high","true","true","true","true","noun","natural-preferred","BAN — حظر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","5089:2","الحظر","false",""
"1886","0","FISHING","الصيد","review","msa","medium","","","","","noun","construction-or-sense-review","FISHING — الصيد: الصيد covers hunting/catching broadly; the fishing-specific rendering صيد الأسماك is supported.","AI-assisted linguistic review","[]","1886:0","صيد الأسماك","false",""
"1886","1","FISHING","صيد الأسماك","approved","msa","high","true","true","true","true","noun","natural-preferred","FISHING — صيد الأسماك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1886:1","صيد الأسماك","false",""
"3488","0","PHYSICIAN","طبيب","approved","msa","high","true","true","true","true","noun","natural-preferred","PHYSICIAN — طبيب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3488:0","طبيب","false",""
"3490","0","BARGAIN","صفقة","approved","msa","high","true","true","true","true","noun","natural-preferred","BARGAIN — صفقة (good deal): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3490:0","صفقة","false","good deal"
"3490","1","BARGAIN","الصفقة","approved","msa","high","true","true","false","false","noun","valid-alternative","BARGAIN — الصفقة (good deal): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3490:1","صفقة","false","good deal"
"3490","2","BARGAIN","مساومة","approved","msa","high","true","true","false","false","noun","valid-alternative","BARGAIN — مساومة (negotiation): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3490:2","صفقة","false","negotiation"
"2494","0","CONTAINED","احتواء","review","msa","medium","","","","","verb","construction-or-sense-review","CONTAINED — احتواء: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","2494:0","الواردة","false",""
"2494","1","CONTAINED","الواردة","approved","msa","high","true","true","false","false","adjective","valid-alternative","CONTAINED — الواردة: الواردة can mean contained/included in a document, a legitimate participial use.","AI-assisted linguistic review","[]","2494:1","الواردة","false",""
"1896","0","INSTALL","تثبيت","approved","msa","high","true","true","true","true","verb","natural-preferred","INSTALL — تثبيت: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1896:0","تثبيت","false",""
"1896","1","INSTALL","التثبيت","approved","msa","high","true","true","false","false","verb","valid-alternative","INSTALL — التثبيت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1896:1","تثبيت","false",""
"1898","0","APPAREL","ملابس","approved","msa","high","true","true","true","true","noun","natural-preferred","APPAREL — ملابس: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1898:0","ملابس","false",""
"3500","0","HUNTING","الصيد","approved","msa","high","true","true","false","false","noun","valid-alternative","HUNTING — الصيد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3500:0","الصيد","false",""
"3500","1","HUNTING","صيد","approved","msa","high","true","true","true","true","noun","natural-preferred","HUNTING — صيد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3500:1","الصيد","false",""
"1899","0","GENERALLY","عموما","approved","msa","high","true","true","false","false","adverb","valid-alternative","GENERALLY — عموما: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1899:0","بشكل عام","false",""
"1899","1","GENERALLY","بشكل عام","approved","msa","high","true","true","true","true","adverb","natural-preferred","GENERALLY — بشكل عام: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1899:1","بشكل عام","false",""
"1909","0","DOLLARS","الدولارات","approved","msa","high","true","true","false","false","noun","valid-alternative","DOLLARS — الدولارات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1909:0","دولار","false",""
"1909","1","DOLLARS","دولار","review","msa","medium","","","","","noun","construction-or-sense-review","DOLLARS — دولار: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1909:1","دولار","true",""
"1909","2","DOLLARS","دولارات","approved","msa","high","true","true","true","true","noun","natural-preferred","DOLLARS — دولارات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1909:2","دولار","false",""
"1913","0","DRIVING","قيادة","approved","msa","high","true","true","true","true","noun","natural-preferred","DRIVING — قيادة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1913:0","القيادة","false",""
"1913","1","DRIVING","القيادة","approved","msa","high","true","true","false","false","noun","valid-alternative","DRIVING — القيادة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1913:1","القيادة","false",""
"1915","0","SURGERY","الجراحة","approved","msa","high","true","true","false","false","noun","valid-alternative","SURGERY — الجراحة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1915:0","الجراحة","false",""
"1915","1","SURGERY","جراحة","approved","msa","high","true","true","true","true","noun","natural-preferred","SURGERY — جراحة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1915:1","الجراحة","false",""
"3526","0","PREFERRED","فضل","approved","msa","high","true","true","false","false","verb","valid-alternative","PREFERRED — فضل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3526:0","مفضل","false",""
"3526","1","PREFERRED","مفضلة","approved","msa","high","true","true","false","false","adjective","valid-alternative","PREFERRED — مفضلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3526:1","مفضل","false",""
