priority,category,english,arabic,source_ids,reason,suggestion
"3","translation-review","DOZENS","العشرات","h8305:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DOZENS","عشرات","h8305:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","DOZENS","العشرات | عشرات","h8305:t0 h8305:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","DOZENS","عشرات | العشرات","h8305:t1 h8305:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","VARIES","يختلف","h8306:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MSIE","مسي","h8307:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","REASONING","تعليل","h8308:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","REASONING","المنطق","h8308:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","REASONING","تعليل | المنطق","h8308:t0 h8308:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","LIZ","ليز","h8309:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RENDERED","المقدمة","h8310:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PICKING","قطف","h8311:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CHARITABLE","الخيرية","h8312:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GUARDS","حراس","h8313:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GUARDS","الحراس","h8313:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","GUARDS","حراس | الحراس","h8313:t0 h8313:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","GUARDS","حراس | الحراس","h8313:t0 h8313:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","ANNOTATED","المشروح","h8314:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ANNOTATED","المشروحة","h8314:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ANNOTATED","مشروح","h8314:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","ANNOTATED","المشروح | المشروحة | مشروح","h8314:t0 h8314:t1 h8314:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","ANNOTATED","مشروح | المشروح","h8314:t2 h8314:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","CONVINCED","اقتنع","h8315:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CONVINCED","مقتنع","h8315:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","CONVINCED","اقتنع | مقتنع","h8315:t0 h8315:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","OPENINGS","فتحات","h8316:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","OPENINGS","الفتحات","h8316:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","OPENINGS","فتحات | الفتحات","h8316:t0 h8316:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","OPENINGS","فتحات | الفتحات","h8316:t0 h8316:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","BUYS","يشتري","h8317:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BUYS","شراءات","h8317:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","BUYS","يشتري | شراءات","h8317:t0 h8317:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","BURLINGTON","برلنغتون","h8318:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","REPLACING","استبدال","h8319:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RESEARCHER","الباحث","h8320:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RESEARCHER","باحثة","h8320:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RESEARCHER","باحث","h8320:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","RESEARCHER","الباحث | باحثة | باحث","h8320:t0 h8320:t1 h8320:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","RESEARCHER","باحث | الباحث","h8320:t2 h8320:t0","Possible bare/definite article variant; both retained",""
"3","over-13-cells","WATERSHED","مستجمعات المياه","h8321:t0","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
"3","translation-review","WATERSHED","مستجمعات المياه","h8321:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COUNCILS","مجالس","h8322:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COUNCILS","المجالس","h8322:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","COUNCILS","مجالس | المجالس","h8322:t0 h8322:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","COUNCILS","مجالس | المجالس","h8322:t0 h8322:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","OCCUPATIONS","المهن","h8323:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","OCCUPATIONS","مهن","h8323:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","OCCUPATIONS","المهن والمهن","h8323:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","OCCUPATIONS","المهن | مهن | المهن والمهن","h8323:t0 h8323:t1 h8323:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","OCCUPATIONS","مهن | المهن","h8323:t1 h8323:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","ACKNOWLEDGED","اعترف","h8324:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","NUDITY","عري","h8325:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","KRUGER","كروجر","h8326:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","POCKETS","الجيوب","h8327:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","POCKETS","جيوب","h8327:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","POCKETS","الجيوب | جيوب","h8327:t0 h8327:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","POCKETS","جيوب | الجيوب","h8327:t1 h8327:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","GRANNY","الجدة","h8328:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PORK","لحم الخنزير","h8329:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","EQUILIBRIUM","التوازن","h8330:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","VIRAL","الفيروسي","h8331:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","VIRAL","فيروسي","h8331:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","VIRAL","الفيروسي | فيروسي","h8331:t0 h8331:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","VIRAL","فيروسي | الفيروسي","h8331:t1 h8331:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","INQUIRE","للاستفسار","h8332:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INQUIRE","استفسر","h8332:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","INQUIRE","للاستفسار | استفسر","h8332:t0 h8332:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","PIPES","الانابيب","h8333:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PIPES","انابيب","h8333:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PIPES","أنابيب","h8333:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","PIPES","الانابيب | انابيب | أنابيب","h8333:t0 h8333:t1 h8333:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","PIPES","انابيب | الانابيب","h8333:t1 h8333:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","CHARACTERIZED","تميزت","h8334:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LADEN","لادن","h8335:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ARUBA","اروبا","h8336:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ARUBA","العروبة","h8336:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","ARUBA","اروبا | العروبة","h8336:t0 h8336:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","COTTAGES","الأكواخ","h8337:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","REALTOR","سمسار عقارات","h8338:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MERGE","الدمج","h8339:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MERGE","دمج","h8339:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","MERGE","الدمج | دمج","h8339:t0 h8339:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","MERGE","دمج | الدمج","h8339:t1 h8339:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","PRIVILEGE","امتياز","h8340:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PRIVILEGE","الامتياز","h8340:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","PRIVILEGE","امتياز | الامتياز","h8340:t0 h8340:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","PRIVILEGE","امتياز | الامتياز","h8340:t0 h8340:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","EDGAR","ادغار","h8341:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","EDGAR","ادجار","h8341:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","EDGAR","إدغار","h8341:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","EDGAR","ادغار | ادجار | إدغار","h8341:t0 h8341:t1 h8341:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","DEVELOPS","يطور","h8342:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DEVELOPS","تطور","h8342:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","DEVELOPS","يطور | تطور","h8342:t0 h8342:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","QUALIFYING","المؤهلة","h8343:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","QUALIFYING","التأهل","h8343:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","QUALIFYING","المؤهلة | التأهل","h8343:t0 h8343:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","CHASSIS","هيكل","h8344:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CHASSIS","الشاسيه","h8344:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","CHASSIS","هيكل | الشاسيه","h8344:t0 h8344:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","DUBAI","دبي","h8345:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DUBAI","دبي دبي","h8345:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","DUBAI","دبي | دبي دبي","h8345:t0 h8345:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","ESTIMATION","التقدير","h8346:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ESTIMATION","تقدير","h8346:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","ESTIMATION","التقدير | تقدير","h8346:t0 h8346:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","ESTIMATION","تقدير | التقدير","h8346:t1 h8346:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","BARN","حظيرة","h8347:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BARN","الحظيرة","h8347:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BARN","بارن","h8347:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","BARN","حظيرة | الحظيرة | بارن","h8347:t0 h8347:t1 h8347:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","BARN","حظيرة | الحظيرة","h8347:t0 h8347:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","PUSHING","دفع","h8348:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FLEECE","الصوف","h8349:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FLEECE","الصوفية","h8349:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","FLEECE","الصوف | الصوفية","h8349:t0 h8349:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","PEDIATRIC","طب الأطفال","h8350:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FARE","الاجرة","h8351:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FARE","الأجرة","h8351:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","FARE","الاجرة | الأجرة","h8351:t0 h8351:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","ASUS","آسوس","h8352:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PIERCE","بيرس","h8353:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ALLAN","ألان","h8354:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DRESSING","اللبس","h8355:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DRESSING","خلع الملابس","h8355:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","DRESSING","اللبس | خلع الملابس","h8355:t0 h8355:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","TECHREPUBLIC","تيكريبليك","h8356:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SPERM","المني","h8357:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","over-13-cells","SPERM","الحيوانات المنوية","h8357:t1","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
"3","translation-review","SPERM","الحيوانات المنوية","h8357:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","SPERM","المني | الحيوانات المنوية","h8357:t0 h8357:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","BALD","أصلع","h8358:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FILME","فيلمي","h8359:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CRAPS","الفضلات","h8360:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FUJI","فوجي","h8361:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FROST","فروست","h8362:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FROST","الصقيع","h8362:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","FROST","فروست | الصقيع","h8362:t0 h8362:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","LEON","ليون","h8363:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LEON","ليون ليون","h8363:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","LEON","ليون | ليون ليون","h8363:t0 h8363:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","INSTITUTES","معاهد","h8364:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INSTITUTES","المعاهد","h8364:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","INSTITUTES","معاهد | المعاهد","h8364:t0 h8364:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","INSTITUTES","معاهد | المعاهد","h8364:t0 h8364:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","MOLD","عفن","h8365:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MOLD","العفن","h8365:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MOLD","القالب","h8365:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MOLD","العفن العفن","h8365:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","MOLD","عفن | العفن | القالب | العفن العفن","h8365:t0 h8365:t1 h8365:t2 h8365:t3","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","MOLD","عفن | العفن","h8365:t0 h8365:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","DAME","سيدة سيدة","h8366:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SALLY","سالي","h8367:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","YACHT","اليخت","h8368:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","YACHT","يخت","h8368:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","YACHT","اليخت | يخت","h8368:t0 h8368:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","YACHT","يخت | اليخت","h8368:t1 h8368:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","TRACY","تراسي","h8369:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TRACY","تريسي","h8369:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TRACY","ترايسي","h8369:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","TRACY","تراسي | تريسي | ترايسي","h8369:t0 h8369:t1 h8369:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","PREFERS","تفضلها","h8370:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DRILLING","الحفر","h8371:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BROCHURES","كتيبات","h8372:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BROCHURES","الكتيبات","h8372:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","BROCHURES","كتيبات | الكتيبات","h8372:t0 h8372:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","BROCHURES","كتيبات | الكتيبات","h8372:t0 h8372:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","HERB","هيرب","h8373:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","HERB","عشبة","h8373:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","HERB","هيرب | عشبة","h8373:t0 h8373:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","ALOT","كتير","h8374:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ALOT","ألوت","h8374:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","ALOT","كتير | ألوت","h8374:t0 h8374:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","ATE","أكل (ماضي)","h8375:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BREACH","الاخلال","h8376:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BREACH","خرق","h8376:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BREACH","اختراق","h8376:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BREACH","الخرق","h8376:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","BREACH","الاخلال | خرق | اختراق | الخرق","h8376:t0 h8376:t1 h8376:t2 h8376:t3","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","BREACH","خرق | الخرق","h8376:t1 h8376:t3","Possible bare/definite article variant; both retained",""
"3","translation-review","WHALE","الحوت","h8377:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","WHALE","حوت","h8377:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","WHALE","الحوت | حوت","h8377:t0 h8377:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","WHALE","حوت | الحوت","h8377:t1 h8377:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","TRAVELLER","المسافر","h8378:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TRAVELLER","مسافر","h8378:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TRAVELLER","المسافرون","h8378:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","TRAVELLER","المسافر | مسافر | المسافرون","h8378:t0 h8378:t1 h8378:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","TRAVELLER","مسافر | المسافر","h8378:t1 h8378:t0","Possible bare/definite article variant; both retained",""
"3","over-13-cells","APPROPRIATIONS","الاعتمادات","h8379:t0","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
"3","translation-review","APPROPRIATIONS","الاعتمادات","h8379:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","over-13-cells","APPROPRIATIONS","المخصصات","h8379:t1","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
"3","translation-review","APPROPRIATIONS","المخصصات","h8379:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","APPROPRIATIONS","الاعتمادات | المخصصات","h8379:t0 h8379:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","SUSPECTED","يشتبه","h8380:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SUSPECTED","مشتبه به","h8380:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","SUSPECTED","يشتبه | مشتبه به","h8380:t0 h8380:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","TOMATOES","الطماطم","h8381:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TOMATOES","طماطم","h8381:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","TOMATOES","الطماطم | طماطم","h8381:t0 h8381:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","TOMATOES","طماطم | الطماطم","h8381:t1 h8381:t0","Possible bare/definite article variant; both retained",""
"3","over-13-cells","BENCHMARK","المعيار المرجعي","h8382:t0","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
"3","translation-review","BENCHMARK","المعيار المرجعي","h8382:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BEGINNERS","مبتدئين","h8383:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INSTRUCTORS","المدربين","h8384:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INSTRUCTORS","مدربون","h8384:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","INSTRUCTORS","المدربين | مدربون","h8384:t0 h8384:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","HIGHLIGHTED","ابرز","h8385:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","HIGHLIGHTED","أبرزت","h8385:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","HIGHLIGHTED","ابرز | أبرزت","h8385:t0 h8385:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","BEDFORD","بيدفورد","h8386:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","STATIONERY","القرطاسية","h8387:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","IDLE","عاطل","h8388:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","IDLE","عاطلة","h8388:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","IDLE","الخمول","h8388:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","IDLE","عاطل | عاطلة | الخمول","h8388:t0 h8388:t1 h8388:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","MUSTANG","موستانغ","h8389:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","UNAUTHORIZED","غير مأذون به","h8390:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLUSTERS","المجموعات","h8391:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","over-13-cells","ANTIBODY","الأجسام المضادة","h8392:t0","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
"3","translation-review","ANTIBODY","الأجسام المضادة","h8392:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COMPETENT","مختصة","h8393:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COMPETENT","المختصة","h8393:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","COMPETENT","مختصة | المختصة","h8393:t0 h8393:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","COMPETENT","مختصة | المختصة","h8393:t0 h8393:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","MOMENTUM","زخم","h8394:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MOMENTUM","الزخم","h8394:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","MOMENTUM","زخم | الزخم","h8394:t0 h8394:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","MOMENTUM","زخم | الزخم","h8394:t0 h8394:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","FIN","زعنفة","h8395:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","WIRING","الأسلاك","h8396:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PASTOR","القس","h8397:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MUD","طين","h8398:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MUD","الطين","h8398:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","MUD","طين | الطين","h8398:t0 h8398:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","MUD","طين | الطين","h8398:t0 h8398:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","CALVIN","كالفين","h8399:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SHARK","قرش","h8400:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SHARK","القرش","h8400:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","SHARK","قرش | القرش","h8400:t0 h8400:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","SHARK","قرش | القرش","h8400:t0 h8400:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","CONTRIBUTOR","مساهم","h8401:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CONTRIBUTOR","المساهم","h8401:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
