"id","size","mode","length","pattern","failedSeeds","recurring","selectedTarget","before","after","addedAnswers","zeroToSupported","remainsZero","criticalToHealthy"
"df8aff87802a463a","11","en_to_ar","6","????تة","[13]","false","false","0","0","[]","false","true","false"
"df9ebef5557ada9e","9","en_to_ar","9","??????قف?","[28]","false","false","0","0","[]","false","true","false"
"dfa369aed6810de3","13","en_to_ar","5","ي????","[26]","false","false","0","0","[]","false","true","false"
"dfb0c9c0032d00ca","13","en_to_ar","2","ض?","[14]","false","false","0","0","[]","false","true","false"
"dfbcdf7290364b8d","9","en_to_ar","3","مف?","[17]","false","false","0","0","[]","false","true","false"
"dfcafb109b185052","9","en_to_ar","6","?ل?ثب?","[8]","false","false","0","0","[]","false","true","false"
"dfd84a15c09b3304","11","en_to_ar","4","??ثا","[18]","false","false","0","0","[]","false","true","false"
"dfe0251168c59be8","11","en_to_ar","2","جا","[6]","false","false","0","0","[]","false","true","false"
"dfe8c07451383ae3","9","en_to_ar","5","???سه","[17]","false","false","0","0","[]","false","true","false"
"dff50ff61d49a9c5","9","en_to_ar","3","اوا","[7]","false","false","0","0","[]","false","true","false"
"dffc8bc7f849de57","11","en_to_ar","9","???نل???ا","[22]","false","false","0","0","[]","false","true","false"
"e0142285d4f3e4e7","9","en_to_ar","9","??????ظل?","[30]","false","false","0","0","[]","false","true","false"
"e044663211da42bc","13","en_to_ar","5","تقويج","[20]","false","false","0","0","[]","false","true","false"
"e065784328d96f72","9","en_to_ar","6","?نم???","[19]","false","false","0","0","[]","false","true","false"
"e066b24592f47dad","13","en_to_ar","4","??سم","[13]","false","false","0","0","[]","false","true","false"
"e06d4879298c5706","13","en_to_ar","5","فد???","[9]","false","false","0","0","[]","false","true","false"
"e06e041be8d4633e","9","en_to_ar","4","نم??","[2]","false","false","0","2","[""مزمن"",""يضمن""]","true","false","false"
"e07a48af48d2a702","11","en_to_ar","11","??اك???????","[28]","false","false","0","0","[]","false","true","false"
"e07fa3e4e0e6d9e9","11","en_to_ar","4","و??ز","[26]","false","false","0","0","[]","false","true","false"
"e087708eee02c5e0","9","en_to_ar","9","ش????????","[28]","false","false","0","1","[""شروقالشمس""]","true","false","false"
"e0acae375d77047e","11","en_to_ar","3","صام","[3]","false","false","0","0","[]","false","true","false"
"e0b90feb64e1d8dc","13","en_to_ar","2","ار","[30]","false","false","0","0","[]","false","true","false"
"e0bd22068f7336c8","9","en_to_ar","9","??جه?????","[22]","false","false","0","0","[]","false","true","false"
"e0bebe7e8f733e2e","9","en_to_ar","9","حلم??????","[20]","false","false","0","0","[]","false","true","false"
"e0c7db36a2af78ce","11","en_to_ar","4","??مث","[3]","false","false","0","0","[]","false","true","false"
"e0e9efb73f7bed86","9","en_to_ar","9","?????ز???","[4]","false","false","0","0","[]","false","true","false"
"e1077cfff7c0e62a","9","en_to_ar","9","??عن?????","[12]","false","false","0","0","[]","false","true","false"
"e10d7559b751d9da","9","en_to_ar","9","??ظف?????","[22]","false","false","0","0","[]","false","true","false"
"e1129505bf7de492","13","en_to_ar","2","ح?","[3]","false","false","0","1","[""حد""]","true","false","false"
"e11816e80bb162ca","13","en_to_ar","4","????","[27]","false","false","0","0","[]","false","true","false"
"e119d2131540798c","11","en_to_ar","4","دم??","[2]","false","false","0","3","[""دماغ"",""دمرت"",""المد""]","true","false","false"
"e134561468d484c2","13","en_to_ar","2","??","[10]","false","false","0","0","[]","false","true","false"
"e14c136cdb968e9f","11","en_to_ar","7","???تب??","[13]","false","false","0","0","[]","false","true","false"
"e15bbafcab172564","13","en_to_ar","2","و?","[10]","false","false","0","0","[]","false","true","false"
"e164c3b8255abb49","9","en_to_ar","9","???سل????","[22]","false","false","0","1","[""الكالسيوم""]","true","false","false"
"e169abcf02f3b076","9","en_to_ar","5","فم???","[2]","false","false","0","0","[]","false","true","false"
"e169ec05e01bf34b","11","en_to_ar","5","??عح?","[12]","false","false","0","0","[]","false","true","false"
"e171918892eb5ea0","9","en_to_ar","3","ا?ط","[19]","false","false","0","0","[]","false","true","false"
"e17663c444811ff1","11","en_to_ar","5","??عاو","[27]","false","false","0","0","[]","false","true","false"
"e18cab68068c2150","11","en_to_ar","5","خت???","[26]","false","false","0","0","[]","false","true","false"
"e1a68576b96b701f","11","en_to_ar","7","?????عب","[25]","false","false","0","0","[]","false","true","false"
"e1c0deaa69263cfa","13","en_to_ar","2","فو","[17]","false","false","0","0","[]","false","true","false"
"e1c4293b24d2b51f","11","en_to_ar","4","?حح?","[11]","false","false","0","0","[]","false","true","false"
"e1c75ceb19df1b0f","13","en_to_ar","10","??????????","[2]","false","false","0","0","[]","false","true","false"
"e1c786b1d4a6f8ae","11","en_to_ar","3","جق?","[21]","false","false","0","0","[]","false","true","false"
"e1d6be45183fd5a3","11","en_to_ar","3","و?ة","[26]","false","false","0","0","[]","false","true","false"
"e1fb77c47ad2bc70","11","en_to_ar","6","???صلل","[12]","false","false","0","0","[]","false","true","false"
"e2048552eb9f6737","11","en_to_ar","9","???عد????","[16]","false","false","0","0","[]","false","true","false"
"e204c9d0e8a21068","13","en_to_ar","5","?و?ل?","[15]","false","false","0","0","[]","false","true","false"
"e2093eca71ba6d24","11","en_to_ar","4","??ذص","[18]","false","false","0","0","[]","false","true","false"
"e20cb4195ee0db0e","11","en_to_ar","6","م???ة?","[16]","false","false","0","0","[]","false","true","false"
"e2162343b1968422","9","en_to_ar","3","?تث","[20]","false","false","0","0","[]","false","true","false"
"e21a196c12f2c208","9","en_to_ar","6","طق????","[13]","false","false","0","0","[]","false","true","false"
"e2241af1cd425762","11","en_to_ar","9","ات???????","[21]","false","false","0","0","[]","false","true","false"
"e2255163a979bba2","13","en_to_ar","6","?ول?لك","[24]","false","false","0","0","[]","false","true","false"
"e2291c1f6e8d3294","11","en_to_ar","4","ب??ز","[26]","false","false","0","0","[]","false","true","false"
"e2298c02ea8736da","13","en_to_ar","5","??را?","[26]","false","false","0","0","[]","false","true","false"
"e233170bdcc5b12a","9","en_to_ar","6","قلف???","[8]","false","false","0","0","[]","false","true","false"
"e24931b7041ee579","11","en_to_ar","9","??يي?????","[16]","false","false","0","0","[]","false","true","false"
"e254ce7429a08200","13","en_to_ar","2","??","[28]","false","false","0","0","[]","false","true","false"
"e2617216fa4901e0","9","en_to_ar","4","??زق","[4]","false","false","0","1","[""تمزق""]","true","false","false"
"e264b10540d92ab9","11","en_to_ar","11","?????????اح","[8]","false","false","0","0","[]","false","true","false"
"e269e53ac0aae95c","9","en_to_ar","5","???ظق","[5]","false","false","0","0","[]","false","true","false"
"e27210c536fca649","11","en_to_ar","3","?ذص","[2]","false","false","0","0","[]","false","true","false"
"e27c697c2fe14128","13","en_to_ar","2","??","[20]","false","false","0","0","[]","false","true","false"
"e286388cf5647b01","11","en_to_ar","2","يت","[28]","false","false","0","0","[]","false","true","false"
"e296f3aa2019696d","11","en_to_ar","5","تلا??","[8]","false","false","0","0","[]","false","true","false"
"e2a4a07422a0cd97","9","en_to_ar","2","فخ","[15]","false","false","0","0","[]","false","true","false"
"e2ad9df964f35f66","11","en_to_ar","9","????مب??ا","[22]","false","false","0","0","[]","false","true","false"
"e2b9579398e45658","13","en_to_ar","2","ج?","[2]","false","false","0","0","[]","false","true","false"
"e2c3dea462b50e2a","11","en_to_ar","8","?حل?????","[13]","false","false","0","0","[]","false","true","false"
"e2e8a1314103b769","9","en_to_ar","5","??جلك","[17]","false","false","0","0","[]","false","true","false"
"e2f6d7b8f8e1407d","9","en_to_ar","9","??حعل????","[22]","false","false","0","0","[]","false","true","false"
"e30cb85a805003dd","11","en_to_ar","3","هث?","[2]","false","false","0","0","[]","false","true","false"
"e31026e448a906c7","11","en_to_ar","3","قث?","[3]","false","false","0","0","[]","false","true","false"
"e3137acb969b78a8","11","en_to_ar","3","?مئ","[27]","false","false","0","0","[]","false","true","false"
"e3491e84d6086f7c","13","en_to_ar","2","و?","[14]","false","false","0","0","[]","false","true","false"
"e35799346671de56","9","en_to_ar","6","??نغ??","[5]","false","false","0","2","[""الغنية"",""الغناء""]","true","false","false"
"e36922156520ed52","11","en_to_ar","8","???ء????","[13]","false","false","0","0","[]","false","true","false"
"e36d206c889057ca","11","en_to_ar","6","???جس?","[14]","false","false","0","0","[]","false","true","false"
"e386faba7a780e47","13","en_to_ar","2","زب","[8]","false","false","0","0","[]","false","true","false"
"e38e05fb1b92a380","9","en_to_ar","9","???مش????","[22]","false","false","0","0","[]","false","true","false"
"e3953a7250463c3d","11","en_to_ar","6","يي????","[27]","false","false","0","0","[]","false","true","false"
"e398107fd0a8b49c","11","en_to_ar","11","ثل?????????","[11]","false","false","0","0","[]","false","true","false"
"e3b645faa35a6d67","13","en_to_ar","4","?ليا","[24]","false","false","0","0","[]","false","true","false"
"e3bca8219f833e69","11","en_to_ar","8","??ملاق??","[13]","false","false","0","0","[]","false","true","false"
"e3bda1117fd6063e","9","en_to_ar","9","??????ةو?","[28]","false","false","0","0","[]","false","true","false"
"e3bdf8042ab393f1","9","en_to_ar","9","??ط??????","[7]","false","false","0","0","[]","false","true","false"
"e3be5d8918c773a1","9","en_to_ar","6","??ظو??","[5]","false","false","0","0","[]","false","true","false"
"e3cc43af4f6f64e8","11","en_to_ar","7","لاي????","[7]","false","false","0","0","[]","false","true","false"
"e3dcc198bd756df5","13","en_to_ar","4","????","[1]","false","false","0","0","[]","false","true","false"
"e3f1ee6fe937bee7","11","en_to_ar","3","و?ث","[6]","false","false","0","0","[]","false","true","false"
"e3f99915df918385","11","en_to_ar","9","ول???????","[21]","false","false","0","0","[]","false","true","false"
"e40651435b7794f6","11","en_to_ar","3","ق?ح","[4]","false","false","0","0","[]","false","true","false"
"e406a5381f780b49","9","en_to_ar","9","?اخ??????","[20]","false","false","0","0","[]","false","true","false"
"e413491485f56095","11","en_to_ar","11","?????يا????","[2]","false","false","0","0","[]","false","true","false"
"e421259219a1baf1","11","en_to_ar","2","طي","[5]","false","false","0","0","[]","false","true","false"
"e44dbfb9e288ef1c","13","en_to_ar","4","?اطي","[7]","false","false","0","0","[]","false","true","false"
"e44ee25e2e362245","11","en_to_ar","4","??ةا","[18]","false","false","0","0","[]","false","true","false"
"e451b7b8782db4ea","13","en_to_ar","3","???","[29]","false","false","0","2","[""حلم"",""ملح""]","true","false","false"
"e45b925b32e63f63","11","en_to_ar","2","فه","[12]","false","false","0","0","[]","false","true","false"
"e463357581a7f0ab","13","en_to_ar","5","???لف","[8]","false","false","0","0","[]","false","true","false"
"e46b777348a3013a","11","en_to_ar","8","??????عر","[29]","false","false","0","0","[]","false","true","false"
"e47b724d9f3d8454","13","en_to_ar","3","?زق","[25]","false","false","0","0","[]","false","true","false"
"e4800cf63ef1ad0c","11","en_to_ar","3","نقم","[27]","false","false","0","0","[]","false","true","false"
"e48a3caf86d566b8","13","en_to_ar","3","در?","[21]","false","false","0","0","[]","false","true","false"
"e48b73fe94fcca07","9","en_to_ar","2","دس","[10]","false","false","0","0","[]","false","true","false"
"e490d424ec2732cd","11","en_to_ar","4","?رحا","[11]","false","false","0","0","[]","false","true","false"
"e490dadf03275d82","11","en_to_ar","8","????ثا??","[14]","false","false","0","0","[]","false","true","false"
"e4b3946eae2708fa","11","en_to_ar","3","بعث","[16]","false","false","0","0","[]","false","true","false"
"e4b95db8150e5ee9","9","en_to_ar","9","????اا???","[15]","false","false","0","0","[]","false","true","false"
"e4c3d0d35c5dff88","11","en_to_ar","4","ع??ع","[7]","false","false","0","0","[]","false","true","false"
"e4c8c9d1c7f004ce","11","en_to_ar","3","?زه","[26]","false","false","0","0","[]","false","true","false"
"e4d1396a34bd147a","13","en_to_ar","5","?اا??","[15]","false","false","0","0","[]","false","true","false"
"e4dee69f3e1f4b81","11","en_to_ar","3","?طء","[4]","false","false","0","0","[]","false","true","false"
"e4ea3172cc6cb326","11","en_to_ar","11","??اث???????","[28]","false","false","0","0","[]","false","true","false"
"e4ebbe6c3a432af6","9","en_to_ar","9","???????يع","[20]","false","false","0","0","[]","false","true","false"
"e4ec606382881257","13","en_to_ar","9","الم?ت??ات","[13]","false","false","0","0","[]","false","true","false"
"e4ee6adb770d5fee","11","en_to_ar","5","???سس","[6]","false","false","0","0","[]","false","true","false"
"e5090f3a32f0a797","13","en_to_ar","3","رض?","[29]","false","false","0","0","[]","false","true","false"
"e545bf5fbfb2c402","11","en_to_ar","3","ضرط","[5]","false","false","0","0","[]","false","true","false"
"e54dd7bcf8638c3e","9","en_to_ar","3","ملد","[17]","false","false","0","0","[]","false","true","false"
"e5507ae6f72012aa","9","en_to_ar","4","ع??ح","[9]","false","false","0","0","[]","false","true","false"
"e5528b35b6b12a20","9","en_to_ar","5","??علن","[17]","false","false","0","0","[]","false","true","false"
"e5844196c5195166","11","en_to_ar","5","حلك??","[14]","false","false","0","0","[]","false","true","false"
"e591b88c75c1db28","13","en_to_ar","4","لتاك","[23]","false","false","0","0","[]","false","true","false"
"e5c174ad05cfc8dc","9","en_to_ar","9","?????مع??","[4]","false","false","0","0","[]","false","true","false"
"e5c3cbdc7f73af1c","11","en_to_ar","5","لىد??","[4]","false","false","0","0","[]","false","true","false"
"e5cd94c904eb221c","11","en_to_ar","9","احم??????","[21]","false","false","0","0","[]","false","true","false"
"e5dbe35267599614","9","en_to_ar","3","ءل?","[17]","false","false","0","1","[""ملء""]","true","false","false"
"e5dd0109868f2933","13","en_to_ar","2","بف","[22]","false","false","0","0","[]","false","true","false"
"e5fc8489d48803cf","11","en_to_ar","8","???شر???","[25]","false","false","0","0","[]","false","true","false"
"e5fd472282b56438","13","en_to_ar","2","ك?","[22]","false","false","0","1","[""كم""]","true","false","false"
"e6061f885e59416f","11","en_to_ar","11","ال?ز???????","[26]","false","false","0","0","[]","false","true","false"
"e607b1733e426989","9","en_to_ar","6","رلب???","[8]","false","false","0","0","[]","false","true","false"
"e60c143d13727ed3","13","en_to_ar","4","ه???","[9]","false","false","0","0","[]","false","true","false"
"e60c86a37ec0a1f6","13","en_to_ar","4","ما?ل","[3]","false","false","0","0","[]","false","true","false"
"e617fee21a6a617e","13","en_to_ar","3","اي?","[10]","false","false","0","0","[]","false","true","false"
"e61d2a51ff699d62","9","en_to_ar","2","وص","[12]","false","false","0","0","[]","false","true","false"
"e62a6dff39ef5828","11","en_to_ar","3","متح","[18]","false","false","0","0","[]","false","true","false"
"e6478729fac85623","13","en_to_ar","6","ال?ليث","[18]","false","false","0","0","[]","false","true","false"
"e64ca1d8823e4779","11","en_to_ar","11","???ين??????","[3]","false","false","0","1","[""الديناميكية""]","true","false","false"
"e65201896abfd026","11","en_to_ar","3","?لش","[4]","false","false","0","0","[]","false","true","false"
"e65283718971771d","13","en_to_ar","10","?????????ع","[18]","false","false","0","0","[]","false","true","false"
"e654668d986aee3a","13","en_to_ar","2","??","[14]","false","false","0","0","[]","false","true","false"
"e659846f887db4e1","9","en_to_ar","9","??????مص?","[2]","false","false","0","0","[]","false","true","false"
"e65cbef2f9c1e546","13","en_to_ar","4","?او?","[13]","false","false","0","0","[]","false","true","false"
"e6656b1d68d87812","11","en_to_ar","4","ه??ع","[29]","false","false","0","0","[]","false","true","false"
"e689bb27b0161bdc","13","en_to_ar","2","?ل","[15]","false","false","0","0","[]","false","true","false"
"e68f52d8b5dcdda8","11","en_to_ar","6","?م??ف?","[5]","false","false","0","0","[]","false","true","false"
"e698d75027bc530b","11","en_to_ar","4","سط??","[2]","false","false","0","0","[]","false","true","false"
"e69e4d9644e6cde9","9","en_to_ar","6","?حش???","[1]","false","false","0","0","[]","false","true","false"
"e6b3e795cea0d263","11","en_to_ar","3","طز?","[8]","false","false","0","0","[]","false","true","false"
"e6c40104c0b9d071","13","en_to_ar","7","اع?????","[15]","false","false","0","0","[]","false","true","false"
"e6d0d0f5bab24619","9","en_to_ar","9","????ود???","[9]","false","false","0","0","[]","false","true","false"
"e6d99b5cbed80739","11","en_to_ar","3","وظ?","[27]","false","false","0","0","[]","false","true","false"
"e6e21233af010233","13","en_to_ar","5","ن????","[26]","false","false","0","0","[]","false","true","false"
"e6e833ef4afc34b5","9","en_to_ar","9","??????الع","[30]","false","false","0","0","[]","false","true","false"
"e6f40e32af791681","9","en_to_ar","2","جد","[10]","false","false","0","0","[]","false","true","false"
"e6fb92f2d80e22dd","13","en_to_ar","2","اح","[30]","false","false","0","0","[]","false","true","false"
"e70de142c647028b","9","en_to_ar","3","فم?","[17]","false","false","0","0","[]","false","true","false"
"e7147cd39528d0f7","11","en_to_ar","9","???دن????","[16]","false","false","0","0","[]","false","true","false"
"e719f01bfcb1808c","13","en_to_ar","2","?م","[13]","false","false","0","0","[]","false","true","false"
"e71dbf930820e90e","9","en_to_ar","5","???نل","[5]","false","false","0","0","[]","false","true","false"
"e7255b2d1f5f5861","11","en_to_ar","8","??????لق","[9]","false","false","0","0","[]","false","true","false"
"e729a3ac7326aa21","13","en_to_ar","3","لول","[22]","false","false","0","0","[]","false","true","false"
"e72aa3532cbf4faf","11","en_to_ar","8","?????لر?","[21]","false","false","0","0","[]","false","true","false"
"e78940668a867227","11","en_to_ar","6","ح???ن?","[16]","false","false","0","0","[]","false","true","false"
"e789dde411cdf720","9","en_to_ar","9","??????الح","[28]","false","false","0","0","[]","false","true","false"
"e79a19fd71ae0307","13","en_to_ar","4","??نا","[5]","false","false","0","1","[""مرنا""]","true","false","false"
"e7b863557f238d93","11","en_to_ar","5","قلا??","[27]","false","false","0","0","[]","false","true","false"
"e7d0edae7950ef81","11","en_to_ar","3","عرش","[4]","false","false","0","0","[]","false","true","false"
"e7e270edcbec6ceb","11","en_to_ar","11","?????????اع","[8]","false","false","0","1","[""براءةاختراع""]","true","false","false"
"e7f367edfeab6c43","9","en_to_ar","9","ظلا??????","[7]","false","false","0","0","[]","false","true","false"
"e7f500fcaf40f280","11","en_to_ar","8","??رل????","[25]","false","false","0","0","[]","false","true","false"
"e7f9191f11b9c545","11","en_to_ar","7","????ويض","[11]","false","false","0","0","[]","false","true","false"
"e80d9ead1da9ea09","9","en_to_ar","9","???مد????","[22]","false","false","0","0","[]","false","true","false"
"e8129217ea1896a2","9","en_to_ar","7","ش????ل?","[1]","false","false","0","0","[]","false","true","false"
"e81b5f9965f2ad97","11","en_to_ar","4","جس??","[12]","false","false","0","0","[]","false","true","false"
"e840a34600617a07","11","en_to_ar","8","??????عم","[29]","false","false","0","0","[]","false","true","false"
"e8440c2fa903a7c1","9","en_to_ar","2","يت","[22]","false","false","0","0","[]","false","true","false"
"e85276882ddce2d0","13","en_to_ar","4","????","[27]","false","false","0","0","[]","false","true","false"
"e8696ed922242614","9","en_to_ar","2","فش","[15]","false","false","0","0","[]","false","true","false"
"e86ed329f7c16ae8","9","en_to_ar","9","??????ماش","[30]","false","false","0","0","[]","false","true","false"
"e871d77afe96e30a","11","en_to_ar","5","هلن??","[14]","false","false","0","0","[]","false","true","false"
"e87a2a857a061766","9","en_to_ar","5","وش???","[30]","false","false","0","0","[]","false","true","false"
"e887ddc8824a9975","11","en_to_ar","8","????دد??","[14]","false","false","0","0","[]","false","true","false"
"e88f96d5501d0bad","9","en_to_ar","4","??قض","[4]","false","false","0","0","[]","false","true","false"
"e89169f8ea04bfe4","11","en_to_ar","7","?قص??ل?","[6]","false","false","0","0","[]","false","true","false"
"e8a2b34378d1375b","13","en_to_ar","4","مل??","[22]","false","false","0","0","[]","false","true","false"
"e8ad678e88e4a00a","9","en_to_ar","3","?مب","[17]","false","false","0","0","[]","false","true","false"
"e8b6c9c84d5ca5c6","13","en_to_ar","4","??ل?","[7]","false","false","0","0","[]","false","true","false"
"e8bac099252dda53","11","en_to_ar","8","????عز??","[25]","false","false","0","0","[]","false","true","false"
"e8d2dbc507d61379","13","en_to_ar","3","?ات","[13]","false","false","0","0","[]","false","true","false"
"e8f09406adcca450","9","en_to_ar","4","طص??","[10]","false","false","0","0","[]","false","true","false"
"e903c8de5d06edc3","9","en_to_ar","2","وط","[30]","false","false","0","0","[]","false","true","false"
"e923e1f89ee38899","9","en_to_ar","5","???لص","[22]","false","false","0","0","[]","false","true","false"
"e9304f40ad5b636a","11","en_to_ar","8","??????لت","[29]","false","false","0","0","[]","false","true","false"
"e938e91091193b5a","9","en_to_ar","3","ضرك","[17]","false","false","0","0","[]","false","true","false"
"e9395f5a7d78e0cf","11","en_to_ar","4","?ايل","[29]","false","false","0","0","[]","false","true","false"
"e93e07fe510fd78e","9","en_to_ar","9","??????سم?","[28]","false","false","0","0","[]","false","true","false"
"e9405152ec119570","13","en_to_ar","2","ه?","[17]","false","false","0","0","[]","false","true","false"
"e951193de650a50e","13","en_to_ar","7","?اايتح?","[26]","false","false","0","0","[]","false","true","false"
"e95a59ffbc30ec65","9","en_to_ar","2","نز","[15]","false","false","0","0","[]","false","true","false"
"e97826fa46c22f18","11","en_to_ar","4","??ةد","[18]","false","false","0","0","[]","false","true","false"
"e97c4f05897bccca","11","en_to_ar","3","?خع","[14]","false","false","0","0","[]","false","true","false"
"e99eec8fd2fd8052","11","en_to_ar","7","???زت?ا","[18]","false","false","0","0","[]","false","true","false"
"e9a8bbf65ab7b2a2","11","en_to_ar","9","????له??ا","[22]","false","false","0","0","[]","false","true","false"
"e9b77a69b1fc1e70","11","en_to_ar","11","?????????لس","[8]","false","false","0","0","[]","false","true","false"
"e9b81025ff2b9199","9","en_to_ar","2","وي","[12]","false","false","0","0","[]","false","true","false"
"e9d23eef0ad6be75","11","en_to_ar","6","?سا?و?","[12]","false","false","0","0","[]","false","true","false"
"e9d3518249c94586","11","en_to_ar","3","?صج","[16]","false","false","0","0","[]","false","true","false"
"e9d66965631880f4","9","en_to_ar","4","??عز","[1]","false","false","0","1","[""زعيم""]","true","false","false"
"e9ecbfbaca73a151","13","en_to_ar","2","??","[17]","false","false","0","0","[]","false","true","false"
"e9eedc84403c5453","11","en_to_ar","5","???تو","[21]","false","false","0","0","[]","false","true","false"
"e9f73880b9ab0ef2","13","en_to_ar","4","??بق","[12]","false","false","0","0","[]","false","true","false"
"ea05289fad444327","9","en_to_ar","9","??????او?","[28]","false","false","0","0","[]","false","true","false"
"ea179b4b89fd2d0d","9","en_to_ar","6","?لفال?","[8]","false","false","0","0","[]","false","true","false"
"ea284a9f2f91bffe","9","en_to_ar","6","??ثس??","[5]","false","false","0","0","[]","false","true","false"
"ea3e1b7763a38543","13","en_to_ar","4","ح???","[9]","false","false","0","0","[]","false","true","false"
"ea443e433105d880","11","en_to_ar","5","يص???","[4]","false","false","0","0","[]","false","true","false"
"ea4b410b2abd088a","9","en_to_ar","5","???وك","[22]","false","false","0","0","[]","false","true","false"
"ea51672247474449","11","en_to_ar","4","عن?خ","[3]","false","false","0","0","[]","false","true","false"
"ea7af3b9f6745ecf","11","en_to_ar","4","?ااس","[6]","false","false","0","0","[]","false","true","false"
"ea7d8e4147906bc3","11","en_to_ar","5","???فب","[6]","false","false","0","0","[]","false","true","false"
"ea9722650ed7bc17","9","en_to_ar","9","????لج???","[9]","false","false","0","0","[]","false","true","false"
"eaa0b9717156122c","9","en_to_ar","9","???????ز?","[30]","false","false","0","0","[]","false","true","false"
"eaa0e820ab522ce1","13","en_to_ar","2","?ت","[12]","false","false","0","0","[]","false","true","false"
"eaa19e2c25190daa","9","en_to_ar","6","كلف???","[8]","false","false","0","0","[]","false","true","false"
"eaa8aad60fe7e1b0","11","en_to_ar","7","ت?ت????","[29]","false","false","0","0","[]","false","true","false"
"eab7acaf4273038c","11","en_to_ar","7","???زب??","[13]","false","false","0","0","[]","false","true","false"
"eabd3a1b7d3cc45b","9","en_to_ar","9","بلا??????","[7]","false","false","0","0","[]","false","true","false"
"eaec15d78cf6949c","9","en_to_ar","2","كح","[4]","false","false","0","0","[]","false","true","false"
"eaf1ac38e1193070","13","en_to_ar","4","?مب?","[13]","false","false","0","0","[]","false","true","false"
"eb0033f6a168051d","11","en_to_ar","4","ب?يف","[25]","false","false","0","0","[]","false","true","false"
"eb077e59c6e29e8e","13","en_to_ar","2","?و","[12]","false","false","0","0","[]","false","true","false"
"eb3ad97398615277","11","en_to_ar","8","???خغ???","[13]","false","false","0","0","[]","false","true","false"
"eb4bd16519f912e8","13","en_to_ar","3","?اا","[13]","false","false","0","0","[]","false","true","false"
"eb71539f32e2d257","11","en_to_ar","3","ته?","[26]","false","false","0","0","[]","false","true","false"
"eb7330ecd92435dc","9","en_to_ar","5","?بة??","[10]","false","false","0","0","[]","false","true","false"
"eb81635d4d834daf","11","en_to_ar","11","?????????ه?","[8]","false","false","0","1","[""جهاتالاتصال""]","true","false","false"
"eb934bdbb15fa0b2","9","en_to_ar","7","ظ????ل?","[1]","false","false","0","0","[]","false","true","false"
"eba87cf7fdbb1919","13","en_to_ar","5","ي?م??","[18]","false","false","0","0","[]","false","true","false"
"ebaa61284791c867","9","en_to_ar","3","مار","[22]","false","false","0","0","[]","false","true","false"
"ebae20b3d7f9f70e","9","en_to_ar","3","يي?","[8]","false","false","0","0","[]","false","true","false"
"ebba74e37f6c8f4c","11","en_to_ar","7","?????ما","[18]","false","false","0","0","[]","false","true","false"
"ebbfd1d57d092fa4","9","en_to_ar","2","ذد","[5]","false","false","0","0","[]","false","true","false"
"ebd14038ae7aa1f0","13","en_to_ar","3","?زم","[25]","false","false","0","0","[]","false","true","false"
"ebd7057c674448fb","11","en_to_ar","8","????ضو??","[14]","false","false","0","0","[]","false","true","false"
"ebd9c149f38aa241","13","en_to_ar","4","رش??","[9]","false","false","0","1","[""الشر""]","true","false","false"
"ebdac7fdc964647b","9","en_to_ar","6","??نسف?","[5]","false","false","0","0","[]","false","true","false"
"ebdce345b35d2cd0","9","en_to_ar","9","??????قاف","[2]","false","false","0","0","[]","false","true","false"
"ebf5c5f74a248f53","11","en_to_ar","5","ضس???","[26]","false","false","0","0","[]","false","true","false"
"ebf982c5ba16dc99","11","en_to_ar","11","????????حل?","[9]","false","false","0","0","[]","false","true","false"
"ec0e3f237e3b0bb4","13","en_to_ar","3","تغ?","[18]","false","false","0","0","[]","false","true","false"
"ec177ef77ad9e193","11","en_to_ar","8","????عح??","[25]","false","false","0","0","[]","false","true","false"
"ec2d6263891f4a04","13","en_to_ar","4","نل??","[3]","false","false","0","0","[]","false","true","false"
"ec2fc0fea6fbe4d0","11","en_to_ar","8","??????دش","[29]","false","false","0","0","[]","false","true","false"
"ec439dc0acb547ce","13","en_to_ar","5","س????","[13]","false","false","0","1","[""اللمس""]","true","false","false"
"ec554a158d65515f","9","en_to_ar","3","ض?ى","[7]","false","false","0","0","[]","false","true","false"
"ec638760c687a79e","11","en_to_ar","3","?عط","[16]","false","false","0","1","[""طعم""]","true","false","false"
"ec652db285295598","9","en_to_ar","9","مر???????","[7]","false","false","0","0","[]","false","true","false"
"ec653f56b90b5092","11","en_to_ar","5","حش???","[4]","false","false","0","0","[]","false","true","false"
"ec709878acc6253d","11","en_to_ar","7","?سص??ل?","[6]","false","false","0","0","[]","false","true","false"
"ec7aee78ca335815","9","en_to_ar","9","??????ملز","[2]","false","false","0","0","[]","false","true","false"
"ec7bc66889224dc9","13","en_to_ar","5","??ت??","[13]","false","false","0","0","[]","false","true","false"
"ec7f142e638d5c08","11","en_to_ar","6","????قط","[5]","false","false","0","0","[]","false","true","false"
"ec8009a6a760a9d4","11","en_to_ar","4","ش??و","[29]","false","false","0","0","[]","false","true","false"
"ec8c5e5caebab90c","13","en_to_ar","7","?و?????","[9]","false","false","0","0","[]","false","true","false"
"ecac6cb6d921b5e0","9","en_to_ar","5","?لي?و","[10]","false","false","0","0","[]","false","true","false"
"ecb1cf11562e872f","11","en_to_ar","3","?لث","[21]","false","false","0","1","[""ثلج""]","true","false","false"
"ecb9a0edaa3713b6","9","en_to_ar","3","?فص","[4]","false","false","0","0","[]","false","true","false"
