"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"1960","2","WAIT","انتظار","approved","msa","high","true","true","false","false","noun","valid-alternative","WAIT — انتظار: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1960:2","انتظر","false",""
"1960","3","WAIT","انتظر","approved","msa","high","true","true","true","true","verb","natural-preferred","WAIT — انتظر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1960:3","انتظر","false",""
"1986","0","AUCTIONS","المزادات","approved","msa","high","true","true","true","true","noun","natural-preferred","AUCTIONS — المزادات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1986:0","المزادات","false",""
"1986","1","AUCTIONS","المناقصات","review","msa","high","false","false","false","false","noun","unsuitable-pending-review","A potentially misleading or malformed relationship remains excluded pending review; a categorical rejection is not sufficiently established. Second pass: Reverse auctions and procurement bidding complicate a categorical distinction. Ordinary tenders are not a direct learner equivalent, but defer final rejection pending a supported procurement sense.","AI-assisted linguistic review","[]","1986:1","المزادات","false",""
"7609","0","SUNRISE","الشروق","approved","msa","high","true","true","false","false","noun","valid-alternative","SUNRISE — الشروق: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","7609:0","شروق الشمس","false",""
"7609","1","SUNRISE","شروق","approved","msa","high","true","true","false","false","noun","valid-alternative","SUNRISE — شروق: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","7609:1","شروق الشمس","false",""
"7609","2","SUNRISE","شروق الشمس","approved","msa","high","true","true","true","true","noun","natural-preferred","SUNRISE — شروق الشمس: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","7609:2","شروق الشمس","false",""
"1991","0","SIGNED","موقعة","approved","msa","high","true","true","true","true","adjective","natural-preferred","SIGNED — موقعة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1991:0","وقعت","false",""
"1991","1","SIGNED","توقيع","review","msa","medium","","","","","noun","construction-or-sense-review","SIGNED — توقيع: توقيع is signing/signature, not unambiguously the completed signed predicate; review the construction.","AI-assisted linguistic review","[]","1991:1","وقعت","false",""
"1991","2","SIGNED","وقعت","approved","msa","high","true","true","false","false","verb","valid-alternative","SIGNED — وقعت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1991:2","وقعت","false",""
"2857","0","MIXED","مختلط","approved","msa","high","true","true","true","true","adjective","natural-preferred","MIXED — مختلط: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2857:0","مختلطة","false",""
"2857","1","MIXED","مختلطة","approved","msa","high","true","true","false","false","adjective","valid-alternative","MIXED — مختلطة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2857:1","مختلطة","false",""
"2857","2","MIXED","المختلطة","approved","msa","high","true","true","false","false","adjective","valid-alternative","MIXED — المختلطة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2857:2","مختلطة","false",""
"2857","3","MIXED","المختلط","approved","msa","high","true","true","false","false","adjective","valid-alternative","MIXED — المختلط: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2857:3","مختلطة","false",""
"3809","0","GRACE","جريس","review","uncertain","medium","","","","","uncertain","register-review","GRACE — جريس: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","3809:0","نعمة","false",""
"3809","1","GRACE","نعمة","approved","msa","high","true","true","true","true","noun","natural-preferred","GRACE — نعمة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3809:1","نعمة","false",""
"3809","2","GRACE","غريس","review","uncertain","medium","","","","","uncertain","register-review","GRACE — غريس: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","3809:2","نعمة","false",""
"3809","3","GRACE","غرايس","review","uncertain","medium","","","","","uncertain","register-review","GRACE — غرايس: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","3809:3","نعمة","false",""
"2867","0","SALT","الملح","approved","msa","high","true","true","false","false","noun","valid-alternative","SALT — الملح: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2867:0","ملح","false",""
"2867","1","SALT","سولت","review","uncertain","medium","","","","","uncertain","register-review","SALT — سولت: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","2867:1","ملح","false",""
"2867","2","SALT","ملح","approved","msa","high","true","true","true","true","noun","natural-preferred","SALT — ملح: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2867:2","ملح","false",""
"2248","0","TAXES","ضرائب","approved","msa","high","true","true","true","true","noun","natural-preferred","TAXES — ضرائب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2248:0","الضرائب","false",""
"2248","1","TAXES","الضرائب","approved","msa","high","true","true","false","false","noun","valid-alternative","TAXES — الضرائب: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2248:1","الضرائب","false",""
"2002","0","SHOPS","متاجر","approved","msa","high","true","true","true","true","noun","natural-preferred","SHOPS — متاجر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2002:0","محلات تجارية","false",""
"2002","1","SHOPS","المحلات","approved","msa","high","true","true","false","false","noun","valid-alternative","SHOPS — المحلات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2002:1","محلات تجارية","false",""
"2002","2","SHOPS","محلات","approved","msa","high","true","true","false","false","noun","valid-alternative","SHOPS — محلات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2002:2","محلات تجارية","false",""
"2002","3","SHOPS","المتاجر","approved","msa","high","true","true","false","false","noun","valid-alternative","SHOPS — المتاجر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2002:3","محلات تجارية","false",""
"2002","4","SHOPS","محلات تجارية","approved","msa","high","true","true","false","false","noun","valid-alternative","SHOPS — محلات تجارية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2002:4","محلات تجارية","false",""
"3666","0","CONSUMPTION","استهلاك","approved","msa","high","true","true","true","true","noun","natural-preferred","CONSUMPTION — استهلاك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3666:0","الاستهلاك","false",""
"3666","1","CONSUMPTION","الاستهلاك","approved","msa","high","true","true","false","false","noun","valid-alternative","CONSUMPTION — الاستهلاك: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3666:1","الاستهلاك","false",""
"3255","0","DELAY","تأخير","approved","msa","high","true","true","true","true","noun","natural-preferred","DELAY — تأخير: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3255:0","تأخير","false",""
"4724","0","EXCEED","تجاوز","approved","msa","high","true","true","true","true","verb","natural-preferred","EXCEED — تجاوز: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4724:0","تجاوز","false",""
"2055","0","MARINE","البحرية","approved","msa","high","true","true","true","true","adjective","natural-preferred","MARINE — البحرية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2055:0","البحرية","false",""
"2425","0","ACID","حمض","approved","msa","high","true","true","true","true","noun","natural-preferred","ACID — حمض: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2425:0","حمض","false",""
"2425","1","ACID","حامض","review","msa","medium","","","","","adjective","construction-or-sense-review","ACID — حامض: حامض is also used as an acid noun but primarily reads sour here; leave noun/adjective terminology for review.","AI-assisted linguistic review","[]","2425:1","حمض","false",""
"2554","0","CREATION","خلق","approved","msa","high","true","true","true","true","noun","natural-preferred","CREATION — خلق: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2554:0","إنشاء","false",""
"2554","1","CREATION","انشاء","review","msa","medium","","","","","noun","orthography-review","CREATION — انشاء: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2554:1","إنشاء","false",""
"2554","2","CREATION","الانشاء","review","msa","medium","","","","","noun","orthography-review","CREATION — الانشاء: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2554:2","إنشاء","false",""
"2554","3","CREATION","الخلق","approved","msa","high","true","true","false","false","noun","valid-alternative","CREATION — الخلق: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2554:3","إنشاء","false",""
"2554","4","CREATION","إنشاء","approved","msa","high","true","true","false","false","noun","valid-alternative","CREATION — إنشاء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2554:4","إنشاء","false",""
"4282","0","MURDER","القتل","approved","msa","high","true","true","false","false","noun","valid-alternative","MURDER — القتل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4282:0","جريمة قتل","false",""
"4282","1","MURDER","جريمة قتل","approved","msa","high","true","true","true","true","noun","natural-preferred","MURDER — جريمة قتل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4282:1","جريمة قتل","false",""
"2988","0","EXPERIENCES","خبرات","approved","msa","high","true","true","true","true","noun","natural-preferred","EXPERIENCES — خبرات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2988:0","الخبرات","false",""
"2988","1","EXPERIENCES","التجارب","approved","msa","high","true","true","false","false","noun","valid-alternative","EXPERIENCES — التجارب: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2988:1","الخبرات","false",""
"2988","2","EXPERIENCES","الخبرات","approved","msa","high","true","true","false","false","noun","valid-alternative","EXPERIENCES — الخبرات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2988:2","الخبرات","false",""
"2151","0","PLACED","موضوعة","approved","msa","high","true","true","true","true","adjective","natural-preferred","PLACED — موضوعة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2151:0","وضعت","false",""
"2151","1","PLACED","وضعت","approved","msa","high","true","true","false","false","verb","valid-alternative","PLACED — وضعت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2151:1","وضعت","false",""
"3735","0","ENHANCED","محسن","approved","msa","high","true","true","true","true","adjective","natural-preferred","ENHANCED — محسن: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3735:0","معزّز","false",""
"3735","1","ENHANCED","معزز","approved","msa","high","true","true","false","false","adjective","valid-alternative","ENHANCED — معزز: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3735:1","معزّز","false",""
"2260","0","CAST","طاقم التمثيل","approved","msa","high","true","true","true","true","noun","natural-preferred","CAST — طاقم التمثيل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2260:0","طاقم التمثيل","false",""
"2570","0","DYNAMIC","ديناميكية","approved","msa","high","true","true","true","true","adjective","natural-preferred","DYNAMIC — ديناميكية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2570:0","ديناميكية","false",""
"2570","1","DYNAMIC","الديناميكية","approved","msa","high","true","true","false","false","adjective","valid-alternative","DYNAMIC — الديناميكية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2570:1","ديناميكية","false",""
"2570","2","DYNAMIC","دينامية","approved","msa","high","true","true","false","false","adjective","valid-alternative","DYNAMIC — دينامية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2570:2","ديناميكية","false",""
"4035","0","ACTOR","الممثل","approved","msa","high","true","true","false","false","noun","valid-alternative","ACTOR — الممثل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4035:0","ممثل","false",""
"4035","1","ACTOR","فاعل","approved","msa","high","true","true","false","false","noun","valid-alternative","ACTOR — فاعل (agent): فاعل expresses an actor/agent in events, a legitimate non-theatrical noun sense.","AI-assisted linguistic review","[]","4035:1","ممثل","false","agent"
"4035","2","ACTOR","ممثل","approved","msa","high","true","true","true","true","noun","natural-preferred","ACTOR — ممثل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4035:2","ممثل","false",""
"3292","0","PATENT","براءة اختراع","approved","msa","high","true","true","true","true","noun","natural-preferred","PATENT — براءة اختراع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3292:0","براءة اختراع","false",""
"6213","0","SILENCE","السكوت","approved","msa","high","true","true","false","false","noun","valid-alternative","SILENCE — السكوت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","6213:0","الصمت","false",""
"6213","1","SILENCE","الصمت","approved","msa","high","true","true","false","false","noun","valid-alternative","SILENCE — الصمت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","6213:1","الصمت","false",""
"6213","2","SILENCE","صمت","approved","msa","high","true","true","true","true","noun","natural-preferred","SILENCE — صمت: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","6213:2","الصمت","false",""
"2289","0","ADULTS","البالغين","approved","msa","high","true","true","false","false","noun","valid-alternative","ADULTS — البالغين: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2289:0","البالغون","false",""
"2289","1","ADULTS","الكبار","approved","msa","high","true","true","false","false","noun","valid-alternative","ADULTS — الكبار: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2289:1","البالغون","false",""
"2289","2","ADULTS","بالغين","approved","msa","high","true","true","false","false","noun","valid-alternative","ADULTS — بالغين: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2289:2","البالغون","false",""
"2289","3","ADULTS","البالغون","approved","msa","high","true","true","true","true","noun","natural-preferred","ADULTS — البالغون: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2289:3","البالغون","false",""
"2290","0","CLIPS","المقاطع","approved","msa","high","true","true","false","false","noun","valid-alternative","CLIPS — المقاطع: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2290:0","مقاطع","false",""
"2290","1","CLIPS","مقاطع","approved","msa","high","true","true","true","true","noun","natural-preferred","CLIPS — مقاطع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2290:1","مقاطع","false",""
"1919","0","MEASURES","التدابير","approved","msa","high","true","true","false","false","noun","valid-alternative","MEASURES — التدابير: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1919:0","التدابير","false",""
"1919","1","MEASURES","تدابير","approved","msa","high","true","true","true","true","noun","natural-preferred","MEASURES — تدابير: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1919:1","التدابير","false",""
"1882","0","ACCOUNTING","المحاسبة","approved","msa","high","true","true","false","false","noun","valid-alternative","ACCOUNTING — المحاسبة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1882:0","المحاسبة","false",""
"1882","1","ACCOUNTING","محاسبة","approved","msa","high","true","true","true","true","noun","natural-preferred","ACCOUNTING — محاسبة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1882:1","المحاسبة","false",""
"4079","0","ALIVE","حيا","approved","msa","high","true","true","false","false","adjective","valid-alternative","ALIVE — حيا: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4079:0","على قيد الحياة","false",""
"4079","1","ALIVE","احياء","review","msa","medium","","","","","adjective","orthography-review","ALIVE — احياء: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","4079:1","على قيد الحياة","false",""
"4079","2","ALIVE","حية","approved","msa","high","true","true","false","false","adjective","valid-alternative","ALIVE — حية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4079:2","على قيد الحياة","false",""
"4079","3","ALIVE","حي","approved","msa","high","true","true","true","true","adjective","natural-preferred","ALIVE — حي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4079:3","على قيد الحياة","false",""
"4079","4","ALIVE","على قيد الحياة","approved","msa","high","true","true","false","false","adjective","valid-alternative","ALIVE — على قيد الحياة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4079:4","على قيد الحياة","false",""
"4834","0","ORIENTATION","توجيه","approved","msa","high","true","true","false","false","noun","valid-alternative","ORIENTATION — توجيه: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4834:0","التوجه","false",""
"4834","1","ORIENTATION","توجه","approved","msa","high","true","true","true","true","noun","natural-preferred","ORIENTATION — توجه: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4834:1","التوجه","false",""
"4834","2","ORIENTATION","التوجه","approved","msa","high","true","true","false","false","noun","valid-alternative","ORIENTATION — التوجه: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4834:2","التوجه","false",""
"4834","3","ORIENTATION","التوجيه","approved","msa","high","true","true","false","false","noun","valid-alternative","ORIENTATION — التوجيه: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4834:3","التوجه","false",""
"5024","0","LIVER","كب","rejected","msa","high","false","false","false","false","uncertain","wrong-or-corrupt-relationship","LIVER — كب: كب is a verb such as poured/toppled, not the organ liver; deletion of د creates a different word. Second pass: The truncated spelling names no liver-organ sense. Under a standard Arabic reading it is an unrelated pouring/toppling verb.","AI-assisted linguistic review","[]","5024:0","الكبد","false",""
"5024","1","LIVER","الكبد","approved","msa","high","true","true","false","false","noun","valid-alternative","LIVER — الكبد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","5024:1","الكبد","false",""
"5024","2","LIVER","كبد","approved","msa","high","true","true","true","true","noun","natural-preferred","LIVER — كبد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","5024:2","الكبد","false",""
"2052","0","THEME","السمة","approved","msa","high","true","true","false","false","noun","valid-alternative","THEME — السمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2052:0","الموضوع","false",""
"2052","1","THEME","سمة","approved","msa","high","true","true","false","false","noun","valid-alternative","THEME — سمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2052:1","الموضوع","false",""
"2052","2","THEME","الموضوع","approved","msa","high","true","true","false","false","noun","valid-alternative","THEME — الموضوع: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2052:2","الموضوع","false",""
"2052","3","THEME","موضوع","approved","msa","high","true","true","true","true","noun","natural-preferred","THEME — موضوع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2052:3","الموضوع","false",""
"3801","0","MASSAGE","التدليك","approved","msa","high","true","true","false","false","noun","valid-alternative","MASSAGE — التدليك: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3801:0","تدليك","false",""
"3801","1","MASSAGE","تدليك","approved","msa","high","true","true","true","true","noun","natural-preferred","MASSAGE — تدليك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3801:1","تدليك","false",""
"3352","0","AVATAR","الأفاتار","review","uncertain","medium","","","","","noun","register-review","AVATAR — الأفاتار: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","3352:0","الأفاتار","true",""
"7003","0","LIP","ليب","review","uncertain","medium","","","","","uncertain","register-review","LIP — ليب: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","7003:0","شفاه","false",""
"7003","1","LIP","شفاه","review","msa","medium","","","","","noun","construction-or-sense-review","LIP — شفاه: شفاه is lips plural; isolated lip is singular. Retain a possible collective rendering for review.","AI-assisted linguistic review","[]","7003:1","شفاه","true",""
"2175","0","PLAYED","لعبت","approved","msa","high","true","true","true","true","verb","natural-preferred","PLAYED — لعبت: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2175:0","لعبت","false",""
"2325","0","HANDLE","مقبض","approved","msa","high","true","true","true","true","noun","natural-preferred","HANDLE — مقبض: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2325:0","مقبض","false",""
"4290","0","POUR","صب","approved","msa","high","true","true","true","true","verb","natural-preferred","POUR — صب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4290:0","صب","false",""
"2624","0","IMPORT","الواردات","review","msa","medium","","","","","noun","construction-or-sense-review","IMPORT — الواردات: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","2624:0","استيراد","false",""
"2624","1","IMPORT","استيراد","approved","msa","high","true","true","true","true","noun","natural-preferred","IMPORT — استيراد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2624:1","استيراد","false",""
"2624","2","IMPORT","الاستيراد","approved","msa","high","true","true","false","false","noun","valid-alternative","IMPORT — الاستيراد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2624:2","استيراد","false",""
"1912","0","CLAIM","ادعاء","approved","msa","high","true","true","false","false","noun","valid-alternative","CLAIM — ادعاء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1912:0","ألف - المطالبة","false",""
"1912","1","CLAIM","المطالبة","approved","msa","high","true","true","false","false","noun","valid-alternative","CLAIM — المطالبة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1912:1","ألف - المطالبة","false",""
"1912","2","CLAIM","مطالبة","approved","msa","high","true","true","true","true","noun","natural-preferred","CLAIM — مطالبة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1912:2","ألف - المطالبة","false",""
"1912","3","CLAIM","ألف - المطالبة","review","msa","high","false","false","false","false","noun","unsuitable-pending-review","CLAIM — ألف - المطالبة: ألف - is an editorial enumeration label, not part of the Arabic claim expression.","AI-assisted linguistic review","[]","1912:3","ألف - المطالبة","true",""
"5758","0","BOMB","قنبلة","approved","msa","high","true","true","true","true","noun","natural-preferred","BOMB — قنبلة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","5758:0","قنبلة","false",""
"5758","1","BOMB","بله","review","msa","high","false","false","false","false","uncertain","unsuitable-pending-review","BOMB — بله: بله is not an established bomb equivalent; preserve the unidentified/corrupted form withheld.","AI-assisted linguistic review","[]","5758:1","قنبلة","false",""
"5758","2","BOMB","القنبلة","approved","msa","high","true","true","false","false","noun","valid-alternative","BOMB — القنبلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","5758:2","قنبلة","false",""
"3374","0","CONTEST","مسابقه","review","msa","medium","","","","","noun","orthography-review","CONTEST — مسابقه: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","3374:0","مسابقة","false",""
"3374","1","CONTEST","المسابقة","approved","msa","high","true","true","false","false","noun","valid-alternative","CONTEST — المسابقة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3374:1","مسابقة","false",""
"3374","2","CONTEST","مسابقة","approved","msa","high","true","true","true","true","noun","natural-preferred","CONTEST — مسابقة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3374:2","مسابقة","false",""
"2074","0","GOALS","اهداف","review","msa","medium","","","","","noun","orthography-review","GOALS — اهداف: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2074:0","الأهداف","false",""
