"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"810","0","FAR","بعيد","approved","msa","high","true","true","true","true","adjective/adverb","natural-preferred","FAR — بعيد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","810:0","بعيداً","false",""
"810","1","FAR","بعيداً","approved","msa","high","true","true","false","false","adjective/adverb","valid-alternative","FAR — بعيداً: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","810:1","بعيداً","false",""
"811","0","ECONOMIC","اقتصادية","approved","msa","high","true","true","true","true","adjective","natural-preferred","ECONOMIC — اقتصادية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","811:0","الاقتصادية","false",""
"811","1","ECONOMIC","الاقتصادية","approved","msa","high","true","true","false","false","adjective","valid-alternative","ECONOMIC — الاقتصادية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","811:1","الاقتصادية","false",""
"812","0","PLAYER","مشغل","approved","msa","high","true","true","false","false","noun","valid-alternative","PLAYER — مشغل (media playback device): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","812:0","لاعب","false","media playback device"
"812","1","PLAYER","اللاعب","approved","msa","high","true","true","false","false","noun","valid-alternative","PLAYER — اللاعب (game participant): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","812:1","لاعب","false","game participant"
"812","2","PLAYER","لاعب","approved","msa","high","true","true","true","true","noun","natural-preferred","PLAYER — لاعب (game participant): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","812:2","لاعب","false","game participant"
"813","0","PROJECTS","المشروعات","approved","msa","high","true","true","false","false","noun","valid-alternative","PROJECTS — المشروعات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","813:0","المشاريع","false",""
"813","1","PROJECTS","المشاريع","approved","msa","high","true","true","false","false","noun","valid-alternative","PROJECTS — المشاريع: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","813:1","المشاريع","false",""
"813","2","PROJECTS","مشاريع","approved","msa","high","true","true","true","true","noun","natural-preferred","PROJECTS — مشاريع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","813:2","المشاريع","false",""
"813","3","PROJECTS","مشروعات","approved","msa","high","true","true","false","false","noun","valid-alternative","PROJECTS — مشروعات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","813:3","المشاريع","false",""
"814","0","LYRICS","كلمات","review","msa","medium","","","","","noun","construction-or-sense-review","LYRICS — كلمات: كلمات alone is words; lyrics normally needs a song context. This is a potential materially broad clue, not merely a shared synonym.","AI-assisted linguistic review","[]","814:0","كلمات","true",""
"815","0","OFTEN","غالبا","approved","msa","high","true","true","true","true","adverb","natural-preferred","OFTEN — غالبا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","815:0","في أغلب الأحيان","false",""
"815","1","OFTEN","في أغلب الأحيان","approved","msa","high","true","true","false","false","adverb","valid-alternative","OFTEN — في أغلب الأحيان: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","815:1","في أغلب الأحيان","false",""
"816","0","SUBSCRIBE","اشترك","approved","msa","high","true","true","true","true","verb","natural-preferred","SUBSCRIBE — اشترك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","816:0","الاشتراك","false",""
"816","1","SUBSCRIBE","الاشتراك","approved","msa","high","true","true","false","false","verb","valid-alternative","SUBSCRIBE — الاشتراك: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","816:1","الاشتراك","false",""
"816","2","SUBSCRIBE","اشتراك","approved","msa","high","true","true","false","false","verb","valid-alternative","SUBSCRIBE — اشتراك: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","816:2","الاشتراك","false",""
"816","3","SUBSCRIBE","اشتركوا","approved","msa","high","true","true","false","false","verb","valid-alternative","SUBSCRIBE — اشتركوا: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","816:3","الاشتراك","false",""
"817","0","SUBMIT","تقديم","approved","msa","high","true","true","true","true","verb","natural-preferred","SUBMIT — تقديم: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","817:0","قُدم","false",""
"817","1","SUBMIT","قُدم","review","msa","medium","","","","","verb","construction-or-sense-review","SUBMIT — قُدم: قُدم is a passive past submitted form; whether it is an appropriate citation of submit needs contextual judgment.","AI-assisted linguistic review","[]","817:1","قُدم","true",""
"819","0","AMOUNT","المبلغ","approved","msa","high","true","true","true","true","noun","natural-preferred","AMOUNT — المبلغ: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","819:0","المبلغ","false",""
"820","0","WATCH","شاهد","approved","msa","high","true","true","false","false","noun/verb","valid-alternative","WATCH — شاهد (observe): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","820:0","مشاهدة","false","observe"
"820","1","WATCH","ساعة","approved","msa","high","true","true","true","true","noun/verb","natural-preferred","WATCH — ساعة (timepiece): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","820:1","مشاهدة","false","timepiece"
"820","2","WATCH","راقب","approved","msa","high","true","true","false","false","noun/verb","valid-alternative","WATCH — راقب (observe): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","820:2","مشاهدة","false","observe"
"820","3","WATCH","مشاهدة","approved","msa","high","true","true","false","false","noun/verb","valid-alternative","WATCH — مشاهدة (observing): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","820:3","مشاهدة","false","observing"
"821","0","INCLUDED","شملت","approved","msa","high","true","true","false","false","verb/adjective","valid-alternative","INCLUDED — شملت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","821:0","وشملت","false",""
"821","1","INCLUDED","المدرجة","approved","msa","high","true","true","false","false","verb/adjective","valid-alternative","INCLUDED — المدرجة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","821:1","وشملت","false",""
"821","2","INCLUDED","شمل","approved","msa","high","true","true","false","false","verb/adjective","valid-alternative","INCLUDED — شمل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","821:2","وشملت","false",""
"821","3","INCLUDED","مدرج","approved","msa","high","true","true","false","false","verb/adjective","valid-alternative","INCLUDED — مدرج: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","821:3","وشملت","false",""
"821","4","INCLUDED","وشملت","review","msa","medium","","","","","verb/adjective","construction-or-sense-review","INCLUDED — وشملت: وشملت includes an added conjunction and finite construction; retain review rather than dropping characters.","AI-assisted linguistic review","[]","821:4","وشملت","true",""
"822","0","FEEL","تحس","approved","msa","high","true","true","false","false","verb","valid-alternative","FEEL — تحس: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","822:0","شعور","false",""
"822","1","FEEL","تشعر","approved","msa","high","true","true","false","false","verb","valid-alternative","FEEL — تشعر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","822:1","شعور","false",""
"822","2","FEEL","اشعر","review","msa","medium","","","","","verb","orthography-review","FEEL — اشعر: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","822:2","شعور","false",""
"822","3","FEEL","يشعر","approved","msa","high","true","true","true","true","verb","natural-preferred","FEEL — يشعر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","822:3","شعور","false",""
"822","4","FEEL","شعور","approved","msa","high","true","true","false","false","verb","valid-alternative","FEEL — شعور: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","822:4","شعور","false",""
"823","0","THOUGH","مع ذلك","approved","msa","high","true","true","true","true","adverb","natural-preferred","THOUGH — مع ذلك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","823:0","مع ذلك","false",""
"824","0","BANK","مصرف","approved","msa","high","true","true","false","false","noun","valid-alternative","BANK — مصرف (financial institution): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","824:0","مصرف","false","financial institution"
"824","1","BANK","المصرف","approved","msa","high","true","true","false","false","noun","valid-alternative","BANK — المصرف (financial institution): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","824:1","مصرف","false","financial institution"
"824","2","BANK","بنك","approved","msa","high","true","true","true","true","noun","natural-preferred","BANK — بنك (financial institution): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","824:2","مصرف","false","financial institution"
"824","3","BANK","البنك","approved","msa","high","true","true","false","false","noun","valid-alternative","BANK — البنك (financial institution): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","824:3","مصرف","false","financial institution"
"825","0","RISK","المخاطرة","approved","msa","high","true","true","false","false","noun","valid-alternative","RISK — المخاطرة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","825:0","المخاطر","false",""
"825","1","RISK","المخاطر","review","msa","medium","","","","","noun","construction-or-sense-review","RISK — المخاطر: المخاطر is plural risks; a collective mapping may work in context but is not established here.","AI-assisted linguistic review","[]","825:1","المخاطر","true",""
"825","2","RISK","مخاطرة","approved","msa","high","true","true","true","true","noun","natural-preferred","RISK — مخاطرة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","825:2","المخاطر","false",""
"826","0","THANKS","شكر","approved","msa","high","true","true","false","false","noun/interjection","valid-alternative","THANKS — شكر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","826:0","شكرًا","false",""
"826","1","THANKS","اشكرك","review","msa","medium","","","","","noun/interjection","orthography-review","THANKS — اشكرك: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","826:1","شكرًا","false",""
"826","2","THANKS","شكرا","approved","msa","high","true","true","true","true","noun/interjection","natural-preferred","THANKS — شكرا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","826:2","شكرًا","false",""
"827","0","EVERYTHING","كل شيء","approved","msa","high","true","true","true","true","pronoun","natural-preferred","EVERYTHING — كل شيء: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","827:0","كل شيء","false",""
"828","0","DEALS","صفقات","approved","msa","high","true","true","true","true","noun","natural-preferred","DEALS — صفقات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","828:0","صفقات","false",""
"828","1","DEALS","العروض","approved","msa","high","true","true","false","false","noun","valid-alternative","DEALS — العروض: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","828:1","صفقات","false",""
"828","2","DEALS","الاتفاقات","approved","msa","high","true","true","false","false","noun","valid-alternative","DEALS — الاتفاقات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","828:2","صفقات","false",""
"828","3","DEALS","الصفقات","approved","msa","high","true","true","false","false","noun","valid-alternative","DEALS — الصفقات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","828:3","صفقات","false",""
"829","0","VARIOUS","شتى","approved","msa","high","true","true","true","true","adjective","natural-preferred","VARIOUS — شتى: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","829:0","مختلف","false",""
"829","1","VARIOUS","مختلف","approved","msa","high","true","true","false","false","adjective","valid-alternative","VARIOUS — مختلف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","829:1","مختلف","false",""
"830","0","WORDS","الكلمات","approved","msa","high","true","true","false","false","noun","valid-alternative","WORDS — الكلمات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","830:0","الكلمات","false",""
"830","1","WORDS","كلمات","approved","msa","high","true","true","true","true","noun","natural-preferred","WORDS — كلمات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","830:1","الكلمات","false",""
"832","0","PRODUCTION","الانتاج","review","msa","medium","","","","","noun","orthography-review","PRODUCTION — الانتاج: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","832:0","الإنتاج","false",""
"832","1","PRODUCTION","انتاج","review","msa","medium","","","","","noun","orthography-review","PRODUCTION — انتاج: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","832:1","الإنتاج","false",""
"832","2","PRODUCTION","الإنتاج","approved","msa","high","true","true","true","true","noun","natural-preferred","PRODUCTION — الإنتاج: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","832:2","الإنتاج","false",""
"833","0","COMMERCIAL","التجاري","approved","msa","high","true","true","false","false","adjective","valid-alternative","COMMERCIAL — التجاري: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","833:0","تجاري","false",""
"833","1","COMMERCIAL","تجاري","approved","msa","high","true","true","true","true","adjective","natural-preferred","COMMERCIAL — تجاري: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","833:1","تجاري","false",""
"833","2","COMMERCIAL","تجارية","approved","msa","high","true","true","false","false","adjective","valid-alternative","COMMERCIAL — تجارية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","833:2","تجاري","false",""
"835","0","WEIGHT","الوزن","approved","msa","high","true","true","false","false","noun","valid-alternative","WEIGHT — الوزن: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","835:0","الوزن","false",""
"835","1","WEIGHT","وزن","approved","msa","high","true","true","true","true","noun","natural-preferred","WEIGHT — وزن: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","835:1","الوزن","false",""
"836","0","TOWN","تاون","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","TOWN — تاون: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","836:0","المدينة","false",""
"836","1","TOWN","بلدة","approved","msa","high","true","true","true","true","noun","natural-preferred","TOWN — بلدة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","836:1","المدينة","false",""
"836","2","TOWN","المدينة","review","msa","medium","","","","","noun","construction-or-sense-review","TOWN — المدينة: المدينة can cover an urban settlement, but the town/city distinction and intended scope need review.","AI-assisted linguistic review","[]","836:2","المدينة","true",""
"836","3","TOWN","البلدة","approved","msa","high","true","true","false","false","noun","valid-alternative","TOWN — البلدة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","836:3","المدينة","false",""
"837","0","HEART","القلب","approved","msa","high","true","true","false","false","noun","valid-alternative","HEART — القلب: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","837:0","القلب","false",""
"837","1","HEART","قلبا","approved","msa","high","true","true","false","false","noun","valid-alternative","HEART — قلبا: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","837:1","القلب","false",""
"837","2","HEART","قلب","approved","msa","high","true","true","true","true","noun","natural-preferred","HEART — قلب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","837:2","القلب","false",""
"838","0","ADVERTISING","الدعاية","approved","msa","high","true","true","false","false","noun","valid-alternative","ADVERTISING — الدعاية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","838:0","الإعلانات","false",""
"838","1","ADVERTISING","الاعلانات","review","msa","medium","","","","","noun","orthography-review","ADVERTISING — الاعلانات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","838:1","الإعلانات","false",""
"838","2","ADVERTISING","الاعلان","review","msa","medium","","","","","noun","orthography-review","ADVERTISING — الاعلان: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","838:2","الإعلانات","false",""
"838","3","ADVERTISING","اعلان","review","msa","medium","","","","","noun","orthography-review","ADVERTISING — اعلان: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","838:3","الإعلانات","false",""
"838","4","ADVERTISING","اعلانات","review","msa","medium","","","","","noun","orthography-review","ADVERTISING — اعلانات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","838:4","الإعلانات","false",""
"838","5","ADVERTISING","الإعلانات","approved","msa","high","true","true","true","true","noun","natural-preferred","ADVERTISING — الإعلانات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","838:5","الإعلانات","false",""
"839","0","RECEIVED","استقبل","approved","msa","high","true","true","true","true","verb","natural-preferred","RECEIVED — استقبل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","839:0","وردت","false",""
"839","1","RECEIVED","تلقت","approved","msa","high","true","true","false","false","verb","valid-alternative","RECEIVED — تلقت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","839:1","وردت","false",""
"839","2","RECEIVED","استلام","approved","msa","high","true","true","false","false","verb","valid-alternative","RECEIVED — استلام: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","839:2","وردت","false",""
"839","3","RECEIVED","وردت","approved","msa","high","true","true","false","false","verb","valid-alternative","RECEIVED — وردت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","839:3","وردت","false",""
"839","4","RECEIVED","ورد","approved","msa","high","true","true","false","false","verb","valid-alternative","RECEIVED — ورد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","839:4","وردت","false",""
"840","0","CHOOSE","الاختيار","approved","msa","high","true","true","false","false","verb","valid-alternative","CHOOSE — الاختيار: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","840:0","اختر","false",""
"840","1","CHOOSE","اختر","approved","msa","high","true","true","true","true","verb","natural-preferred","CHOOSE — اختر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","840:1","اختر","false",""
"840","2","CHOOSE","اختيار","approved","msa","high","true","true","false","false","verb","valid-alternative","CHOOSE — اختيار: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","840:2","اختر","false",""
"840","3","CHOOSE","اختار","approved","msa","high","true","true","false","false","verb","valid-alternative","CHOOSE — اختار: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","840:3","اختر","false",""
"841","0","TREATMENT","معاملة","approved","msa","high","true","true","true","true","noun","natural-preferred","TREATMENT — معاملة (way of treating): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","841:0","العلاج","false","way of treating"
"841","1","TREATMENT","معالجة","approved","msa","high","true","true","false","false","noun","valid-alternative","TREATMENT — معالجة (processing or therapy): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","841:1","العلاج","false","processing or therapy"
"841","2","TREATMENT","العلاج","approved","msa","high","true","true","false","false","noun","valid-alternative","TREATMENT — العلاج (therapy): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","841:2","العلاج","false","therapy"
"841","3","TREATMENT","المعاملة","approved","msa","high","true","true","false","false","noun","valid-alternative","TREATMENT — المعاملة (way of treating): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","841:3","العلاج","false","way of treating"
"841","4","TREATMENT","علاج","approved","msa","high","true","true","true","true","noun","natural-preferred","TREATMENT — علاج (therapy): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","841:4","العلاج","false","therapy"
"841","5","TREATMENT","المعالجة","approved","msa","high","true","true","false","false","noun","valid-alternative","TREATMENT — المعالجة (processing or therapy): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","841:5","العلاج","false","processing or therapy"
"842","0","NEWSLETTER","النشرة الإخبارية","approved","msa","high","true","true","true","true","noun","natural-preferred","NEWSLETTER — النشرة الإخبارية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","842:0","النشرة الإخبارية","false",""
"843","0","ARCHIVES","المحفوظات","approved","msa","high","true","true","false","false","noun","valid-alternative","ARCHIVES — المحفوظات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","843:0","المحفوظات","false",""
"843","1","ARCHIVES","محفوظات","approved","msa","high","true","true","true","true","noun","natural-preferred","ARCHIVES — محفوظات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","843:1","المحفوظات","false",""
"843","2","ARCHIVES","الارشيف","review","msa","medium","","","","","noun","orthography-review","ARCHIVES — الارشيف: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","843:2","المحفوظات","false",""
"844","0","POINTS","النقاط","approved","msa","high","true","true","false","false","noun","valid-alternative","POINTS — النقاط: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","844:0","النقاط","false",""
"844","1","POINTS","نقاط","approved","msa","high","true","true","true","true","noun","natural-preferred","POINTS — نقاط: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","844:1","النقاط","false",""
"845","0","KNOWLEDGE","معرفة","approved","msa","high","true","true","true","true","noun","natural-preferred","KNOWLEDGE — معرفة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","845:0","المعرفة","false",""
"845","1","KNOWLEDGE","المعرفة","approved","msa","high","true","true","false","false","noun","valid-alternative","KNOWLEDGE — المعرفة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","845:1","المعرفة","false",""
"845","2","KNOWLEDGE","المعارف","approved","msa","high","true","true","false","false","noun","valid-alternative","KNOWLEDGE — المعارف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","845:2","المعرفة","false",""
"847","0","ERROR","الخطا","review","msa","medium","","","","","noun","orthography-review","ERROR — الخطا: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","847:0","خطأ","false",""
"847","1","ERROR","خطا","review","msa","medium","","","","","noun","orthography-review","ERROR — خطا: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","847:1","خطأ","false",""
"847","2","ERROR","خطأ","approved","msa","high","true","true","true","true","noun","natural-preferred","ERROR — خطأ: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","847:2","خطأ","false",""
"848","0","CAMERA","الكاميرا","approved","msa","high","true","true","false","false","noun","valid-alternative","CAMERA — الكاميرا: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","848:0","كاميرا الكاميرا","false",""
"848","1","CAMERA","كاميرا","approved","msa","high","true","true","true","true","noun","natural-preferred","CAMERA — كاميرا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","848:1","كاميرا الكاميرا","false",""
"848","2","CAMERA","كاميرا الكاميرا","rejected","msa","high","false","false","false","false","noun","wrong-or-corrupt-relationship","CAMERA — كاميرا الكاميرا: كاميرا الكاميرا is an unexplained duplicated phrase, not a natural vocabulary translation of camera.","AI-assisted linguistic review","[]","848:2","كاميرا الكاميرا","true",""
"849","0","GIRL","فتاة","approved","msa","high","true","true","true","true","noun","natural-preferred","GIRL — فتاة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","849:0","فتاة","false",""
