"sourceId","english","original","categories","status","register","confidence","reasonCode","reason","proposedReplacement","applied","reviewer","sources","headwordIndex","translationIndex","beforeStatus","beforeRegister","finalArabic","beforeGrid","afterGrid","metadataChanged","repetitionAssessment"
"h1248:t0","THU","خميس","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1248","0","review","uncertain","خميس","خميس","خميس","true",""
"h1248:t1","THU","ثو","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1248","1","review","uncertain","ثو","ثو","ثو","true",""
"h1271:t0","TEL","تل","[""abbreviation""]","review","msa","medium","lexical-sense-needs-confirmation","This English spelling has a possible established lexical or clipped-word sense, so abbreviation membership alone does not justify rejection. Verify the specific sense before approval.","","false","AI-assisted linguistic review","[]","1271","0","review","uncertain","تل","تل","تل","true",""
"h1293:t0","WILLIAM","ويليام","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1293","0","review","uncertain","ويليام","ويليام","ويليام","true",""
"h1293:t1","WILLIAM","وليم","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1293","1","review","uncertain","وليم","وليم","وليم","true",""
"h1293:t2","WILLIAM","وليام","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1293","2","review","uncertain","وليام","وليام","وليام","true",""
"h1293:t3","WILLIAM","ويليام وليم","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1293","3","review","uncertain","ويليام وليم","ويلياموليم","ويلياموليم","true",""
"h1305:t0","EL","المصعد","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1305","0","review","uncertain","المصعد","المصعد","المصعد","false",""
"h1315:t0","MA","أمي","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1315","0","review","uncertain","أمي","أمي","أمي","false",""
"h1321:t0","AMAZON","الامازون","[""place-name"",""brand-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","1321","0","review","uncertain","الامازون","الامازون","الامازون","true",""
"h1343:t0","EST","هو (لاتيني)","[""abbreviation"",""editorial-note""]","rejected","uncertain","high","wrong-or-foreign-relation","The label identifies the Latin copula, not a verified normal English EST sense.","","false","AI-assisted linguistic review","[]","1343","0","review","uncertain","هو (لاتيني)","هولاتيني","هولاتيني","true",""
"h1347:t0","MAC","ماك","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1347","0","review","uncertain","ماك","ماك","ماك","false",""
"h1350:t0","III","ثالثا","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1350","0","review","uncertain","ثالثا","ثالثا","ثالثا","true",""
"h1354:t0","MAX","ماكس","[""abbreviation""]","review","uncertain","low","unresolved-sense","English has possible lexical/technical/name senses; the supplied Arabic does not establish which was intended. Do not exclude the headword solely from its abbreviation-source match.","","false","AI-assisted linguistic review","[]","1354","0","review","uncertain","ماكس","ماكس","ماكس","false",""
"h1434:t0","ADS","الاعلانات","[""abbreviation""]","approved","msa","high","orthography","Restore the missing hamza in this established MSA word; the intended lexical meaning is clear.","الإعلانات","true","AI-assisted linguistic review","[]","1434","0","review","uncertain","الإعلانات","الاعلانات","الإعلانات","true",""
"h1434:t1","ADS","اعلانات","[""abbreviation""]","approved","msa","high","orthography","Restore the missing hamza in this established MSA word; the intended lexical meaning is clear.","إعلانات","true","AI-assisted linguistic review","[]","1434","1","review","uncertain","إعلانات","اعلانات","إعلانات","true",""
"h1435:t0","MARY","مريم","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1435","0","review","uncertain","مريم","مريم","مريم","true",""
"h1435:t1","MARY","ماري","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1435","1","review","uncertain","ماري","ماري","ماري","true",""
"h1435:t2","MARY","مارى","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1435","2","review","uncertain","مارى","مارى","مارى","true",""
"h1472:t0","MM","ممم (تأمل)","[""abbreviation"",""editorial-note""]","review","uncertain","medium","unresolved-sense","The note identifies context/register, but deleting it alone does not verify the English sense or Arabic equivalence.","","false","AI-assisted linguistic review","[]","1472","0","review","uncertain","ممم (تأمل)","مممتأمل","مممتأمل","false",""
"h1519:t0","ETC","الخ","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1519","0","review","uncertain","الخ","الخ","الخ","true",""
"h1552:t0","LAS","لاس","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1552","0","review","uncertain","لاس","لاس","لاس","false",""
"h1557:t0","APPLE","ابل","[""brand-name""]","rejected","uncertain","high","brand-product","This relationship is the brand rendering, unlike the ordinary noun translations under the same headword.","","false","AI-assisted linguistic review","[]","1557","0","review","uncertain","ابل","ابل","ابل","true",""
"h1557:t1","APPLE","التفاحة","[""brand-name""]","approved","msa","high","lexical-not-brand","The Arabic expresses the ordinary window/fruit sense, not the brand. The heuristic brand flag is a false positive for this relationship.","","false","AI-assisted linguistic review","[]","1557","1","review","uncertain","التفاحة","التفاحة","التفاحة","true",""
"h1557:t2","APPLE","تفاحة","[""brand-name""]","approved","msa","high","lexical-not-brand","The Arabic expresses the ordinary window/fruit sense, not the brand. The heuristic brand flag is a false positive for this relationship.","","false","AI-assisted linguistic review","[]","1557","2","review","uncertain","تفاحة","تفاحة","تفاحة","true",""
"h1557:t3","APPLE","تفاح","[""brand-name""]","approved","msa","high","lexical-not-brand","The Arabic expresses the ordinary window/fruit sense, not the brand. The heuristic brand flag is a false positive for this relationship.","","false","AI-assisted linguistic review","[]","1557","3","review","uncertain","تفاح","تفاح","تفاح","true",""
"h1560:t0","MIN","مين","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1560","0","review","uncertain","مين","مين","مين","true",""
"h1565:t0","AID","المعونات","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of AID; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1565","0","review","uncertain","المعونات","المعونات","المعونات","true",""
"h1565:t1","AID","معونة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of AID; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1565","1","review","uncertain","معونة","معونة","معونة","true",""
"h1565:t2","AID","المعونة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of AID; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1565","2","review","uncertain","المعونة","المعونة","المعونة","true",""
"h1565:t3","AID","المساعدات","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of AID; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1565","3","review","uncertain","المساعدات","المساعدات","المساعدات","true",""
"h1594:t0","PARIS","باريس","[""place-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1594","0","review","uncertain","باريس","باريس","باريس","true",""
"h1605:t0","SAW","راى","[""abbreviation""]","approved","msa","high","orthography","Restore the missing hamza in this established MSA word; the intended lexical meaning is clear.","رأى","true","AI-assisted linguistic review","[]","1605","0","review","uncertain","رأى","راى","رأى","true",""
"h1605:t1","SAW","شاف","[""abbreviation""]","rejected","dialect","high","dialect","شاف / شفت express seeing in colloquial Arabic in this SAW sense, not MSA. Exclude without replacing the translation.","","false","AI-assisted linguistic review","[""https://en.wiktionary.org/wiki/شاف""]","1605","1","review","uncertain","شاف","شاف","شاف","true",""
"h1605:t2","SAW","رايت","[""abbreviation""]","review","msa","medium","register-or-sense-review","The proposed spelling/base may be MSA, but the English register, grammatical person or intended sense needs confirmation. No text change applied.","رأيت","false","AI-assisted linguistic review","[]","1605","2","review","uncertain","رايت","رايت","رايت","true",""
"h1605:t3","SAW","شفت","[""abbreviation""]","rejected","dialect","high","dialect","شاف / شفت express seeing in colloquial Arabic in this SAW sense, not MSA. Exclude without replacing the translation.","","false","AI-assisted linguistic review","[""https://en.wiktionary.org/wiki/شاف""]","1605","3","review","uncertain","شفت","شفت","شفت","true",""
"h1627:t0","GEORGIA","جورجيا","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","1627","0","review","uncertain","جورجيا","جورجيا","جورجيا","true",""
"h1631:t0","TOM","توم","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-name","This particular Arabic is the personal-name rendering. Other lexical senses of the English spelling are not being rejected.","","false","AI-assisted linguistic review","[]","1631","0","review","uncertain","توم","توم","توم","true",""
"h1641:t0","SUB","غواصة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of SUB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1641","0","review","uncertain","غواصة","غواصة","غواصة","true",""
"h1641:t1","SUB","الغواصة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of SUB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1641","1","review","uncertain","الغواصة","الغواصة","الغواصة","true",""
"h1641:t2","SUB","فرعي","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of SUB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1641","2","review","uncertain","فرعي","فرعي","فرعي","true",""
"h1641:t3","SUB","الباطن","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1641","3","review","uncertain","الباطن","الباطن","الباطن","false",""
"h1726:t0","DEV","ديف","[""abbreviation""]","review","uncertain","low","unresolved-sense","English has possible lexical/technical/name senses; the supplied Arabic does not establish which was intended. Do not exclude the headword solely from its abbreviation-source match.","","false","AI-assisted linguistic review","[]","1726","0","review","uncertain","ديف","ديف","ديف","false",""
"h1727:t0","CUP","كوب","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of CUP; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1727","0","review","uncertain","كوب","كوب","كوب","true",""
"h1727:t1","CUP","فنجان","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of CUP; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1727","1","review","uncertain","فنجان","فنجان","فنجان","true",""
"h1727:t2","CUP","كاس","[""abbreviation""]","approved","msa","high","orthography","Restore the missing hamza in this established MSA word; the intended lexical meaning is clear.","كأس","true","AI-assisted linguistic review","[]","1727","2","review","uncertain","كأس","كاس","كأس","true",""
"h1727:t3","CUP","الكاس","[""abbreviation""]","approved","msa","high","orthography","Restore the missing hamza in this established MSA word; the intended lexical meaning is clear.","الكأس","true","AI-assisted linguistic review","[]","1727","3","review","uncertain","الكأس","الكاس","الكأس","true",""
"h1727:t4","CUP","الكوب","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of CUP; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1727","4","review","uncertain","الكوب","الكوب","الكوب","true",""
"h1745:t0","LEE","ليي","[""abbreviation"",""proper-name""]","review","uncertain","medium","unresolved-sense","LEE has a sheltered-side sense; this spelling looks like a name but needs sense verification.","","false","AI-assisted linguistic review","[]","1745","0","review","uncertain","ليي","ليي","ليي","false",""
"h1745:t1","LEE","لي","[""abbreviation"",""proper-name""]","review","uncertain","medium","unresolved-sense","لي may be a name rendering or a separate Arabic prepositional form; it does not establish LEE’s lexical sense.","","false","AI-assisted linguistic review","[]","1745","1","review","uncertain","لي","لي","لي","false",""
"h1745:t2","LEE","لى","[""abbreviation"",""proper-name""]","review","uncertain","medium","unresolved-sense","لى is ambiguous/orthographically suspect; no confident lexical correction.","","false","AI-assisted linguistic review","[]","1745","2","review","uncertain","لى","لى","لى","false",""
"h1746:t0","OS","عظم","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1746","0","review","uncertain","عظم","عظم","عظم","false",""
"h1824:t0","BOB","بوب","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1824","0","review","uncertain","بوب","بوب","بوب","false",""
"h1824:t1","BOB","ارتداد","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1824","1","review","uncertain","ارتداد","ارتداد","ارتداد","false",""
"h1837:t0","EX","سابق","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of EX; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1837","0","review","uncertain","سابق","سابق","سابق","true",""
"h1845:t1","CUM","مع (لاتيني)","[""editorial-note""]","review","uncertain","medium","unresolved-sense","The note identifies context/register, but deleting it alone does not verify the English sense or Arabic equivalence.","","false","AI-assisted linguistic review","[]","1845","1","review","uncertain","مع (لاتيني)","معلاتيني","معلاتيني","false",""
"h1877:t0","BUS","حافلة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of BUS; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1877","0","review","uncertain","حافلة","حافلة","حافلة","true",""
"h1877:t1","BUS","الباص","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of BUS; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1877","1","review","uncertain","الباص","الباص","الباص","true",""
"h1877:t2","BUS","باص","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of BUS; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1877","2","review","uncertain","باص","باص","باص","true",""
"h1877:t3","BUS","الحافلة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of BUS; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1877","3","review","uncertain","الحافلة","الحافلة","الحافلة","true",""
"h1929:t0","NOR","ولا","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of NOR; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1929","0","review","uncertain","ولا","ولا","ولا","true",""
"h1933:t0","BUG","باغ","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1933","0","review","uncertain","باغ","باغ","باغ","false",""
"h1933:t1","BUG","باج","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","1933","1","review","uncertain","باج","باج","باج","false",""
"h1933:t2","BUG","علة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of BUG; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1933","2","review","uncertain","علة","علة","علة","true",""
"h1933:t3","BUG","حشرة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of BUG; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1933","3","review","uncertain","حشرة","حشرة","حشرة","true",""
"h1935:t0","MID","منتصف","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of MID; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","1935","0","review","uncertain","منتصف","منتصف","منتصف","true",""
"h1969:t0","JIM","جيم","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1969","0","review","uncertain","جيم","جيم","جيم","true",""
"h1996:t0","SAMSUNG","سامسونج","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","1996","0","review","uncertain","سامسونج","سامسونج","سامسونج","true",""
"h2004:t0","DEL","دل","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","2004","0","review","uncertain","دل","دل","دل","true",""
"h2004:t1","DEL","حذف","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","2004","1","review","uncertain","حذف","حذف","حذف","true",""
"h2032:t0","JOE","جو","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2032","0","review","uncertain","جو","جو","جو","true",""
"h2044:t0","CDS","اسطوانات","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","2044","0","review","uncertain","اسطوانات","اسطوانات","اسطوانات","true",""
"h2144:t0","LAB","المختبر","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of LAB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","2144","0","review","uncertain","المختبر","المختبر","المختبر","true",""
"h2144:t1","LAB","مختبر","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of LAB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","2144","1","review","uncertain","مختبر","مختبر","مختبر","true",""
"h2144:t2","LAB","المعمل","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of LAB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","2144","2","review","uncertain","المعمل","المعمل","المعمل","true",""
"h2144:t3","LAB","معمل","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of LAB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","2144","3","review","uncertain","معمل","معمل","معمل","true",""
"h2161:t0","DES","ديز","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2161","0","review","uncertain","ديز","ديز","ديز","false",""
"h2192:t0","AVE","تحية","[""abbreviation""]","review","msa","medium","lexical-sense-needs-confirmation","This English spelling has a possible established lexical or clipped-word sense, so abbreviation membership alone does not justify rejection. Verify the specific sense before approval.","","false","AI-assisted linguistic review","[]","2192","0","review","uncertain","تحية","تحية","تحية","true",""
"h2281:t0","EM","الحرف ""م""","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2281","0","review","uncertain","الحرف ""م""","الحرفم","الحرفم","false",""
"h2368:t0","SPA","منتجع","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of SPA; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","2368","0","review","uncertain","منتجع","منتجع","منتجع","true",""
"h2368:t1","SPA","سبا","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2368","1","review","uncertain","سبا","سبا","سبا","false",""
"h2387:t0","CON","يخدع","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of CON; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","2387","0","review","uncertain","يخدع","يخدع","يخدع","true",""
"h2387:t1","CON","ضد/احتيال","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2387","1","review","uncertain","ضد/احتيال","ضداحتيال","ضداحتيال","false",""
"h2507:t0","DOC","طبيب","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2507","0","review","uncertain","طبيب","طبيب","طبيب","false",""
"h2526:t0","MOM","امي","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2526","0","review","uncertain","امي","امي","امي","false",""
"h2538:t0","ROW","صف","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of ROW; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","2538","0","review","uncertain","صف","صف","صف","true",""
"h2604:t0","LES","لس","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2604","0","review","uncertain","لس","لس","لس","false",""
"h2606:t0","ANN","ان","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2606","0","review","uncertain","ان","ان","ان","true",""
"h2637:t0","DAN","دان","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-name","This particular Arabic is the personal-name rendering. Other lexical senses of the English spelling are not being rejected.","","false","AI-assisted linguistic review","[]","2637","0","review","uncertain","دان","دان","دان","true",""
"h2637:t1","DAN","درجة (يابانية)","[""abbreviation"",""proper-name"",""editorial-note""]","review","uncertain","medium","unresolved-sense","The note identifies context/register, but deleting it alone does not verify the English sense or Arabic equivalence.","","false","AI-assisted linguistic review","[]","2637","1","review","uncertain","درجة (يابانية)","درجةيابانية","درجةيابانية","false",""
"h2802:t0","TIM","تيم","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2802","0","review","uncertain","تيم","تيم","تيم","true",""
"h2842:t0","OP","عمل","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","2842","0","review","uncertain","عمل","عمل","عمل","true",""
"h2853:t0","CAP","كاب","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","2853","0","review","uncertain","كاب","كاب","كاب","false",""
"h2853:t1","CAP","قبعة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of CAP; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","2853","1","review","uncertain","قبعة","قبعة","قبعة","true",""
