"sourceId","english","original","categories","status","register","confidence","reasonCode","reason","proposedReplacement","applied","reviewer","sources","headwordIndex","translationIndex","beforeStatus","beforeRegister","finalArabic","beforeGrid","afterGrid","metadataChanged","repetitionAssessment"
"h7720:t2","URGENT","عاجل عاجل","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this URGENT sense, doubling is accidental. The valid counterpart 'عاجل' already exists under this headword, so reject the malformed duplicate without adding another relationship.","عاجل","false","AI-assisted linguistic review","[]","7720","2","review","uncertain","عاجل عاجل","عاجلعاجل","عاجلعاجل","true","accidental"
"h7744:t2","CHEN","شين شين","[""repeated-word""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","7744","2","review","uncertain","شين شين","شينشين","شينشين","true","uncertain"
"h7933:t3","PROMINENT","بارز بارز","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this PROMINENT sense, doubling is accidental. The valid counterpart 'بارز' already exists under this headword, so reject the malformed duplicate without adding another relationship.","بارز","false","AI-assisted linguistic review","[]","7933","3","review","uncertain","بارز بارز","بارزبارز","بارزبارز","true","accidental"
"h8031:t1","LUTHER","لوثر لوثر","[""repeated-word""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","8031","1","review","uncertain","لوثر لوثر","لوثرلوثر","لوثرلوثر","true","uncertain"
"h8079:t2","PILLOW","وسادة وسادة","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this PILLOW sense, doubling is accidental. The valid counterpart 'وسادة' already exists under this headword, so reject the malformed duplicate without adding another relationship.","وسادة","false","AI-assisted linguistic review","[]","8079","2","review","uncertain","وسادة وسادة","وسادةوسادة","وسادةوسادة","true","accidental"
"h8185:t2","JENNY","جيني جيني","[""repeated-word""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","8185","2","review","uncertain","جيني جيني","جينيجيني","جينيجيني","true","uncertain"
"h8345:t1","DUBAI","دبي دبي","[""repeated-word""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","8345","1","review","uncertain","دبي دبي","دبيدبي","دبيدبي","true","uncertain"
"h8476:t1","REID","ريد ريد","[""repeated-word""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","8476","1","review","uncertain","ريد ريد","ريدريد","ريدريد","true","uncertain"
"h8800:t0","ITALIA","إيطاليا”","[""possibly-malformed""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","8800","0","review","uncertain","إيطاليا”","إيطاليا”","إيطاليا”","true",""
"h9228:t2","CLEANUP","تنظيف تنظيف","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this CLEANUP sense, doubling is accidental. The valid counterpart 'تنظيف' already exists under this headword, so reject the malformed duplicate without adding another relationship.","تنظيف","false","AI-assisted linguistic review","[]","9228","2","review","uncertain","تنظيف تنظيف","تنظيفتنظيف","تنظيفتنظيف","true","accidental"
"h9295:t3","POISON","السم السم","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this POISON sense, doubling is accidental. The valid counterpart 'السم' already exists under this headword, so reject the malformed duplicate without adding another relationship.","السم","false","AI-assisted linguistic review","[]","9295","3","review","uncertain","السم السم","السمالسم","السمالسم","true","accidental"
"h142:t0","JAN","يناير","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","142","0","review","uncertain","يناير","يناير","يناير","true",""
"h142:t1","JAN","جان","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","142","1","review","uncertain","جان","جان","جان","true",""
"h142:t2","JAN","يان","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","142","2","review","uncertain","يان","يان","يان","true",""
"h330:t0","USA","امريكا","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","330","0","review","uncertain","امريكا","امريكا","امريكا","true",""
"h345:t0","JOHN","جون","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","345","0","review","uncertain","جون","جون","جون","true",""
"h345:t1","JOHN","يوحنا","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","345","1","review","uncertain","يوحنا","يوحنا","يوحنا","true",""
"h421:t1","WINDOWS","ويندوز","[""brand-name""]","rejected","uncertain","high","brand-product","This relationship is the brand rendering, unlike the ordinary noun translations under the same headword.","","false","AI-assisted linguistic review","[]","421","1","review","uncertain","ويندوز","ويندوز","ويندوز","true",""
"h470:t0","DEC","ديسمبر","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","470","0","review","uncertain","ديسمبر","ديسمبر","ديسمبر","true",""
"h535:t0","AMERICA","امريكا","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","535","0","review","uncertain","امريكا","امريكا","امريكا","true",""
"h535:t1","AMERICA","اميركا","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","535","1","review","uncertain","اميركا","اميركا","اميركا","true",""
"h535:t2","AMERICA","الولايات المتحدة الأمريكية","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","535","2","review","uncertain","الولايات المتحدة الأمريكية","الولاياتالمتحدةالأمريكية","الولاياتالمتحدةالأمريكية","true",""
"h575:t0","NOV","نوفمبر","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","575","0","review","uncertain","نوفمبر","نوفمبر","نوفمبر","true",""
"h587:t0","CHINA","الصين","[""place-name""]","rejected","msa","high","geographic-name","الصين denotes the country China, not the ordinary crockery sense of china; exclude only this geographic relationship.","","false","AI-assisted linguistic review","[]","587","0","review","uncertain","الصين","الصين","الصين","true",""
"h606:t0","LONDON","لندن","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","606","0","review","uncertain","لندن","لندن","لندن","true",""
"h685:t0","DAVID","ديفيد","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","685","0","review","uncertain","ديفيد","ديفيد","ديفيد","true",""
"h685:t1","DAVID","داود","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","685","1","review","uncertain","داود","داود","داود","true",""
"h685:t2","DAVID","ديفد","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","685","2","review","uncertain","ديفد","ديفد","ديفد","true",""
"h685:t3","DAVID","دايفيد","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","685","3","review","uncertain","دايفيد","دايفيد","دايفيد","true",""
"h685:t4","DAVID","دافيد","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","685","4","review","uncertain","دافيد","دافيد","دافيد","true",""
"h685:t5","DAVID","ديفيد دايفيد","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","685","5","review","uncertain","ديفيد دايفيد","ديفيددايفيد","ديفيددايفيد","true",""
"h696:t0","FEB","فبراير","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","696","0","review","uncertain","فبراير","فبراير","فبراير","true",""
"h731:t0","FRANCE","وفرنسا","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","731","0","review","uncertain","وفرنسا","وفرنسا","وفرنسا","true",""
"h731:t1","FRANCE","فرانس","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","731","1","review","uncertain","فرانس","فرانس","فرانس","true",""
"h731:t2","FRANCE","فرنسا","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","731","2","review","uncertain","فرنسا","فرنسا","فرنسا","true",""
"h737:t0","MICROSOFT","مايكروسوفت","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","737","0","review","uncertain","مايكروسوفت","مايكروسوفت","مايكروسوفت","true",""
"h737:t1","MICROSOFT","ميكروسوفت","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","737","1","review","uncertain","ميكروسوفت","ميكروسوفت","ميكروسوفت","true",""
"h749:t0","AUG","اغسطس","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","749","0","review","uncertain","اغسطس","اغسطس","اغسطس","true",""
"h818:t0","GERMANY","المانيا","[""place-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","818","0","review","uncertain","المانيا","المانيا","المانيا","true",""
"h834:t0","JAMES","جيمس","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","834","0","review","uncertain","جيمس","جيمس","جيمس","true",""
"h834:t1","JAMES","جايمس","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","834","1","review","uncertain","جايمس","جايمس","جايمس","true",""
"h867:t0","INDIA","انديا","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","867","0","review","uncertain","انديا","انديا","انديا","true",""
"h867:t1","INDIA","الهند","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","867","1","review","uncertain","الهند","الهند","الهند","true",""
"h867:t2","INDIA","بالهند","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","867","2","review","uncertain","بالهند","بالهند","بالهند","true",""
"h873:t0","MICHAEL","مايكل","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","873","0","review","uncertain","مايكل","مايكل","مايكل","true",""
"h896:t0","GOOGLE","جوجل","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","896","0","review","uncertain","جوجل","جوجل","جوجل","true",""
"h896:t1","GOOGLE","غوغل","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","896","1","review","uncertain","غوغل","غوغل","غوغل","true",""
"h917:t0","HTML","أتش تي أم أل","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","917","0","review","uncertain","أتش تي أم أل","أتشتيأمأل","أتشتيأمأل","true",""
"h1017:t0","EUR","يورو","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1017","0","review","uncertain","يورو","يورو","يورو","true",""
"h1052:t0","COM","كوم","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1052","0","review","uncertain","كوم","كوم","كوم","true",""
"h1056:t0","ROBERT","روبرت","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1056","0","review","uncertain","روبرت","روبرت","روبرت","true",""
"h1056:t1","ROBERT","روبيرت","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1056","1","review","uncertain","روبيرت","روبيرت","روبيرت","true",""
"h1120:t0","FRI","الجمعة","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1120","0","review","uncertain","الجمعة","الجمعة","الجمعة","true",""
"h1248:t0","THU","خميس","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1248","0","review","uncertain","خميس","خميس","خميس","true",""
"h1248:t1","THU","ثو","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1248","1","review","uncertain","ثو","ثو","ثو","true",""
"h1293:t0","WILLIAM","ويليام","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1293","0","review","uncertain","ويليام","ويليام","ويليام","true",""
"h1293:t1","WILLIAM","وليم","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1293","1","review","uncertain","وليم","وليم","وليم","true",""
"h1293:t2","WILLIAM","وليام","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1293","2","review","uncertain","وليام","وليام","وليام","true",""
"h1293:t3","WILLIAM","ويليام وليم","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1293","3","review","uncertain","ويليام وليم","ويلياموليم","ويلياموليم","true",""
"h1321:t0","AMAZON","الامازون","[""place-name"",""brand-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","1321","0","review","uncertain","الامازون","الامازون","الامازون","true",""
"h1343:t0","EST","هو (لاتيني)","[""abbreviation"",""editorial-note""]","rejected","uncertain","high","wrong-or-foreign-relation","The label identifies the Latin copula, not a verified normal English EST sense.","","false","AI-assisted linguistic review","[]","1343","0","review","uncertain","هو (لاتيني)","هولاتيني","هولاتيني","true",""
"h1350:t0","III","ثالثا","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1350","0","review","uncertain","ثالثا","ثالثا","ثالثا","true",""
"h1435:t0","MARY","مريم","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1435","0","review","uncertain","مريم","مريم","مريم","true",""
"h1435:t1","MARY","ماري","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1435","1","review","uncertain","ماري","ماري","ماري","true",""
"h1435:t2","MARY","مارى","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1435","2","review","uncertain","مارى","مارى","مارى","true",""
"h1519:t0","ETC","الخ","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1519","0","review","uncertain","الخ","الخ","الخ","true",""
"h1557:t0","APPLE","ابل","[""brand-name""]","rejected","uncertain","high","brand-product","This relationship is the brand rendering, unlike the ordinary noun translations under the same headword.","","false","AI-assisted linguistic review","[]","1557","0","review","uncertain","ابل","ابل","ابل","true",""
"h1560:t0","MIN","مين","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","1560","0","review","uncertain","مين","مين","مين","true",""
"h1594:t0","PARIS","باريس","[""place-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1594","0","review","uncertain","باريس","باريس","باريس","true",""
"h1605:t1","SAW","شاف","[""abbreviation""]","rejected","dialect","high","dialect","شاف / شفت express seeing in colloquial Arabic in this SAW sense, not MSA. Exclude without replacing the translation.","","false","AI-assisted linguistic review","[""https://en.wiktionary.org/wiki/شاف""]","1605","1","review","uncertain","شاف","شاف","شاف","true",""
"h1605:t3","SAW","شفت","[""abbreviation""]","rejected","dialect","high","dialect","شاف / شفت express seeing in colloquial Arabic in this SAW sense, not MSA. Exclude without replacing the translation.","","false","AI-assisted linguistic review","[""https://en.wiktionary.org/wiki/شاف""]","1605","3","review","uncertain","شفت","شفت","شفت","true",""
"h1627:t0","GEORGIA","جورجيا","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","1627","0","review","uncertain","جورجيا","جورجيا","جورجيا","true",""
"h1631:t0","TOM","توم","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-name","This particular Arabic is the personal-name rendering. Other lexical senses of the English spelling are not being rejected.","","false","AI-assisted linguistic review","[]","1631","0","review","uncertain","توم","توم","توم","true",""
"h1969:t0","JIM","جيم","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","1969","0","review","uncertain","جيم","جيم","جيم","true",""
"h1996:t0","SAMSUNG","سامسونج","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","1996","0","review","uncertain","سامسونج","سامسونج","سامسونج","true",""
"h2004:t0","DEL","دل","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","2004","0","review","uncertain","دل","دل","دل","true",""
"h2004:t1","DEL","حذف","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","2004","1","review","uncertain","حذف","حذف","حذف","true",""
"h2032:t0","JOE","جو","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2032","0","review","uncertain","جو","جو","جو","true",""
"h2044:t0","CDS","اسطوانات","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","2044","0","review","uncertain","اسطوانات","اسطوانات","اسطوانات","true",""
"h2606:t0","ANN","ان","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2606","0","review","uncertain","ان","ان","ان","true",""
"h2637:t0","DAN","دان","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-name","This particular Arabic is the personal-name rendering. Other lexical senses of the English spelling are not being rejected.","","false","AI-assisted linguistic review","[]","2637","0","review","uncertain","دان","دان","دان","true",""
"h2802:t0","TIM","تيم","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2802","0","review","uncertain","تيم","تيم","تيم","true",""
"h2842:t0","OP","عمل","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","2842","0","review","uncertain","عمل","عمل","عمل","true",""
"h2888:t0","ELIZABETH","اليزابيث","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2888","0","review","uncertain","اليزابيث","اليزابيث","اليزابيث","true",""
"h2913:t0","BEN","بين","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2913","0","review","uncertain","بين","بين","بين","true",""
"h2913:t1","BEN","بن","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","2913","1","review","uncertain","بن","بن","بن","true",""
