experiment,seed,size,mode,policy,discoveryIndex,rank,slots,lengths,quality,score,viable,attempts,solverMs,signature
"pool4000","2","11","ar_to_en","compatibility","14","6","40","{""3"":{""slots"":20,""candidates"":439},""4"":{""slots"":2,""candidates"":440},""5"":{""slots"":4,""candidates"":440},""6"":{""slots"":8,""candidates"":439},""11"":{""slots"":6,""candidates"":439}}","282","2197","true","1","187.14537499999278","11100111111/11100111111/11111111111/11111001110/11111101110/11101110111/01110111111/01110011111/11111111111/11111100111/11111100111"
"pool4000","2","11","ar_to_en","compatibility","4","7","38","{""3"":{""slots"":15,""candidates"":439},""4"":{""slots"":2,""candidates"":440},""5"":{""slots"":7,""candidates"":440},""6"":{""slots"":6,""candidates"":439},""7"":{""slots"":1,""candidates"":439},""9"":{""slots"":3,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","278","3075","true","1","187.13175000000047","11101111100/11111111100/11111111111/01110111111/11101110111/11111011111/11111101110/11111101110/11111111111/00111011111/00111011111"
"pool4000","2","11","ar_to_en","compatibility","10","8","40","{""3"":{""slots"":12,""candidates"":439},""4"":{""slots"":10,""candidates"":440},""5"":{""slots"":10,""candidates"":440},""6"":{""slots"":2,""candidates"":439},""7"":{""slots"":2,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","276","2636","true","1","187.0855409999931","11101111100/11101111100/11111111111/01110111111/00111110111/11111011111/11101111100/11111101110/11111111111/00111110111/00111110111"
"pool4000","2","11","ar_to_en","compatibility","11","9","40","{""3"":{""slots"":20,""candidates"":439},""4"":{""slots"":2,""candidates"":440},""5"":{""slots"":8,""candidates"":440},""6"":{""slots"":4,""candidates"":439},""9"":{""slots"":2,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","274","2636","true","1","187.2235409999994","00111110111/00111110111/11111111111/11111001110/11111101110/11101110111/01110111111/01110011111/11111111111/11101111100/11101111100"
"pool4000","2","11","ar_to_en","compatibility","13","10","41","{""3"":{""slots"":19,""candidates"":439},""4"":{""slots"":7,""candidates"":440},""5"":{""slots"":5,""candidates"":440},""6"":{""slots"":4,""candidates"":439},""7"":{""slots"":2,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","274","2636","true","1","187.20845800000825","01110011111/01110111111/11111111111/11111101110/11111011100/11110011111/11100111111/00111100111/11111111111/11111011100/11110011100"
"pool4000","2","11","ar_to_en","compatibility","1","11","40","{""3"":{""slots"":15,""candidates"":439},""4"":{""slots"":9,""candidates"":440},""5"":{""slots"":8,""candidates"":440},""6"":{""slots"":1,""candidates"":439},""7"":{""slots"":3,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","272","2636","true","1","187.05895900000178","01110011100/01110111100/11111111111/11101111111/11111011111/00111110111/11110111100/11111101110/11111111111/00111011111/00111011111"
"pool4000","2","11","ar_to_en","compatibility","8","12","40","{""3"":{""slots"":19,""candidates"":439},""4"":{""slots"":4,""candidates"":440},""5"":{""slots"":8,""candidates"":440},""6"":{""slots"":3,""candidates"":439},""7"":{""slots"":1,""candidates"":439},""8"":{""slots"":1,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","270","3075","true","1","187.017875000005","01110011100/01110111111/11111111111/11101110111/11111001110/00111001110/01110111111/11110111111/11111111111/11101111100/11101111100"
"pool4000","2","11","ar_to_en","compatibility","20","13","38","{""3"":{""slots"":15,""candidates"":439},""4"":{""slots"":6,""candidates"":440},""5"":{""slots"":6,""candidates"":440},""6"":{""slots"":4,""candidates"":439},""7"":{""slots"":1,""candidates"":439},""10"":{""slots"":2,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","270","3075","true","1","187.1002920000028","01110011100/01110011111/11111111111/11111101111/11111101110/11101110111/01110111111/11110111111/11111111111/11111001110/00111001110"
"pool4000","2","11","ar_to_en","compatibility","23","14","38","{""3"":{""slots"":13,""candidates"":439},""4"":{""slots"":7,""candidates"":440},""5"":{""slots"":7,""candidates"":440},""6"":{""slots"":4,""candidates"":439},""7"":{""slots"":2,""candidates"":439},""8"":{""slots"":1,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","268","3075","true","1","187.06025000000955","01110111100/01111111100/11111111111/11111011111/11100111111/00111110111/11111100111/11111001111/11111111111/01110111100/01110111100"
"pool4000","2","11","ar_to_en","compatibility","21","15","40","{""3"":{""slots"":21,""candidates"":439},""4"":{""slots"":6,""candidates"":440},""5"":{""slots"":4,""candidates"":440},""6"":{""slots"":2,""candidates"":439},""7"":{""slots"":2,""candidates"":439},""11"":{""slots"":5,""candidates"":439}}","268","2636","true","1","187.09216600000218","00111001110/11111111111/11111111111/11110111111/00111001110/11101111100/11101110111/11111110111/11111111111/00111001110/00111001110"
"pool4000","2","11","ar_to_en","compatibility","22","16","39","{""3"":{""slots"":19,""candidates"":439},""4"":{""slots"":4,""candidates"":440},""5"":{""slots"":7,""candidates"":440},""6"":{""slots"":3,""candidates"":439},""9"":{""slots"":1,""candidates"":439},""11"":{""slots"":5,""candidates"":439}}","268","2636","true","1","187.0692080000008","11101111100/11101111100/11111111111/01110011111/00111011111/11111101110/11111101110/11100111111/11111111111/00111011111/00111001110"
"pool4000","2","11","ar_to_en","compatibility","7","17","44","{""3"":{""slots"":30,""candidates"":439},""4"":{""slots"":6,""candidates"":440},""5"":{""slots"":2,""candidates"":440},""6"":{""slots"":2,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","268","2197","true","1","19.911625000007916","00111011100/11111011100/11111111111/11101110111/00111101111/00111011100/11110111100/11101110111/11111111111/00111011111/00111011100"
"pool4000","2","11","ar_to_en","compatibility","18","18","42","{""3"":{""slots"":25,""candidates"":439},""4"":{""slots"":7,""candidates"":440},""5"":{""slots"":1,""candidates"":440},""6"":{""slots"":5,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","266","2197","true","0","0","00111001110/00111011110/11111111111/11100111111/11111100111/00111100111/00111011100/11100111111/11111111111/11111101111/00111001110"
"pool4000","2","11","ar_to_en","compatibility","19","19","42","{""3"":{""slots"":24,""candidates"":439},""4"":{""slots"":7,""candidates"":440},""5"":{""slots"":4,""candidates"":440},""6"":{""slots"":3,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","266","2197","true","0","0","01110011100/01110111100/11111111111/11101110111/11111011111/11110011100/00111101110/00111100111/11111111111/11100111111/11100111100"
"pool4000","2","11","ar_to_en","compatibility","9","20","40","{""3"":{""slots"":22,""candidates"":439},""4"":{""slots"":4,""candidates"":440},""5"":{""slots"":4,""candidates"":440},""6"":{""slots"":4,""candidates"":439},""7"":{""slots"":2,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","264","2636","true","0","0","00111001110/11111001110/11111111111/11100111111/01110111111/00111011100/11111101110/11111100111/11111111111/01110011111/01110011100"
"pool4000","2","11","ar_to_en","compatibility","5","21","41","{""3"":{""slots"":22,""candidates"":439},""4"":{""slots"":7,""candidates"":440},""5"":{""slots"":4,""candidates"":440},""6"":{""slots"":4,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","264","2197","true","0","0","01110011100/01110011111/11111111111/11111101111/11101111100/01110011100/00111110111/11111100111/11111111111/11100111100/11100111100"
"pool4000","2","11","ar_to_en","compatibility","0","22","40","{""3"":{""slots"":18,""candidates"":439},""4"":{""slots"":14,""candidates"":440},""5"":{""slots"":2,""candidates"":440},""6"":{""slots"":2,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","256","2197","true","0","0","00111001111/00111001111/11111111111/11100111100/11100111100/11111011111/00111100111/00111100111/11111111111/11110011100/11110011100"
"pool4000","2","11","ar_to_en","compatibility","15","23","40","{""3"":{""slots"":18,""candidates"":439},""4"":{""slots"":14,""candidates"":440},""5"":{""slots"":2,""candidates"":440},""6"":{""slots"":2,""candidates"":439},""11"":{""slots"":4,""candidates"":439}}","256","2197","true","0","0","00111001111/00111001111/11111111111/11100111100/11100111100/11111011111/00111100111/00111100111/11111111111/11110011100/11110011100"
"pool4000","2","11","ar_to_en","approved-only","16","0","42","{""3"":{""slots"":17,""candidates"":120},""4"":{""slots"":10,""candidates"":269},""5"":{""slots"":6,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":3,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","282","1141","true","5","186.9872500000056","11110011111/11110011111/11111111111/00111111100/11111100111/11101110111/11100111111/00111111100/11111111111/11111001111/11111001111"
"pool4000","2","11","ar_to_en","approved-only","3","1","42","{""3"":{""slots"":17,""candidates"":120},""4"":{""slots"":10,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":6,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","280","922","true","6","187.29416699998546","11111001110/11111101111/11111111111/01110111111/00111011100/11101110111/11101110111/11111101111/11111111111/11110111100/11100111100"
"pool4000","2","11","ar_to_en","approved-only","10","2","40","{""3"":{""slots"":14,""candidates"":120},""4"":{""slots"":9,""candidates"":269},""5"":{""slots"":9,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""8"":{""slots"":1,""candidates"":167},""9"":{""slots"":1,""candidates"":78},""11"":{""slots"":4,""candidates"":28}}","276","1167","true","6","187.00079100001312","00111101110/11111101111/11111111111/11111011111/01110111100/11100111100/11101110111/11111001111/11111111111/00111111111/00111110111"
"pool4000","2","11","ar_to_en","approved-only","18","3","40","{""3"":{""slots"":16,""candidates"":120},""4"":{""slots"":6,""candidates"":269},""5"":{""slots"":8,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":4,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","276","1141","true","7","187.22646000000532","11100111100/11101111111/11111111111/11111110111/11110111100/00111011100/00111101111/11101111111/11111111111/11111110111/00111100111"
"pool4000","2","11","ar_to_en","approved-only","2","4","40","{""3"":{""slots"":15,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":8,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":3,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","274","1141","true","7","187.01666700001806","00111011111/00111011111/11111111111/11111101110/11101111100/11101110111/00111110111/01110111111/11111111111/11111011100/11111011100"
"pool4000","2","11","ar_to_en","approved-only","12","5","41","{""3"":{""slots"":19,""candidates"":120},""4"":{""slots"":9,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":1,""candidates"":219},""11"":{""slots"":5,""candidates"":28}}","274","1141","true","6","187.05112599997665","11110011100/11110011100/11111111111/00111110111/11101110111/11111001111/11110011100/00111111100/11111111111/11111111111/11110011111"
"pool4000","2","11","ar_to_en","approved-only","21","6","42","{""3"":{""slots"":22,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":8,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","274","922","true","3","187.05891699998756","00111100111/00111110111/11111111111/11111011100/11111101110/11101110111/01110111111/00111011111/11111111111/11101111100/11100111100"
"pool4000","2","11","ar_to_en","approved-only","15","7","40","{""3"":{""slots"":16,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":12,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","272","922","true","7","187.01154099999985","11100111100/11101111100/11111111111/00111110111/01110111111/11111011111/11111101110/11101111100/11111111111/00111110111/00111100111"
"pool4000","2","11","ar_to_en","approved-only","14","8","40","{""3"":{""slots"":19,""candidates"":120},""4"":{""slots"":7,""candidates"":269},""5"":{""slots"":6,""candidates"":266},""6"":{""slots"":1,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""11"":{""slots"":5,""candidates"":28}}","270","1141","true","8","187.08225099998526","00111001110/00111101110/11111111111/11101111111/11110011111/01110011100/00111100111/11101111111/11111111111/11111111111/00111100111"
"pool4000","2","11","ar_to_en","approved-only","23","9","44","{""3"":{""slots"":28,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","270","922","true","6","187.30679300001066","00111011100/00111011100/11111111111/11100111111/11101110111/11111100111/00111001110/01110011100/11111111111/11101110111/11101110111"
"pool4000","2","11","ar_to_en","approved-only","5","10","38","{""3"":{""slots"":13,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""5"":{""slots"":6,""candidates"":266},""6"":{""slots"":3,""candidates"":239},""7"":{""slots"":3,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""11"":{""slots"":4,""candidates"":28}}","268","1308","true","7","187.33995700003288","11100111100/11101111100/11111111111/11111110111/11110111111/00111101110/00111001110/11111011111/11111111111/11100111111/11100111100"
"pool4000","2","11","ar_to_en","approved-only","1","11","42","{""3"":{""slots"":23,""candidates"":120},""4"":{""slots"":9,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""6"":{""slots"":5,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","268","922","true","6","187.32954200003587","00111100111/00111100111/11111111111/11110011100/11111011100/00111100111/11101110111/11110111111/11111111111/00111101111/00111100111"
"pool4000","2","11","ar_to_en","approved-only","6","12","40","{""3"":{""slots"":20,""candidates"":120},""4"":{""slots"":7,""candidates"":269},""5"":{""slots"":3,""candidates"":266},""6"":{""slots"":3,""candidates"":239},""7"":{""slots"":3,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","266","1141","true","7","187.04966599997715","00111100111/11111110111/11111111111/11101111100/00111101110/00111001111/11110011111/11100111111/11111111111/00111100111/00111100111"
"pool4000","2","11","ar_to_en","approved-only","0","13","41","{""3"":{""slots"":23,""candidates"":120},""4"":{""slots"":5,""candidates"":269},""5"":{""slots"":6,""candidates"":266},""7"":{""slots"":3,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","266","902","true","8","186.99591700000747","00111001110/00111001110/11111111111/11101110111/11111110111/01110011111/11111001110/11101111100/11111111111/00111110111/00111100111"
"pool4000","2","11","ar_to_en","approved-only","13","14","40","{""3"":{""slots"":22,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","264","1141","true","6","187.1313749999972","01110011100/01110011111/11111111111/11111100111/11111101110/00111011100/01110111111/11100111111/11111111111/11111001110/00111001110"
"pool4000","2","11","ar_to_en","approved-only","19","15","40","{""3"":{""slots"":24,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":6,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","264","1141","true","6","187.02725099999225","00111011100/11111011100/11111111111/11100111111/01110111111/00111011100/11111101110/11111100111/11111111111/00111011111/00111011100"
"pool4000","2","11","ar_to_en","approved-only","22","16","40","{""3"":{""slots"":23,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""9"":{""slots"":2,""candidates"":78},""11"":{""slots"":4,""candidates"":28}}","264","1000","true","11","187.20245899997826","00111011100/11111111100/11111111111/11100111111/00111011111/00111001111/11111101110/11100111100/11111111111/00111110111/00111100111"
"pool4000","2","11","ar_to_en","approved-only","11","17","44","{""3"":{""slots"":28,""candidates"":120},""4"":{""slots"":12,""candidates"":269},""11"":{""slots"":4,""candidates"":28}}","264","417","true","1","187.0381250000064","00111001110/00111001111/11111111111/11101110111/11110111100/00111011100/00111101111/11101110111/11111111111/11110011100/01110011100"
"pool4000","2","11","ar_to_en","approved-only","20","18","40","{""3"":{""slots"":15,""candidates"":120},""4"":{""slots"":16,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":1,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","262","1141","true","7","187.17179300000134","00111001110/00111001111/11111111111/11110111111/11100111100/11101110111/00111100111/11111101111/11111111111/11110011100/01110011100"
"pool4000","2","11","ar_to_en","approved-only","7","19","40","{""3"":{""slots"":15,""candidates"":120},""4"":{""slots"":18,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""7"":{""slots"":1,""candidates"":219},""11"":{""slots"":4,""candidates"":28}}","258","902","true","7","187.1817069999961","00111001111/00111001111/11111111111/11110111100/11100111100/11101110111/00111100111/00111101111/11111111111/11110011100/11110011100"
"pool4000","2","11","ar_to_en","approved-only","4","20","40","{""3"":{""slots"":18,""candidates"":120},""4"":{""slots"":14,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","256","922","true","7","187.1709589999955","00111001111/00111001111/11111111111/11100111100/11100111100/11111011111/00111100111/00111100111/11111111111/11110011100/11110011100"
"pool4000","2","11","ar_to_en","approved-only","8","21","40","{""3"":{""slots"":26,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":6,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","256","922","true","7","187.00820799999929","00111001110/00111001110/11111111111/11100111111/11100111111/00111011100/11111100111/11111100111/11111111111/01110011100/01110011100"
"pool4000","2","11","ar_to_en","approved-only","9","22","40","{""3"":{""slots"":18,""candidates"":120},""4"":{""slots"":14,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","256","922","true","7","187.14983300000313","11100111100/11100111100/11111111111/11111100111/00111100111/00111011100/11100111100/11100111111/11111111111/00111100111/00111100111"
"pool4000","2","11","ar_to_en","approved-only","17","23","40","{""3"":{""slots"":24,""candidates"":120},""4"":{""slots"":8,""candidates"":269},""6"":{""slots"":4,""candidates"":239},""11"":{""slots"":4,""candidates"":28}}","252","656","true","7","187.04433100002643","01110011100/11110011100/11111111111/11111100111/00111100111/00111011100/11100111100/11100111111/11111111111/00111001111/00111001110"
"pool4000","2","13","ar_to_en","compatibility","5","0","60","{""3"":{""slots"":30,""candidates"":377},""4"":{""slots"":10,""candidates"":378},""5"":{""slots"":11,""candidates"":378},""6"":{""slots"":4,""candidates"":378},""13"":{""slots"":5,""candidates"":192}}","394","1703","true","1","187.0069999999978","1110011100111/1110111101111/1111111111111/1111100111100/0111011110111/0011111011111/1111111111111/1111101111100/1110111101110/0011110011111/1111111111111/1111011110111/1110011100111"
"pool4000","2","13","ar_to_en","compatibility","19","1","57","{""3"":{""slots"":33,""candidates"":377},""4"":{""slots"":5,""candidates"":378},""5"":{""slots"":4,""candidates"":378},""6"":{""slots"":3,""candidates"":378},""7"":{""slots"":3,""candidates"":378},""8"":{""slots"":1,""candidates"":378},""9"":{""slots"":4,""candidates"":377},""13"":{""slots"":4,""candidates"":192}}","388","2836","true","1","187.0425419999956","1110011110111/1111011111111/1111111111111/0011111001110/1110111001110/1110111111111/1111101111111/0111001110111/0111011100111/1111110011100/1111111111111/1111101111111/0111001110111"
"pool4000","2","13","ar_to_en","compatibility","4","2","54","{""3"":{""slots"":18,""candidates"":377},""4"":{""slots"":12,""candidates"":378},""5"":{""slots"":8,""candidates"":378},""6"":{""slots"":6,""candidates"":378},""7"":{""slots"":4,""candidates"":378},""9"":{""slots"":2,""candidates"":377},""13"":{""slots"":4,""candidates"":192}}","384","2458","true","1","187.13004199998977","1110011110111/1110111110111/1111111111111/1111111001111/1111001111111/1111001111100/0011110111100/0011111001111/1111111001111/1111001111111/1111111111111/1110111110111/1110111100111"
"pool4000","2","13","ar_to_en","compatibility","0","3","56","{""3"":{""slots"":30,""candidates"":377},""4"":{""slots"":4,""candidates"":378},""5"":{""slots"":6,""candidates"":378},""6"":{""slots"":6,""candidates"":378},""8"":{""slots"":6,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","384","2081","true","1","187.07774999999674","0011110011100/1111110111111/1111111111111/1110011111111/0011111011100/1111111100111/1111110111111/1110011111111/0011101111100/1111111100111/1111111111111/1111110111111/0011100111100"
"pool4000","2","13","ar_to_en","compatibility","20","4","59","{""3"":{""slots"":31,""candidates"":377},""4"":{""slots"":13,""candidates"":378},""5"":{""slots"":6,""candidates"":378},""6"":{""slots"":1,""candidates"":378},""7"":{""slots"":2,""candidates"":378},""8"":{""slots"":1,""candidates"":378},""9"":{""slots"":1,""candidates"":377},""13"":{""slots"":4,""candidates"":192}}","382","2836","true","1","187.27412499999627","1111001110111/1111001110111/1111111111111/0011111001111/0011110011100/1111001111100/1110111111111/1110111101111/0011110011111/1111001110111/1111111111111/1111111101110/0011111001110"
"pool4000","2","13","ar_to_en","compatibility","9","5","62","{""3"":{""slots"":37,""candidates"":377},""4"":{""slots"":16,""candidates"":378},""5"":{""slots"":3,""candidates"":378},""8"":{""slots"":2,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","382","1703","true","1","187.16520899999887","1110111100111/1110111100111/1111111111111/0111001111100/0011110011100/1111111100111/1110111110111/1110011111111/0011100111100/0011111001110/1111111111111/1110011110111/1110011110111"
"pool4000","2","13","ar_to_en","compatibility","3","6","60","{""3"":{""slots"":36,""candidates"":377},""4"":{""slots"":8,""candidates"":378},""5"":{""slots"":5,""candidates"":378},""6"":{""slots"":6,""candidates"":378},""7"":{""slots"":1,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","380","2081","true","1","187.26845800000592","1111100111100/1111101111100/1111111111111/0111011100111/0011110111111/1111111011100/1110111011100/1110011101111/0011100111111/0111101110111/1111111111111/1110011101110/1110011101110"
"pool4000","2","13","ar_to_en","compatibility","15","7","58","{""3"":{""slots"":38,""candidates"":377},""4"":{""slots"":9,""candidates"":378},""5"":{""slots"":1,""candidates"":378},""7"":{""slots"":3,""candidates"":378},""8"":{""slots"":1,""candidates"":378},""13"":{""slots"":6,""candidates"":192}}","378","2081","true","1","187.05020800000057","1110111001110/1110111001110/1111111111111/0111001110111/0011101110111/1111111001110/1111111001110/1110011111111/1110011110111/0011101110111/1111111111111/1111111001110/1110111001110"
"pool4000","2","13","ar_to_en","compatibility","18","8","56","{""3"":{""slots"":25,""candidates"":377},""4"":{""slots"":4,""candidates"":378},""5"":{""slots"":15,""candidates"":378},""6"":{""slots"":8,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","378","1703","true","1","187.16216700000223","0011101110111/0011101110111/1111111111111/1111110011111/1110111011111/1110011111100/0111011101110/0011111100111/1111101110111/1111100111111/1111111111111/1110111011100/1110111011100"
"pool4000","2","13","ar_to_en","compatibility","7","9","54","{""3"":{""slots"":26,""candidates"":377},""4"":{""slots"":6,""candidates"":378},""5"":{""slots"":2,""candidates"":378},""6"":{""slots"":10,""candidates"":378},""7"":{""slots"":4,""candidates"":378},""8"":{""slots"":2,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","376","2459","true","1","187.0442919999914","0011111100111/0011111101111/1111111111111/1111001111100/1111001110111/0011111110111/1111110111111/1110111111100/1110111001111/0011111001111/1111111111111/1111011111100/1110011111100"
"pool4000","2","13","ar_to_en","compatibility","2","10","58","{""3"":{""slots"":30,""candidates"":377},""4"":{""slots"":10,""candidates"":378},""5"":{""slots"":6,""candidates"":378},""6"":{""slots"":8,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","376","1703","true","1","187.0482090000005","1111001111100/1111001111100/1111111111111/0011111100111/1110111001111/1110111011100/1111110111111/0011101110111/1111001110111/1110011111100/1111111111111/0011111001111/0011111001111"
"pool4000","2","13","ar_to_en","compatibility","8","11","57","{""3"":{""slots"":35,""candidates"":377},""4"":{""slots"":5,""candidates"":378},""5"":{""slots"":5,""candidates"":378},""6"":{""slots"":4,""candidates"":378},""7"":{""slots"":2,""candidates"":378},""9"":{""slots"":1,""candidates"":377},""11"":{""slots"":1,""candidates"":377},""13"":{""slots"":4,""candidates"":192}}","374","2835","true","1","187.1429160000116","0111001110111/1111001110111/1111111111111/1111110011100/1111110011100/1110111111111/0111001110111/0111011100111/1111110011100/1110111011100/1111111111111/0011101111111/0011100111111"
"pool4000","2","13","ar_to_en","compatibility","1","12","58","{""3"":{""slots"":33,""candidates"":377},""4"":{""slots"":8,""candidates"":378},""5"":{""slots"":6,""candidates"":378},""6"":{""slots"":6,""candidates"":378},""9"":{""slots"":1,""candidates"":377},""13"":{""slots"":4,""candidates"":192}}","374","2080","true","1","187.26141700000153","0011100111100/1111110111100/1111111111111/1110111011111/0011101110111/0011101110111/1111011101111/1110111011100/1110111011100/1111101110111/1111111111111/0011110111111/0011110011100"
"pool4000","2","13","ar_to_en","compatibility","11","13","52","{""3"":{""slots"":20,""candidates"":377},""4"":{""slots"":8,""candidates"":378},""5"":{""slots"":8,""candidates"":378},""6"":{""slots"":6,""candidates"":378},""7"":{""slots"":2,""candidates"":378},""8"":{""slots"":2,""candidates"":378},""9"":{""slots"":2,""candidates"":377},""13"":{""slots"":4,""candidates"":192}}","372","2836","true","1","187.08679100000882","0011100111100/1111100111100/1111111111111/1111111001111/0011111001111/0011111111100/1110111110111/1111100111111/1111100111111/1111011101110/1111111111111/0111111110111/0011101110111"
"pool4000","2","13","ar_to_en","compatibility","23","14","55","{""3"":{""slots"":24,""candidates"":377},""4"":{""slots"":9,""candidates"":378},""5"":{""slots"":10,""candidates"":378},""6"":{""slots"":6,""candidates"":378},""7"":{""slots"":1,""candidates"":378},""9"":{""slots"":1,""candidates"":377},""13"":{""slots"":4,""candidates"":192}}","372","2458","true","1","187.07837500001187","1110011100111/1110011110111/1111111111111/1111110011111/0011111001111/0011101110111/1111011111100/1110011111100/1110111001111/1111100111111/1111111111111/0011111111100/0011111011100"
"pool4000","2","13","ar_to_en","compatibility","17","15","58","{""3"":{""slots"":34,""candidates"":377},""4"":{""slots"":8,""candidates"":378},""5"":{""slots"":4,""candidates"":378},""6"":{""slots"":8,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","370","1703","true","1","187.08012499999313","1110111001110/1110111001111/1111111111111/0011100111111/1111100111100/1110011111100/1110011100111/0011111100111/0011110011111/1111110011100/1111111111111/1111001110111/0111001110111"
"pool4000","2","13","ar_to_en","compatibility","6","16","58","{""3"":{""slots"":32,""candidates"":377},""4"":{""slots"":10,""candidates"":378},""5"":{""slots"":8,""candidates"":378},""6"":{""slots"":4,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","368","1703","true","1","187.1462499999907","0011110011100/1111110011100/1111111111111/1110011101111/0111011100111/0011101110111/1111110111111/1110111011100/1110011101110/1111011100111/1111111111111/0011100111111/0011100111100"
"pool4000","2","13","ar_to_en","compatibility","14","17","58","{""3"":{""slots"":36,""candidates"":377},""4"":{""slots"":10,""candidates"":378},""5"":{""slots"":2,""candidates"":378},""6"":{""slots"":4,""candidates"":378},""8"":{""slots"":2,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","366","2081","true","1","187.020291000008","1110011100111/1110011100111/1111111111111/1111110011100/0011110011111/0011111100111/1110011100111/1110011111100/1111100111100/0011100111111/1111111111111/1110011100111/1110011100111"
"pool4000","2","13","ar_to_en","compatibility","22","18","52","{""3"":{""slots"":23,""candidates"":377},""4"":{""slots"":4,""candidates"":378},""5"":{""slots"":7,""candidates"":378},""6"":{""slots"":8,""candidates"":378},""7"":{""slots"":6,""candidates"":378},""13"":{""slots"":4,""candidates"":192}}","366","2081","true","1","187.0480830000015","0111001111100/0111001111111/1111111111111/1111110011111/1110111011100/1110011111100/1111011101111/0011111100111/0011101110111/1111100111111/1111111111111/1111111001110/0011111001110"
